"FROM","TO","SIZE"
17,147,1
17,166,6
17,198,12
17,209,12
17,213,2
17,215,1
17,293,7
17,349,4
17,385,3
17,447,16
17,528,1
17,567,9
17,591,1
17,637,6
17,723,2
18,40,2
18,66,4
18,74,2
18,88,3
18,95,2
18,102,1
18,110,1
18,134,1
18,138,3
18,155,2
18,159,2
18,200,2
18,205,2
18,208,3
18,240,3
18,245,2
18,255,2
18,261,1
18,268,2
18,281,2
18,290,5
18,297,2
18,303,3
18,304,2
18,327,2
18,371,2
18,387,2
18,394,2
18,417,2
18,445,2
18,475,2
18,476,2
18,488,2
18,489,2
18,491,2
18,519,2
18,594,2
18,818,2
18,836,2
19,24,1
19,69,2
19,74,1
19,89,1
19,97,8
19,131,1
19,166,1
19,169,1
19,181,1
19,211,2
19,214,1
19,262,9
19,347,1
19,540,2
19,618,1
19,707,1
19,850,1
20,34,1
20,49,3
20,60,3
20,74,4
20,78,1
20,82,1
20,120,1
20,153,7
20,189,1
20,195,1
20,200,1
20,209,2
20,251,1
20,302,1
20,313,2
20,343,1
20,441,2
21,42,2
21,97,2
21,429,158
22,133,6
22,180,1
24,318,2
26,15,1
26,24,2
26,76,2
26,135,2
26,222,1
26,370,2
26,376,2
26,444,2
26,503,2
26,569,1
27,8,10
27,76,1
27,106,14
27,114,8
27,308,2
27,372,13
27,496,12
27,515,9
27,595,1
28,46,14
28,53,15
28,57,16
28,101,13
28,257,16
28,265,17
28,287,1
28,463,3
28,470,1
28,583,7
29,288,3
29,312,1
29,329,1
29,413,1
29,454,2
29,624,3
29,826,3
30,19,1
30,83,1
30,85,4
30,119,1
30,207,3
30,262,2
30,282,15
30,443,1
30,466,6
30,486,1
30,522,16
30,524,9
31,6,7
31,64,1
31,75,1
31,118,1
31,136,1
31,171,1
31,181,4
31,190,1
31,192,4
31,333,1
31,358,1
31,399,2
31,460,1
31,511,9
31,541,6
31,704,1
31,707,2
32,5,1
32,10,1
32,19,1
32,29,1
32,41,2
32,61,1
32,64,10
32,70,1
32,76,9
32,78,2
32,81,1
32,83,4
32,87,2
32,99,2
32,118,3
32,134,1
32,147,3
32,166,3
32,169,2
32,172,1
32,176,7
32,181,1
32,187,10
32,190,2
32,222,1
32,248,1
32,254,1
32,260,1
32,262,2
32,268,7
32,285,2
32,303,1
32,305,2
32,309,1
32,312,15
32,313,5
32,314,2
32,316,2
32,318,3
32,319,6
32,320,1
32,373,1
32,410,1
32,411,2
32,441,1
32,460,1
32,462,1
32,540,3
32,545,1
32,547,1
32,578,1
32,624,1
32,652,2
32,707,2
32,853,1
33,34,7
33,84,1
33,132,1
34,5,1
34,9,8
34,20,5
34,33,4
34,50,1
34,51,1
34,83,6
34,89,1
34,91,4
34,121,2
34,139,5
34,145,1
34,150,3
34,153,3
34,160,5
34,221,10
34,301,1
34,326,2
34,545,1
34,556,9
34,561,4
35,38,17
35,89,3
35,103,2
35,131,3
35,144,2
35,146,1
35,147,2
35,637,2
36,42,1
36,50,1
36,262,1
36,285,3
36,400,1
36,452,4
37,9,5
37,34,1
37,58,1
37,103,1
37,139,4
37,341,1
37,355,10
37,449,1
37,528,1
37,540,1
38,2,1
38,35,22
38,73,1
38,103,14
38,120,1
38,125,1
38,131,3
38,144,4
38,145,5
38,146,5
38,147,4
38,158,1
38,162,1
38,169,6
38,174,6
38,217,2
38,345,1
38,349,8
38,393,1
38,637,7
39,49,1
39,105,1
39,108,1
39,152,1
39,168,1
39,178,1
39,203,1
39,348,1
39,378,4
39,392,1
39,402,5
39,404,1
39,469,1
39,514,1
39,611,1
39,662,1
39,699,1
39,701,1
40,66,1
40,138,1
40,159,1
40,208,2
40,245,2
40,268,4
40,281,3
40,303,1
40,304,8
40,380,3
40,475,1
40,476,3
41,32,1
41,78,1
41,99,1
41,134,1
41,181,6
41,190,1
41,214,1
41,234,10
41,248,9
41,313,4
41,330,1
41,367,1
41,452,1
41,462,6
41,652,5
42,21,4
42,36,8
42,133,1
42,235,4
42,285,1
42,431,1
42,464,1
42,466,8
42,468,6
42,694,2
43,14,1
43,19,4
43,53,1
43,76,1
43,103,1
43,112,2
43,134,3
43,162,12
43,169,25
43,176,3
43,185,4
43,226,1
43,239,1
43,255,4
43,262,1
43,279,1
43,283,1
43,305,7
43,330,3
43,337,1
43,342,3
43,354,1
43,651,7
43,674,3
43,693,2
44,10,1
44,57,19
44,78,22
44,80,17
44,81,31
44,99,1
44,103,2
44,112,1
44,122,23
44,134,4
44,148,15
44,162,7
44,164,20
44,166,1
44,169,1
44,185,1
44,187,1
44,189,24
44,195,27
44,216,1
44,239,1
44,249,22
44,254,19
44,257,16
44,262,3
44,279,1
44,289,1
44,312,5
44,432,17
44,440,17
44,463,1
44,583,3
44,591,3
44,661,8
44,711,17
44,723,3
44,744,8
45,234,4
45,312,1
46,14,1
46,28,19
46,101,19
46,103,1
46,112,1
46,185,4
46,229,1
46,279,2
46,484,1
47,80,7
47,240,1
47,726,4
48,6,2
48,40,4
48,54,4
48,88,3
48,95,4
48,116,2
48,134,7
48,176,1
48,191,4
48,216,1
48,245,4
48,247,4
48,253,1
48,259,2
48,273,4
48,321,4
48,342,4
48,380,5
48,381,4
48,410,1
48,419,2
48,427,1
48,445,6
48,462,1
48,475,3
48,519,4
48,523,5
48,546,4
48,605,2
48,636,1
49,105,1
49,204,1
49,402,1
49,404,1
50,2,1
50,5,2
50,34,1
50,63,1
50,96,2
50,133,3
50,134,2
50,142,1
50,143,20
50,154,1
50,180,1
50,234,4
50,240,1
50,253,1
50,313,2
50,345,1
50,464,1
50,505,1
50,559,1
50,561,2
50,586,1
50,853,1
50,908,1
51,34,1
51,137,1
51,825,2
52,97,12
52,103,14
52,125,7
52,212,5
52,343,1
53,10,1
53,43,3
53,82,2
53,99,1
53,101,6
53,112,3
53,122,2
53,128,14
53,154,3
53,186,4
53,195,1
53,226,3
53,232,10
53,271,4
53,276,12
53,283,4
53,322,3
53,330,1
53,364,6
53,375,1
53,433,3
53,504,1
53,583,1
53,693,3
53,757,6
54,8,4
54,247,1
54,261,1
54,263,2
54,289,1
54,304,4
54,311,2
54,312,1
54,437,1
54,504,1
54,523,1
55,96,1
55,103,4
55,166,4
55,174,4
55,207,1
55,215,3
55,349,8
55,528,2
56,84,2
56,165,11
56,197,3
56,294,4
56,350,5
56,386,5
56,449,1
56,552,1
57,28,5
57,44,1
57,122,1
57,257,15
57,711,3
58,2,1
58,37,1
58,75,1
58,85,2
58,147,4
58,166,1
58,215,4
58,262,1
58,349,1
58,355,5
58,528,7
58,591,1
58,646,2
58,709,8
58,722,7
58,723,3
59,124,2
59,126,5
59,236,7
59,251,8
59,271,9
59,300,6
59,366,8
59,401,11
60,4,1
60,6,2
60,20,3
60,153,3
60,175,2
60,181,1
60,190,3
60,274,1
60,358,5
60,374,1
60,382,1
60,391,1
60,405,12
60,420,3
60,450,1
60,511,1
60,590,1
60,749,1
61,19,1
61,32,1
61,36,1
61,54,1
61,285,1
62,117,10
62,318,10
62,492,12
63,1,2
63,16,41
63,261,2
63,476,1
63,482,1
64,9,1
64,19,1
64,32,5
64,60,1
64,68,1
64,69,1
64,74,1
64,75,2
64,76,2
64,83,1
64,87,1
64,93,1
64,96,1
64,97,1
64,124,1
64,126,2
64,142,2
64,151,1
64,162,2
64,165,1
64,169,3
64,170,10
64,171,1
64,174,1
64,176,2
64,179,1
64,181,2
64,187,1
64,211,2
64,235,1
64,251,1
64,268,22
64,281,1
64,285,2
64,289,3
64,303,2
64,305,1
64,312,2
64,313,3
64,320,2
64,326,2
64,331,1
64,347,1
64,376,1
64,394,1
64,400,1
64,437,1
64,486,1
64,492,1
64,523,1
64,533,1
64,652,1
64,665,1
64,707,2
64,828,1
64,857,1
65,134,1
65,218,9
65,471,8
65,839,1
65,843,1
66,18,1
66,40,4
66,93,1
66,143,1
66,218,1
66,255,2
66,476,1
66,564,2
66,652,3
67,128,1
67,154,4
67,226,1
67,312,3
67,447,2
67,580,3
68,75,1
68,211,2
68,268,1
68,289,1
68,376,1
68,437,2
68,444,1
69,19,5
69,262,8
70,84,3
70,100,2
70,147,1
70,227,2
70,228,1
70,281,1
70,341,1
70,456,1
71,87,3
71,240,13
71,356,1
72,19,1
72,96,1
72,151,7
72,179,2
72,194,4
72,262,1
72,323,12
72,393,16
72,411,1
72,442,9
72,521,1
72,584,3
72,868,1
73,2,57
73,38,1
73,58,1
73,81,1
73,83,1
73,94,2
73,97,6
73,135,1
73,141,1
73,147,5
73,152,1
73,166,11
73,173,4
73,174,23
73,193,6
73,195,1
73,207,1
73,217,12
73,233,1
73,262,6
73,268,1
73,293,3
73,298,1
73,343,5
73,349,4
73,481,7
73,553,2
73,591,1
73,631,1
73,658,5
73,671,6
73,688,2
73,709,2
73,850,2
74,18,1
74,20,1
74,41,1
74,135,1
74,208,1
74,262,9
74,389,4
74,454,11
75,4,2
75,8,3
75,31,2
75,40,1
75,41,1
75,42,1
75,44,3
75,58,2
75,66,1
75,69,3
75,72,1
75,74,1
75,77,1
75,83,4
75,84,3
75,87,3
75,89,2
75,91,4
75,95,1
75,96,2
75,120,1
75,123,1
75,129,2
75,133,2
75,142,4
75,145,2
75,147,4
75,149,3
75,155,1
75,159,3
75,162,5
75,164,2
75,166,5
75,169,2
75,174,4
75,180,1
75,182,2
75,184,7
75,189,1
75,190,1
75,193,1
75,195,2
75,196,1
75,198,1
75,203,2
75,204,1
75,208,4
75,211,1
75,212,2
75,221,5
75,223,1
75,248,2
75,254,3
75,255,2
75,260,1
75,263,2
75,274,1
75,281,13
75,301,2
75,304,1
75,313,5
75,326,1
75,331,2
75,349,3
75,356,1
75,358,1
75,365,1
75,376,3
75,388,1
75,389,1
75,393,1
75,408,1
75,414,3
75,453,1
75,463,5
75,472,4
75,476,1
75,495,1
75,507,1
75,510,1
75,512,3
75,534,1
75,540,1
75,578,1
75,580,1
75,613,2
75,652,6
75,707,6
75,724,1
75,733,1
75,734,1
75,843,1
75,853,1
75,889,1
76,15,9
76,24,2
76,26,4
76,27,1
76,28,1
76,29,1
76,32,4
76,43,1
76,44,2
76,50,1
76,54,1
76,56,1
76,62,1
76,64,1
76,96,1
76,97,1
76,99,1
76,101,1
76,117,1
76,130,3
76,138,1
76,147,3
76,149,1
76,170,10
76,177,1
76,179,1
76,186,1
76,202,1
76,203,4
76,222,6
76,227,1
76,233,1
76,254,1
76,255,1
76,258,1
76,265,1
76,275,1
76,284,1
76,312,4
76,319,1
76,341,1
76,343,2
76,376,1
76,377,1
76,386,1
76,390,4
76,400,1
76,444,2
76,456,2
76,466,2
76,494,1
76,503,2
76,529,1
76,542,1
76,548,1
76,555,1
76,561,1
76,562,1
76,575,1
76,578,1
76,651,1
76,660,1
76,665,1
76,680,1
76,858,1
76,890,1
77,2,1
77,7,1
77,13,1
77,85,6
77,124,1
77,126,3
77,213,2
77,236,2
77,401,1
77,748,1
78,28,1
78,44,10
78,57,8
78,74,5
78,80,1
78,81,6
78,99,4
78,122,1
78,148,5
78,164,5
78,169,5
78,186,5
78,189,11
78,190,1
78,195,1
78,226,7
78,248,11
78,249,1
78,254,1
78,257,4
78,272,1
78,283,2
78,294,2
78,330,5
78,362,1
78,375,2
78,409,7
78,432,5
78,433,2
78,440,5
78,462,2
78,470,3
78,472,5
78,652,1
78,661,1
78,674,2
78,711,1
78,757,2
79,134,4
79,165,1
79,208,8
79,253,2
79,310,3
79,324,5
79,334,4
79,356,2
79,828,3
80,47,2
80,95,2
80,103,4
80,216,1
80,249,6
80,253,1
80,310,4
80,480,1
81,44,30
81,78,3
81,80,1
81,89,2
81,103,8
81,120,2
81,122,8
81,147,1
81,169,4
81,185,3
81,189,5
81,195,9
81,204,1
81,216,3
81,239,1
81,249,11
81,254,2
81,257,1
81,262,2
81,279,3
81,305,2
81,312,1
81,313,1
81,320,1
81,330,1
81,432,1
81,463,1
81,711,1
81,744,2
82,10,2
82,20,1
82,53,1
82,99,1
82,128,1
82,154,1
82,186,1
82,202,1
82,232,1
82,248,1
82,276,1
82,307,1
82,322,1
82,330,1
82,375,1
82,384,1
82,433,1
82,447,2
82,480,1
82,485,1
82,604,1
83,9,1
83,19,1
83,32,3
83,34,4
83,75,5
83,89,1
83,91,5
83,120,5
83,133,1
83,137,1
83,171,1
83,172,31
83,180,7
83,181,1
83,190,2
83,223,7
83,227,1
83,235,4
83,239,1
83,262,3
83,289,3
83,312,4
83,383,4
83,486,2
83,650,2
83,725,1
84,56,9
84,70,2
84,121,2
84,133,2
84,143,10
84,150,2
84,180,1
84,204,13
84,266,1
84,301,1
84,340,15
84,341,10
84,539,1
84,703,11
84,733,15
84,734,13
85,30,5
85,58,1
85,77,7
85,131,7
85,174,2
85,207,10
85,230,2
85,286,3
85,323,1
85,327,5
85,343,2
85,355,6
85,394,1
85,637,1
85,723,1
86,191,16
86,226,4
86,261,9
86,526,2
86,785,1
87,71,3
87,89,4
87,93,5
87,102,6
87,110,1
87,184,1
87,191,1
87,218,1
87,231,2
87,240,1
87,262,1
87,277,2
87,312,3
87,317,1
87,324,1
87,331,2
87,346,4
87,356,1
87,407,1
87,428,1
87,444,1
87,453,1
87,455,1
87,471,1
87,507,1
87,525,2
87,543,1
87,549,1
87,612,1
87,726,2
87,827,6
88,95,4
88,155,7
88,208,13
88,240,2
88,245,36
88,394,1
88,476,1
88,726,1
89,11,2
89,19,3
89,31,1
89,34,4
89,35,2
89,75,4
89,80,1
89,81,2
89,83,4
89,87,5
89,91,3
89,92,1
89,110,2
89,120,24
89,131,2
89,134,1
89,135,1
89,145,3
89,165,4
89,169,9
89,174,6
89,180,1
89,188,1
89,189,2
89,190,5
89,207,3
89,216,11
89,235,4
89,237,1
89,238,1
89,239,5
89,249,1
89,253,6
89,262,1
89,272,4
89,292,2
89,299,7
89,312,2
89,313,7
89,319,1
89,323,1
89,325,9
89,330,5
89,331,2
89,342,2
89,373,2
89,380,1
89,395,1
89,474,1
89,486,1
89,527,1
89,540,10
89,589,1
89,650,5
89,652,2
89,828,1
89,853,1
91,9,2
91,34,3
91,75,1
91,83,1
91,89,2
91,118,2
91,119,2
91,120,3
91,137,1
91,181,1
91,184,7
91,188,23
91,204,3
91,212,1
91,239,1
91,250,1
91,314,2
91,410,1
91,523,2
91,544,1
91,595,2
91,606,1
92,89,1
92,100,5
92,106,1
92,119,3
92,120,1
92,137,3
92,158,4
93,47,1
93,64,1
93,66,1
93,87,7
93,102,1
93,110,1
93,130,1
93,191,1
93,218,1
93,231,1
93,240,6
93,270,1
93,277,2
93,309,1
93,317,3
93,327,1
93,331,4
93,346,3
93,356,2
93,407,1
93,428,4
93,453,1
93,455,5
93,471,5
93,507,1
93,549,1
93,612,1
93,665,1
93,691,1
93,726,2
93,747,1
93,753,2
93,827,1
94,2,4
94,73,1
94,125,1
94,217,6
94,918,1
95,18,4
95,40,3
95,48,2
95,66,3
95,75,1
95,80,2
95,88,10
95,138,3
95,155,4
95,159,5
95,192,3
95,200,3
95,205,1
95,208,14
95,216,2
95,245,9
95,255,3
95,281,4
95,290,3
95,297,3
95,303,3
95,304,3
95,327,3
95,371,3
95,394,3
95,417,3
95,445,3
95,475,3
95,476,3
95,489,4
95,491,3
95,519,3
95,594,3
96,50,4
96,55,2
96,64,1
96,72,1
96,75,2
96,76,1
96,97,4
96,100,2
96,120,1
96,145,1
96,151,2
96,160,1
96,166,4
96,177,1
96,179,1
96,230,4
96,242,5
96,312,3
96,323,3
96,343,2
96,379,4
96,416,3
96,442,1
96,723,2
97,2,5
97,17,13
97,19,9
97,21,5
97,35,1
97,45,3
97,52,13
97,73,5
97,76,1
97,96,2
97,101,3
97,103,40
97,118,3
97,125,9
97,126,3
97,131,18
97,141,6
97,143,8
97,145,5
97,147,5
97,166,44
97,174,8
97,181,3
97,183,2
97,198,8
97,207,14
97,209,5
97,212,5
97,215,3
97,237,4
97,239,5
97,254,4
97,262,1
97,269,3
97,272,2
97,286,2
97,291,3
97,293,20
97,312,6
97,323,1
97,343,75
97,347,1
97,358,3
97,385,13
97,389,3
97,390,3
97,402,7
97,486,5
97,511,6
97,519,3
97,526,3
97,532,2
97,533,3
97,536,3
97,567,9
97,591,13
97,618,3
97,637,15
97,839,1
97,861,3
98,118,1
98,130,1
98,187,1
98,347,2
98,456,1
99,10,4
99,32,1
99,41,1
99,44,2
99,78,1
99,154,3
99,186,1
99,216,1
99,313,2
99,433,1
99,437,3
99,470,2
99,472,3
99,480,2
99,652,2
100,70,1
100,92,3
100,96,3
100,126,2
100,169,2
100,227,1
100,277,2
100,281,1
100,313,2
100,326,2
100,591,5
100,891,1
101,14,37
101,28,30
101,43,3
101,46,32
101,53,3
101,112,6
101,162,32
101,185,1
101,186,2
101,197,1
101,202,1
101,222,27
101,279,2
101,294,1
101,305,5
101,354,2
101,674,3
102,191,2
102,201,1
102,277,2
102,295,6
102,334,1
102,346,3
102,356,1
103,35,1
103,38,16
103,44,3
103,52,30
103,55,5
103,80,2
103,81,2
103,97,19
103,108,1
103,131,2
103,145,11
103,153,4
103,189,2
103,195,11
103,215,6
103,226,13
103,229,1
103,249,1
103,282,1
103,285,1
103,312,3
103,440,1
103,459,5
103,470,1
103,473,7
103,693,1
104,7,1
104,124,2
104,401,3
105,39,2
105,49,1
105,168,1
105,203,1
105,392,1
106,1,1
106,8,3
106,27,12
106,92,1
106,114,5
106,119,6
106,121,5
106,149,11
106,158,10
106,171,1
106,176,1
106,262,1
106,263,1
106,266,5
106,289,1
106,308,3
106,372,1
106,429,3
106,443,3
106,496,1
106,515,5
106,523,4
106,548,4
107,120,1
107,254,2
107,328,1
107,480,2
108,19,1
108,39,1
108,171,1
108,176,3
108,203,7
108,242,1
108,262,6
108,300,1
108,320,3
108,402,1
109,312,1
110,18,1
110,89,1
110,116,5
110,208,1
110,627,1
112,44,1
112,53,2
112,162,6
112,169,4
112,185,6
112,189,1
112,279,5
112,305,1
112,409,1
112,472,2
112,650,1
113,237,1
113,707,1
113,736,1
114,496,2
116,16,50
116,48,2
116,74,1
116,95,3
116,110,21
116,123,21
116,134,1
116,185,2
116,192,25
116,244,9
116,295,1
116,321,1
116,380,1
116,381,8
116,420,2
116,424,1
116,458,3
116,476,3
116,517,20
116,526,1
116,549,7
116,590,23
116,652,4
116,825,1
116,852,1
117,68,1
117,171,1
117,262,9
117,318,2
117,538,1
117,624,1
118,3,1
118,8,3
118,19,9
118,31,1
118,32,2
118,64,1
118,68,4
118,84,1
118,89,3
118,91,7
118,97,1
118,120,1
118,134,2
118,142,4
118,158,1
118,162,1
118,168,1
118,169,1
118,181,5
118,184,2
118,187,10
118,190,4
118,204,2
118,211,5
118,230,3
118,239,5
118,242,3
118,262,5
118,268,3
118,281,1
118,289,1
118,303,1
118,313,1
118,319,4
118,326,5
118,333,4
118,347,3
118,402,1
118,403,1
118,430,1
118,437,3
118,463,1
118,486,9
118,512,1
118,523,2
118,707,5
118,847,1
119,91,1
119,106,3
119,149,4
119,158,13
119,188,6
119,296,6
119,308,2
119,390,4
119,443,3
120,22,2
120,34,2
120,35,1
120,58,1
120,75,1
120,81,1
120,83,6
120,89,50
120,91,3
120,92,1
120,96,1
120,107,1
120,125,1
120,133,1
120,145,2
120,147,1
120,166,1
120,169,2
120,172,1
120,174,2
120,180,2
120,188,1
120,189,1
120,190,1
120,211,1
120,216,1
120,217,2
120,225,2
120,235,2
120,237,1
120,282,1
120,313,6
120,324,2
120,403,1
120,431,1
120,474,2
120,486,2
120,650,2
120,751,8
121,9,2
121,34,2
121,38,1
121,106,5
121,266,14
121,301,7
122,44,2
122,53,3
122,57,2
122,81,4
122,216,1
122,249,9
122,276,2
122,409,1
123,75,1
123,116,1
123,192,2
123,244,8
123,511,18
123,529,1
123,590,1
123,704,3
123,707,1
124,13,4
124,77,1
124,104,2
124,126,5
124,174,1
124,203,1
124,230,1
124,401,1
124,402,1
125,17,1
125,52,7
125,97,5
125,120,2
125,166,1
125,179,3
125,212,21
125,213,2
125,323,2
125,343,6
125,418,5
125,536,1
125,567,2
125,637,1
126,7,4
126,13,8
126,59,5
126,77,3
126,97,1
126,100,1
126,104,2
126,124,3
126,145,1
126,156,1
126,169,1
126,174,2
126,236,1
126,271,3
126,300,1
126,366,3
126,402,2
126,415,1
126,416,3
126,418,5
127,253,2
127,423,1
128,53,11
128,67,1
128,99,4
128,143,1
128,154,5
128,186,4
128,226,1
128,232,3
128,248,4
128,249,2
128,276,3
128,307,1
128,322,3
128,330,1
128,375,3
128,384,3
128,433,3
128,447,3
128,480,3
128,485,3
128,604,3
128,674,1
129,75,3
129,262,2
130,13,1
130,69,1
130,75,1
130,76,4
130,93,1
130,98,1
130,124,1
130,134,1
130,154,1
130,166,1
130,171,7
130,211,1
130,212,5
130,268,6
130,308,1
130,312,1
130,362,1
130,388,4
130,430,1
130,431,1
130,437,2
130,506,1
131,2,1
131,19,1
131,35,15
131,38,7
131,77,1
131,85,5
131,97,8
131,103,4
131,144,3
131,145,4
131,146,1
131,166,4
131,174,1
131,207,4
131,213,2
131,293,1
131,343,10
131,385,1
131,536,1
131,540,3
131,637,13
131,723,1
131,931,1
132,19,2
132,210,2
132,235,6
132,262,6
132,285,7
132,328,1
132,400,3
132,486,2
133,22,12
133,42,1
133,50,3
133,75,3
133,83,3
133,84,2
133,120,3
133,121,1
133,137,2
133,150,2
133,180,21
133,266,3
133,301,1
133,336,9
133,377,4
133,534,2
133,545,2
133,725,1
133,740,1
134,32,1
134,41,1
134,43,6
134,44,4
134,48,2
134,50,1
134,65,1
134,79,1
134,81,1
134,88,2
134,89,1
134,102,1
134,116,4
134,118,1
134,165,4
134,169,2
134,189,3
134,208,4
134,214,1
134,231,2
134,240,1
134,272,3
134,277,1
134,299,2
134,303,1
134,310,2
134,313,6
134,325,1
134,356,1
134,505,1
134,540,1
134,576,1
134,652,3
134,808,3
134,825,1
134,827,1
134,828,1
134,852,1
135,2,2
135,170,11
135,174,1
135,203,2
135,222,2
135,444,2
135,652,1
136,31,1
136,439,1
137,133,1
137,383,1
138,18,7
138,19,1
138,40,7
138,54,1
138,66,2
138,88,2
138,95,3
138,135,1
138,149,2
138,155,2
138,158,6
138,159,3
138,200,2
138,205,4
138,208,2
138,216,1
138,230,1
138,245,2
138,255,3
138,262,2
138,268,8
138,281,4
138,284,1
138,290,2
138,297,6
138,303,12
138,304,3
138,308,1
138,323,1
138,327,3
138,371,2
138,387,3
138,394,4
138,417,4
138,445,5
138,475,5
138,476,2
138,488,2
138,489,3
138,491,2
138,519,3
138,594,3
138,685,1
138,818,2
138,836,2
138,867,1
139,34,4
139,37,3
140,23,1
140,180,1
141,2,10
141,52,1
141,58,1
141,73,4
141,97,5
141,147,1
141,153,8
141,166,19
141,174,11
141,193,1
141,215,8
141,298,7
141,312,2
141,343,18
141,688,20
141,850,1
142,50,1
142,64,3
142,75,2
142,118,9
142,143,2
142,184,2
142,187,10
142,239,1
142,242,1
142,289,1
142,312,2
142,456,2
142,504,1
142,614,3
143,16,1
143,50,12
143,84,8
143,97,5
143,128,1
143,131,1
143,142,4
143,190,1
143,221,2
143,234,1
143,278,2
143,289,1
143,294,1
143,309,2
143,316,1
143,632,1
144,35,2
144,131,1
144,162,5
145,7,2
145,30,1
145,34,1
145,35,1
145,38,1
145,55,1
145,81,1
145,89,2
145,96,1
145,97,8
145,103,11
145,120,1
145,126,1
145,131,4
145,143,1
145,146,1
145,147,2
145,165,1
145,169,1
145,174,2
145,207,4
145,215,1
145,229,2
145,235,1
145,312,1
145,330,1
145,340,1
145,402,2
145,459,1
145,472,1
145,473,1
145,650,1
146,35,1
146,38,4
146,103,1
146,131,1
146,145,1
146,147,2
146,637,1
147,2,3
147,17,3
147,32,2
147,35,11
147,38,12
147,55,1
147,58,6
147,70,1
147,73,5
147,75,1
147,76,1
147,81,1
147,83,1
147,97,2
147,103,12
147,120,2
147,144,10
147,145,14
147,146,12
147,166,30
147,169,1
147,170,31
147,174,8
147,187,5
147,209,12
147,212,2
147,215,2
147,289,2
147,298,8
147,312,14
147,355,6
147,456,2
147,688,1
149,75,2
149,106,1
149,119,1
149,138,2
149,158,2
149,381,1
149,443,5
150,34,1
150,41,1
150,133,2
150,280,1
150,377,1
150,462,1
150,486,1
150,547,1
150,550,1
150,561,1
151,72,3
151,177,5
151,179,5
151,194,6
151,217,2
151,312,1
151,323,2
151,411,1
151,494,2
152,2,1
152,94,1
153,2,39
153,3,14
153,20,3
153,34,1
153,103,2
153,141,8
153,166,5
153,174,6
153,180,1
153,193,6
153,209,15
153,213,2
153,215,13
153,217,2
153,299,1
153,313,4
153,317,4
153,327,8
153,357,1
153,377,2
153,395,2
153,441,10
153,446,1
153,528,2
153,658,1
153,688,4
153,850,1
154,10,5
154,67,5
154,82,3
154,249,3
154,312,1
154,330,2
154,384,2
154,480,1
155,88,2
155,95,1
155,159,1
155,208,1
155,239,2
155,245,4
156,13,3
156,124,1
156,163,4
156,178,5
156,251,3
156,366,2
156,416,3
157,14,1
158,1,2
158,3,7
158,92,2
158,106,6
158,119,4
158,143,1
158,149,3
158,263,1
158,308,1
158,313,1
158,523,2
158,652,1
159,40,1
159,75,2
159,88,2
159,95,6
159,155,4
159,208,5
159,245,11
159,255,2
159,281,2
159,290,1
159,303,1
