"FROM","TO","SIZE"
19,597,1
19,725,1
19,790,1
20,49,2
20,60,5
20,103,6
20,153,2
20,189,1
20,204,1
20,205,1
20,213,1
20,239,2
20,260,1
20,327,1
20,340,2
20,367,1
20,431,3
20,455,1
20,652,1
20,901,1
21,36,2
21,42,2
21,45,1
21,63,1
21,97,2
21,101,1
21,147,1
21,235,2
21,254,1
21,291,1
21,312,1
21,390,1
21,429,207
21,448,2
21,511,1
21,519,1
21,526,1
21,533,1
24,170,2
24,318,4
24,444,2
27,8,5
27,106,17
27,114,9
27,372,9
27,496,4
27,515,9
28,46,35
28,53,20
28,57,22
28,101,21
28,103,1
28,257,7
28,265,37
29,288,1
29,329,1
29,365,1
29,413,1
29,624,1
29,826,1
30,83,6
30,89,1
30,130,2
30,171,1
30,207,3
30,282,5
30,522,10
30,524,20
31,6,22
31,15,1
31,60,1
31,123,1
31,171,1
31,181,2
31,192,5
31,333,4
31,383,1
31,437,1
31,460,9
31,504,2
31,511,6
31,541,3
31,650,2
31,707,7
32,58,1
32,64,1
32,67,1
32,76,1
32,91,1
32,162,2
32,168,1
32,169,2
32,187,1
32,214,2
32,258,1
32,268,2
32,312,2
32,323,1
32,347,1
32,377,1
32,486,1
33,34,3
34,5,17
34,9,57
34,19,1
34,32,1
34,33,4
34,37,2
34,50,2
34,51,3
34,83,1
34,84,3
34,85,2
34,89,8
34,91,10
34,118,1
34,120,2
34,145,1
34,150,18
34,153,2
34,160,1
34,176,1
34,184,1
34,187,1
34,188,6
34,204,2
34,221,17
34,227,1
34,301,16
34,309,1
34,312,4
34,545,14
34,556,3
34,561,20
34,573,1
35,38,3
35,103,3
35,131,1
35,144,3
35,145,1
35,647,1
35,649,2
36,42,1
36,235,13
36,280,2
36,285,1
36,448,3
37,9,12
37,34,2
37,58,1
37,108,6
37,121,2
37,139,1
37,164,1
37,176,1
37,355,11
37,420,2
37,646,2
38,35,3
38,97,2
38,103,4
38,131,1
38,144,9
38,146,1
38,166,2
38,343,2
38,637,7
38,649,1
39,105,1
39,108,1
39,203,1
40,66,2
40,95,4
40,138,1
40,159,1
40,208,10
40,304,35
40,394,1
40,475,1
40,594,7
41,74,2
41,78,1
41,99,2
41,134,2
41,181,4
41,234,1
41,248,9
41,288,3
41,462,4
42,21,4
42,36,1
42,133,1
42,196,2
42,285,4
42,466,11
42,509,2
42,694,2
43,14,2
43,44,1
43,81,1
43,101,2
43,112,4
43,162,18
43,169,26
43,185,5
43,226,8
43,229,1
43,254,3
43,255,2
43,261,2
43,279,2
43,283,4
43,305,10
43,307,1
43,337,1
43,342,1
43,409,9
43,451,1
43,484,1
43,651,3
43,674,8
43,693,4
44,10,3
44,19,2
44,32,1
44,43,1
44,57,15
44,64,1
44,75,1
44,78,18
44,80,13
44,81,18
44,98,1
44,103,2
44,118,1
44,122,15
44,148,13
44,162,3
44,164,13
44,171,1
44,187,1
44,189,18
44,195,23
44,249,21
44,254,16
44,257,13
44,262,6
44,289,1
44,312,3
44,432,13
44,440,13
44,449,1
44,456,1
44,463,2
44,499,2
44,503,1
44,504,1
44,614,1
44,651,1
44,661,4
44,711,12
45,108,1
45,234,9
46,28,6
46,101,6
46,185,5
46,229,1
47,80,10
47,240,9
47,726,1
48,6,1
48,40,2
48,54,2
48,79,3
48,88,2
48,89,1
48,95,2
48,116,3
48,134,3
48,191,2
48,245,2
48,247,2
48,273,2
48,319,2
48,321,2
48,325,1
48,342,2
48,380,2
48,381,2
48,419,2
48,420,1
48,445,3
48,475,3
48,519,2
48,523,2
48,546,2
49,39,1
49,90,1
49,105,1
49,108,1
49,168,1
49,203,1
49,348,1
49,378,1
49,392,1
49,402,2
49,404,1
49,469,1
49,514,1
49,611,8
49,662,3
49,699,1
49,701,1
50,2,1
50,5,2
50,34,2
50,36,1
50,43,2
50,96,4
50,134,3
50,143,2
50,154,2
50,165,2
50,174,2
50,184,1
50,186,1
50,209,1
50,235,1
50,260,2
50,288,1
50,295,1
50,313,1
50,367,1
50,400,2
50,418,2
50,441,2
50,464,1
50,528,1
50,536,1
50,561,6
50,853,1
50,898,2
51,34,2
51,137,2
52,20,1
52,97,7
52,103,8
52,125,4
52,174,1
52,212,5
52,343,4
52,671,2
52,857,1
53,43,5
53,82,7
53,99,1
53,101,4
53,112,1
53,122,3
53,128,15
53,154,2
53,186,10
53,195,2
53,232,10
53,248,3
53,271,4
53,276,19
53,283,1
53,322,3
53,330,2
53,364,3
53,384,1
53,433,1
53,504,1
53,674,2
53,693,1
53,757,18
54,8,2
54,247,2
54,311,3
55,17,3
55,38,2
55,96,2
55,103,5
55,145,2
55,166,11
55,174,3
55,213,2
55,215,3
55,349,7
55,355,1
55,459,2
55,473,2
55,528,4
55,536,4
55,567,2
55,637,5
55,710,1
56,153,1
56,165,2
56,197,7
56,294,3
56,350,8
56,386,1
57,28,1
57,44,2
57,122,2
57,257,6
58,55,2
58,75,2
58,131,1
58,174,2
58,207,4
58,209,1
58,215,11
58,217,1
58,243,2
58,298,3
58,349,2
58,355,6
58,528,6
58,646,9
58,709,2
58,722,2
58,723,1
58,850,4
59,104,2
59,124,1
59,236,2
59,251,1
59,271,1
59,300,4
59,366,2
59,401,1
60,4,1
60,20,10
60,118,1
60,153,3
60,176,2
60,190,7
60,224,1
60,274,1
60,358,1
60,374,1
60,382,4
60,391,3
60,405,2
60,408,1
60,420,1
60,529,1
60,707,1
60,749,1
61,19,1
61,41,1
61,74,1
61,353,1
61,510,2
61,545,1
61,561,1
62,117,1
62,318,1
62,456,2
62,492,2
63,1,4
63,16,22
63,21,2
63,289,1
63,406,7
63,665,1
64,10,4
64,32,1
64,61,1
64,68,8
64,76,1
64,83,1
64,170,5
64,171,1
64,242,2
64,268,6
64,320,4
64,347,8
64,449,1
64,486,8
64,492,8
65,66,2
65,218,11
65,240,2
65,471,4
65,643,1
65,843,6
66,40,2
66,65,1
66,208,2
66,255,2
66,290,3
66,564,2
67,154,1
67,249,2
67,470,1
67,580,2
68,24,1
68,76,2
68,170,2
68,189,1
68,268,2
68,444,6
69,19,6
69,171,11
69,262,6
70,84,2
70,227,4
70,533,1
71,240,6
72,19,1
72,96,2
72,151,3
72,166,1
72,177,3
72,179,4
72,194,4
72,212,2
72,323,15
72,379,2
72,393,9
72,411,3
72,442,7
72,494,2
72,521,4
72,584,4
73,2,88
73,19,2
73,58,1
73,75,2
73,94,13
73,97,9
73,125,1
73,166,12
73,173,19
73,174,8
73,184,1
73,193,11
73,198,3
73,209,1
73,213,11
73,217,22
73,293,7
73,298,2
73,343,5
73,481,13
73,536,2
73,553,4
73,567,3
73,591,5
73,631,1
73,637,10
73,658,5
73,671,6
73,688,1
73,884,1
74,19,5
74,41,2
74,61,2
74,78,1
74,89,1
74,116,1
74,165,1
74,262,2
74,288,3
74,362,2
74,389,1
74,454,4
75,10,1
75,44,2
75,55,2
75,57,2
75,58,3
75,72,2
75,73,1
75,81,1
75,133,1
75,166,11
75,174,4
75,181,6
75,184,1
75,190,2
75,195,1
75,215,2
75,217,1
75,274,1
75,289,1
75,301,1
75,313,2
75,377,2
75,380,1
75,410,1
75,420,1
75,433,1
75,460,2
75,481,2
75,488,2
75,547,2
75,652,3
75,707,5
75,853,2
76,15,11
76,24,6
76,26,4
76,32,2
76,64,1
76,68,2
76,117,2
76,124,2
76,135,3
76,170,15
76,222,14
76,285,2
76,312,4
76,370,3
76,449,2
76,529,2
76,616,2
76,619,2
76,665,2
76,904,2
77,7,1
77,85,4
77,104,1
77,124,1
78,44,8
78,57,20
78,74,14
78,80,2
78,81,14
78,99,14
78,122,2
78,148,16
78,164,16
78,169,10
78,171,4
78,186,6
78,189,21
78,190,7
78,195,4
78,226,6
78,248,22
78,249,2
78,254,2
78,257,2
78,272,1
78,283,6
78,289,1
78,294,6
78,307,2
78,313,2
78,330,16
78,375,6
78,409,14
78,432,5
78,433,6
78,440,16
78,462,6
78,470,6
78,472,10
78,486,2
78,504,1
78,652,1
78,661,2
78,674,6
78,711,2
78,739,1
78,757,1
79,48,9
79,88,2
79,110,6
79,116,8
79,134,4
79,231,7
79,292,6
79,299,6
79,325,7
79,334,7
79,345,7
79,367,2
79,380,6
79,446,7
79,505,1
79,652,2
79,827,7
79,828,15
80,47,9
80,81,7
80,95,9
80,122,5
80,216,4
80,249,8
80,309,1
81,19,2
81,32,2
81,43,1
81,44,21
81,57,2
81,75,1
81,78,9
81,80,10
81,89,2
81,91,1
81,103,14
81,118,2
81,122,5
81,134,2
81,143,1
81,145,1
81,148,2
81,164,5
81,165,1
81,169,7
81,189,14
81,195,32
81,204,7
81,235,1
81,249,25
81,254,2
81,257,1
81,305,1
81,307,1
81,312,1
81,313,4
81,323,1
81,330,4
81,340,1
81,432,2
81,440,5
81,472,2
81,650,2
81,661,1
81,664,1
81,711,2
82,10,6
82,103,3
82,244,1
82,248,3
83,19,4
83,30,10
83,34,1
83,75,1
83,89,1
83,91,5
83,118,4
83,133,8
83,137,13
83,169,2
83,172,18
83,176,2
83,180,9
83,190,2
83,223,4
83,227,1
83,230,2
83,235,3
83,262,3
83,268,1
83,289,1
83,336,1
83,377,4
83,383,8
83,504,2
83,518,3
83,522,3
83,524,3
83,528,1
83,534,3
83,547,4
83,650,2
83,725,8
83,740,3
84,312,1
84,341,1
85,34,1
85,58,4
85,77,6
85,126,3
85,131,6
85,174,7
85,193,3
85,205,1
85,207,32
85,217,1
85,230,3
85,255,4
85,327,6
85,394,3
85,402,3
85,722,4
85,931,4
86,191,4
86,226,4
86,261,3
86,290,3
86,292,1
87,71,2
87,93,3
87,102,3
87,110,1
87,135,2
87,187,1
87,191,1
87,205,1
87,218,2
87,227,1
87,231,4
87,240,5
87,277,4
87,317,1
87,324,1
87,331,3
87,346,3
87,356,3
87,407,1
87,428,2
87,453,1
87,455,1
87,471,1
87,507,2
87,525,2
87,543,3
87,549,1
87,612,1
87,726,1
87,827,6
87,831,1
87,843,2
88,18,2
88,20,2
88,79,2
88,95,34
88,153,6
88,155,52
88,159,15
88,200,2
88,208,58
88,216,17
88,245,20
88,255,9
88,281,6
88,303,5
88,304,3
88,327,5
88,380,2
88,424,6
88,478,4
89,11,1
89,34,3
89,74,1
89,83,2
89,102,1
89,120,41
89,126,1
89,134,6
89,169,5
89,174,3
89,190,3
89,204,3
89,216,9
89,238,3
89,239,1
89,253,1
89,260,4
89,292,3
89,299,2
89,303,2
89,313,10
89,319,6
89,325,21
89,326,2
89,330,3
89,331,5
89,402,6
89,403,2
89,474,2
89,486,4
89,507,1
89,526,1
89,527,4
89,589,4
89,650,7
91,9,4
91,19,1
91,34,4
91,81,3
91,83,3
91,89,1
91,92,1
91,118,2
91,120,3
91,149,3
91,184,9
91,188,18
91,197,1
91,204,22
91,227,1
91,230,1
91,235,2
91,250,1
91,258,1
91,268,1
91,314,2
91,326,2
91,390,1
91,430,1
91,443,8
91,449,1
91,606,1
91,650,2
91,652,1
92,91,2
92,137,1
92,347,1
93,20,1
93,47,1
93,87,4
93,102,1
93,110,1
93,191,1
93,205,1
93,218,1
93,231,1
93,240,1
93,277,1
93,317,3
93,327,2
93,331,4
93,346,1
93,356,3
93,357,5
93,407,1
93,428,6
93,453,1
93,455,3
93,471,3
93,507,2
93,525,1
93,549,2
93,612,1
93,691,1
93,726,1
93,827,1
93,877,2
94,217,2
94,918,1
95,16,1
95,40,7
95,80,5
95,88,51
95,116,2
95,155,3
95,159,5
95,205,2
95,208,52
95,216,2
95,240,1
95,245,5
95,273,6
95,304,2
95,327,1
95,381,1
95,417,3
95,445,2
95,476,3
95,489,2
95,519,2
95,541,2
95,594,2
95,715,2
95,717,2
96,50,2
96,55,1
96,97,4
96,151,3
96,179,2
96,312,1
96,323,7
96,379,1
96,403,1
96,494,3
97,2,4
97,17,67
97,19,10
97,21,2
97,45,1
97,52,8
97,58,10
97,73,5
97,89,1
97,96,2
97,101,1
97,103,25
97,118,5
97,125,21
97,126,2
97,131,12
97,132,2
97,143,4
97,145,5
97,147,1
97,166,24
97,173,1
97,174,6
97,193,1
97,198,16
97,204,1
97,209,7
97,212,4
97,254,1
97,286,5
97,291,1
97,293,13
97,312,6
97,323,5
97,343,4
97,347,2
97,379,4
97,385,5
97,390,2
97,486,3
97,511,1
97,519,1
97,526,1
97,536,2
97,567,111
97,576,1
97,591,13
97,637,5
97,897,1
97,926,1
98,44,1
98,130,1
98,486,1
99,89,1
99,128,2
99,242,3
99,249,2
99,307,1
99,330,4
99,384,1
99,433,3
99,470,4
99,472,4
99,480,1
99,652,2
100,70,1
100,83,1
100,126,1
100,169,1
100,277,1
100,313,2
100,326,1
100,339,2
100,591,2
100,695,3
101,14,26
101,28,22
101,43,2
101,46,14
101,53,1
101,107,3
101,112,1
101,162,28
101,222,14
101,226,1
101,279,1
101,305,6
101,674,2
102,87,1
102,191,1
102,208,4
102,277,2
102,295,4
102,346,4
102,356,6
102,453,1
103,5,1
103,9,3
103,10,2
103,14,1
103,20,3
103,30,1
103,35,3
103,38,19
103,43,1
103,44,8
103,46,1
103,52,5
103,55,7
103,57,1
103,67,1
103,78,1
103,80,1
103,81,13
103,82,2
103,84,1
103,97,13
103,101,3
103,112,1
103,121,1
103,122,3
103,126,1
103,131,2
103,144,5
103,145,16
103,146,1
103,148,1
103,151,2
103,162,2
103,164,1
103,165,1
103,166,1
103,169,1
103,185,1
103,189,2
103,195,7
103,215,7
103,221,1
103,226,19
103,229,1
103,235,1
103,249,7
103,254,1
103,257,1
103,279,1
103,280,6
103,282,5
103,285,1
103,287,3
103,305,1
103,364,1
103,409,1
103,411,1
103,432,1
103,440,2
103,459,7
103,463,4
103,469,1
103,470,1
103,472,1
103,473,9
103,484,1
103,505,1
103,556,1
103,561,1
103,641,1
103,651,1
103,757,1
103,841,1
103,944,1
104,7,6
104,13,3
104,19,1
104,59,2
104,77,1
104,124,3
104,300,3
104,401,3
104,422,3
105,19,1
105,39,1
105,108,1
106,8,7
106,9,1
106,27,12
106,114,7
106,119,7
106,121,6
106,158,18
106,167,2
106,171,1
106,242,1
106,266,5
106,308,12
106,372,2
106,410,1
106,437,1
106,515,4
106,523,12
107,202,2
107,254,1
107,261,1
107,328,1
108,19,1
108,37,3
108,39,1
108,45,1
108,49,1
108,90,1
108,105,1
108,168,1
108,203,3
108,300,1
108,348,1
108,378,1
108,392,1
108,402,5
108,404,1
108,469,5
108,514,1
108,611,1
108,662,1
108,699,1
108,701,2
109,312,1
110,116,4
110,244,1
110,325,1
110,360,1
110,387,1
110,543,3
110,559,1
112,43,4
112,162,1
112,169,10
112,185,8
112,226,2
112,254,1
112,279,1
112,283,1
112,305,3
112,409,2
112,484,1
113,421,7
114,106,4
116,16,22
116,74,2
116,79,1
116,95,16
116,110,18
116,123,11
116,134,3
116,155,1
116,159,1
116,192,16
116,231,3
116,244,13
116,381,11
116,419,1
116,424,2
116,446,2
116,458,1
116,476,7
116,549,5
116,571,2
116,590,1
116,785,1
117,19,10
117,62,2
117,68,3
117,76,2
117,250,1
117,262,9
117,492,2
117,538,3
118,2,3
118,6,1
118,10,1
118,19,15
118,20,2
118,31,1
118,34,1
118,44,1
118,60,7
118,81,3
118,83,4
118,84,1
118,91,6
118,97,2
118,151,1
118,162,1
118,165,1
118,166,2
118,169,1
118,181,4
118,187,1
118,188,2
118,190,3
118,204,2
118,211,5
118,225,1
118,227,4
118,230,6
118,235,5
118,239,1
118,242,1
118,268,4
118,313,1
118,323,1
118,330,2
118,347,8
118,376,1
118,383,2
118,393,2
118,402,1
118,430,2
118,463,1
118,472,1
118,486,6
118,532,1
118,650,2
118,652,1
118,707,1
119,92,2
119,106,2
119,149,2
119,158,5
119,188,2
119,296,2
119,390,2
119,443,2
120,20,1
120,89,29
120,91,4
120,145,12
120,166,2
120,169,1
120,174,8
120,181,2
120,204,1
120,225,2
120,235,3
120,260,1
120,355,2
120,373,15
120,402,1
120,403,2
120,486,2
120,507,1
120,595,1
120,650,1
120,676,1
120,931,2
121,9,6
121,37,2
121,38,1
121,106,6
121,176,1
121,266,3
121,301,3
122,10,2
122,19,2
122,57,1
122,80,2
122,81,1
122,103,1
122,189,5
122,248,1
122,249,15
122,384,2
123,31,1
123,116,4
123,192,1
123,244,1
123,511,3
123,590,6
123,704,3
124,7,3
124,13,3
124,77,1
124,104,1
124,126,3
124,178,1
124,271,6
124,416,1
124,418,4
124,436,1
125,52,4
125,58,1
125,94,1
125,97,13
125,131,1
125,166,1
125,179,2
125,184,3
125,209,2
125,212,8
125,213,2
125,298,2
125,343,10
125,357,1
125,567,5
126,7,11
126,13,17
126,59,1
126,77,4
126,89,1
126,97,1
126,100,1
126,103,1
126,104,8
126,124,2
126,156,4
126,204,1
126,230,1
126,236,14
126,242,1
126,251,18
126,271,22
126,300,11
126,366,1
126,416,13
126,418,20
127,18,1
127,244,1
127,423,1
128,19,1
128,53,5
128,99,4
128,154,2
128,186,2
128,189,1
128,232,1
128,248,2
128,249,6
128,276,1
128,307,4
128,322,1
128,330,2
128,375,2
128,383,1
128,384,1
128,433,2
128,447,1
128,480,1
128,485,1
128,604,2
128,674,1
130,106,4
130,171,2
130,242,1
130,282,2
130,431,1
130,437,7
131,35,2
131,75,2
131,85,5
131,89,1
131,97,11
131,103,1
131,125,1
131,166,6
131,174,2
131,198,2
131,207,3
131,209,2
131,213,2
131,298,2
131,343,2
131,536,2
131,540,2
131,567,2
131,591,1
131,637,14
132,19,6
132,54,2
132,97,2
132,235,8
132,262,3
132,285,8
133,20,1
133,22,2
133,42,2
133,83,9
133,139,3
133,150,2
133,172,2
133,176,3
133,180,7
133,223,1
133,336,2
133,377,5
133,545,7
133,597,2
134,41,1
134,43,3
134,48,4
134,50,1
134,79,7
134,81,4
134,89,12
134,110,4
134,165,2
134,169,3
134,189,3
134,216,1
134,231,4
134,238,4
134,292,4
134,299,6
134,312,1
134,313,8
134,319,1
134,325,4
134,334,5
134,345,1
134,360,4
134,446,1
134,478,4
134,520,1
134,652,2
134,827,4
134,828,4
134,831,4
135,26,3
135,76,3
135,159,1
135,170,5
135,174,2
135,444,3
135,480,1
136,358,1
138,18,4
138,40,3
138,149,1
138,158,2
138,159,1
138,176,3
138,208,1
138,255,1
138,268,4
138,281,1
138,297,2
138,303,21
138,371,1
138,390,1
138,394,2
138,417,2
138,445,1
138,475,5
138,488,1
138,489,1
138,491,1
138,519,2
139,37,1
139,133,1
140,528,1
141,3,1
141,153,2
141,166,6
141,207,1
141,209,9
141,215,1
141,298,4
141,355,1
141,385,1
141,688,3
142,118,3
142,187,8
142,312,2
142,504,1
143,50,2
143,97,3
143,234,1
143,309,1
143,338,2
143,413,1
143,433,2
143,440,1
143,538,1
143,632,2
144,35,1
144,38,1
144,103,5
144,145,2
144,146,1
144,162,28
144,637,13
145,3,1
145,34,1
145,38,4
145,55,1
145,89,1
145,97,1
145,103,16
145,144,2
145,146,4
145,215,1
145,242,1
145,323,1
145,459,1
145,473,2
145,494,1
145,497,1
145,567,1
145,688,1
146,35,1
146,38,5
146,103,1
146,144,1
146,145,3
149,91,3
149,106,2
149,114,1
149,119,1
149,138,2
149,158,2
149,296,1
149,443,8
149,523,3
150,34,2
150,133,2
150,550,1
150,561,2
151,19,1
151,103,1
151,177,2
151,179,1
151,194,3
151,323,2
151,494,5
151,521,1
151,591,1
152,2,6
152,39,2
152,340,2
152,378,6
152,601,2
153,2,9
153,3,24
153,17,2
153,20,1
153,34,1
153,56,1
153,60,3
153,73,1
153,88,7
153,141,2
153,173,4
153,174,1
153,180,1
153,193,3
153,200,3
153,205,3
153,208,1
153,209,7
153,213,2
153,223,2
153,288,1
153,299,2
153,303,1
153,327,9
153,357,1
153,383,1
153,440,1
153,441,19
153,488,1
153,540,1
153,553,1
153,658,3
154,78,1
154,99,1
154,128,1
154,248,1
154,249,2
154,313,1
154,330,2
154,472,1
154,720,2
155,88,45
155,95,1
155,138,1
155,201,1
155,208,1
155,245,1
155,407,5
155,427,1
156,7,1
156,13,3
156,124,1
156,178,4
156,236,1
156,251,1
156,300,2
156,416,2
156,418,2
156,504,1
156,874,10
158,1,2
158,3,1
158,18,1
158,20,1
158,106,9
158,119,3
158,138,3
158,149,1
158,166,2
158,296,1
158,523,2
158,544,1
158,652,2
159,40,1
159,88,17
159,95,8
159,155,4
159,208,9
159,245,26
159,255,1
159,281,2
159,295,4
159,304,7
159,476,6
160,6,5
160,34,1
160,60,2
160,89,1
160,237,1
160,252,12
160,274,5
160,396,1
160,408,2
160,526,1
162,8,2
162,10,2
162,14,6
162,19,5
162,29,2
162,43,16
162,44,4
162,46,5
162,68,2
162,75,3
162,84,2
162,87,2
162,101,10
162,103,5
162,111,2
162,112,7
162,124,2
162,144,33
162,166,2
162,169,24
162,185,8
162,203,2
162,226,11
162,229,4
162,246,2
162,262,5
162,279,5
162,281,2
162,283,3
162,285,2
162,305,8
162,312,2
162,319,2
162,337,7
162,354,5
162,409,8
162,451,4
162,463,3
162,484,4
162,499,2
162,504,2
162,512,2
162,651,6
162,652,2
162,674,8
162,693,1
163,7,7
163,124,2
163,178,3
163,436,2
164,37,1
164,81,5
165,5,1
165,56,3
165,61,2
165,118,1
165,294,17
165,350,17
165,386,11
165,432,1
165,542,11
165,703,3
166,2,6
166,17,8
166,19,1
166,52,4
166,55,9
166,58,2
166,72,1
166,73,6
166,75,2
166,97,18
166,103,2
166,120,2
166,125,2
166,131,2
166,141,2
166,145,1
166,158,6
166,173,1
166,174,7
166,193,4
166,198,3
166,203,3
166,209,2
166,212,3
166,213,1
166,217,2
166,262,1
166,289,1
166,293,2
166,349,7
166,355,1
166,393,1
166,481,2
166,503,1
166,504,1
166,528,2
166,536,1
166,567,5
166,637,2
166,658,1
166,671,1
166,709,1
166,722,1
167,106,21
167,119,21
167,158,21
167,296,21
167,302,21
167,308,21
168,39,1
168,49,1
168,105,1
168,176,1
168,203,2
168,348,5
168,378,1
168,392,1
168,402,1
168,404,5
168,469,1
168,514,1
168,611,1
168,699,1
168,701,2
169,14,6
169,43,30
169,46,5
169,68,2
169,74,2
169,81,17
169,83,2
169,89,14
169,100,1
169,101,7
169,103,1
169,112,18
169,120,1
169,134,3
169,157,2
169,162,28
169,165,2
169,181,2
169,185,29
169,189,2
169,190,2
169,216,2
169,225,3
169,226,17
169,229,7
169,249,1
169,254,16
169,268,4
169,279,2
169,283,6
169,289,3
169,305,36
169,312,2
169,313,2
169,337,5
169,354,4
169,362,3
169,402,1
169,409,14
169,451,5
169,484,6
169,486,3
169,504,4
169,540,16
169,602,2
169,651,5
169,674,5
169,693,1
170,24,13
170,64,26
170,68,2
170,76,28
170,135,25
170,370,2
170,444,23
171,8,1
171,9,2
171,10,1
171,20,1
171,29,1
171,30,1
171,44,2
171,52,1
171,69,1
171,78,2
171,84,1
171,87,1
171,124,1
171,130,12
171,142,1
171,145,1
171,162,1
171,203,1
171,265,1
171,268,2
171,281,1
171,285,1
171,312,1
171,319,1
171,323,1
171,336,1
171,412,1
171,437,1
171,463,1
171,480,1
171,578,1
171,595,1
171,652,1
171,664,1
171,707,1
171,723,1
171,850,1
172,83,6
172,133,2
172,190,2
172,235,1
172,312,1
172,431,1
172,664,1
173,2,4
173,73,14
173,153,2
173,166,1
173,174,1
173,193,3
173,209,2
173,213,1
173,349,1
173,481,1
173,591,5
173,646,1
173,710,2
173,857,1
174,2,7
174,38,1
174,50,1
174,52,4
174,55,10
174,58,11
174,73,9
174,75,1
174,85,5
174,89,1
174,97,3
174,120,2
174,131,5
174,135,1
174,145,1
174,153,6
174,166,5
174,173,2
174,207,6
174,209,3
174,212,1
174,213,3
174,217,21
174,298,8
174,323,1
174,349,13
174,355,4
174,688,8
174,710,3
174,722,1
174,850,10
175,206,1
175,224,1
175,391,6
175,439,3
176,4,3
176,6,1
176,9,2
176,19,1
176,34,2
176,37,3
176,40,1
176,60,2
176,83,1
176,121,3
176,133,1
176,138,4
176,154,5
176,168,1
176,181,1
176,190,2
176,202,3
176,216,4
176,247,2
176,249,3
176,253,1
176,268,3
176,281,4
176,299,3
176,301,1
176,320,7
176,374,1
176,395,2
176,476,4
176,483,1
176,485,14
176,589,2
176,605,4
176,619,1
176,639,1
176,665,1
177,72,1
177,96,1
177,151,3
177,179,1
177,411,1
178,7,2
178,124,3
178,156,2
178,163,8
178,271,1
178,300,1
178,436,2
178,504,1
179,72,3
179,96,2
179,125,2
179,151,1
179,212,1
179,442,6
179,833,1
180,83,6
180,133,1
180,139,1
180,153,2
180,223,1
180,406,14
180,725,19
181,4,1
181,31,3
181,41,1
181,89,1
181,120,2
181,190,8
