"FROM","TO","SIZE"
26,135,3
26,312,1
27,8,2
27,106,5
27,114,3
27,308,1
27,372,5
27,496,5
27,515,3
27,595,1
28,46,6
28,53,6
28,57,4
28,101,4
28,257,6
28,265,6
29,262,1
29,312,1
30,83,1
30,130,2
30,171,1
30,230,1
30,282,5
30,522,11
30,524,6
30,730,2
31,6,6
31,192,1
32,76,1
32,185,1
32,268,5
32,312,2
33,34,5
33,37,4
33,84,2
34,5,6
34,9,12
34,20,1
34,22,1
34,33,4
34,84,1
34,130,1
34,150,6
34,204,3
34,221,11
34,262,1
34,301,6
34,312,1
34,545,6
34,561,6
35,649,1
36,50,1
36,235,6
37,9,16
37,33,3
37,34,2
37,58,1
37,68,1
37,84,5
37,139,2
37,355,3
37,540,2
37,550,1
37,648,8
37,729,2
38,35,2
38,103,2
38,131,4
38,144,9
38,146,2
38,174,1
38,217,2
38,393,1
38,637,5
38,649,1
39,378,1
40,66,2
40,138,2
40,208,5
40,268,1
40,476,1
41,268,1
41,313,2
41,367,1
41,652,1
42,21,7
42,235,2
42,466,3
42,468,2
42,694,3
43,112,1
43,162,1
43,169,1
43,185,2
43,305,5
43,651,1
44,3,3
44,10,2
44,19,2
44,57,8
44,78,7
44,80,9
44,81,29
44,103,6
44,122,10
44,148,8
44,164,8
44,169,1
44,189,18
44,195,19
44,227,1
44,249,16
44,254,10
44,257,10
44,262,1
44,289,2
44,312,2
44,313,1
44,432,8
44,440,10
44,499,1
44,652,11
44,661,2
44,711,7
45,108,2
45,234,5
45,263,1
46,28,6
46,101,9
46,112,2
46,185,1
46,229,2
46,337,1
47,80,1
47,93,3
47,240,1
48,40,3
48,54,3
48,88,2
48,95,3
48,116,1
48,134,1
48,191,3
48,245,3
48,247,3
48,273,3
48,321,3
48,342,3
48,380,4
48,381,4
48,410,1
48,419,3
48,445,3
48,475,2
48,476,2
48,519,3
48,523,3
48,546,3
49,611,5
50,36,1
50,73,4
50,162,1
50,195,1
50,196,1
50,209,1
50,234,2
50,307,2
50,310,1
50,313,1
50,323,1
50,534,1
50,545,1
50,559,1
50,561,1
51,137,3
52,75,1
52,97,5
52,103,3
52,125,7
52,212,12
52,343,8
53,43,4
53,82,8
53,101,5
53,112,2
53,122,2
53,128,13
53,186,9
53,232,15
53,271,7
53,276,17
53,283,6
53,322,8
53,364,1
53,375,1
53,452,1
53,480,1
53,485,1
53,651,1
53,693,2
53,757,15
54,8,1
55,166,3
55,174,3
55,198,3
55,349,1
55,528,3
55,722,1
56,84,1
56,153,1
56,165,6
56,294,5
56,350,4
56,386,5
56,937,1
57,148,2
57,257,2
57,279,1
58,2,2
58,37,1
58,73,1
58,141,1
58,174,4
58,207,2
58,215,1
58,217,2
58,227,1
58,243,1
58,262,2
58,349,2
58,355,5
58,528,12
58,646,5
58,722,10
58,850,6
59,13,1
59,77,1
59,124,2
59,126,1
59,236,3
59,251,4
59,271,4
59,300,3
59,366,11
59,401,4
60,274,1
60,405,5
60,420,1
60,517,1
61,171,1
61,285,1
61,291,1
61,312,1
61,423,1
62,268,1
63,16,6
63,406,1
63,665,1
64,26,1
64,162,1
64,170,3
64,171,1
64,268,1
65,471,1
66,40,2
66,208,1
67,580,1
68,37,1
68,227,1
68,444,1
69,262,5
70,227,2
71,240,11
71,290,1
71,455,1
72,2,1
72,19,4
72,96,3
72,151,2
72,177,2
72,179,2
72,194,3
72,262,6
72,323,3
72,379,2
72,393,4
72,411,4
72,442,6
72,494,2
72,521,3
72,584,2
72,696,4
73,2,18
73,50,1
73,58,2
73,94,2
73,166,1
73,174,11
73,193,1
73,207,3
73,217,3
73,262,1
73,343,2
73,355,1
73,481,1
73,553,3
73,658,1
73,671,1
73,688,1
73,850,1
74,19,1
74,41,4
74,75,2
74,120,1
74,195,1
74,204,1
74,325,1
74,389,4
75,2,3
75,10,2
75,11,1
75,44,2
75,52,1
75,69,3
75,71,1
75,74,2
75,89,6
75,93,1
75,120,1
75,131,1
75,154,1
75,166,5
75,174,1
75,189,1
75,198,1
75,208,1
75,211,1
75,217,2
75,240,1
75,254,1
75,259,1
75,330,1
75,340,1
75,349,1
75,379,1
75,380,1
75,385,2
75,388,1
75,429,1
75,470,2
75,497,1
75,507,2
75,512,1
75,525,3
75,526,1
75,540,1
75,543,1
75,597,1
75,652,1
75,723,2
75,945,3
76,24,4
76,64,1
76,75,1
76,101,2
76,107,1
76,170,7
76,203,1
76,222,10
76,228,1
76,289,1
76,337,1
76,376,1
76,377,1
76,503,1
76,504,1
76,586,1
77,7,3
77,13,2
77,103,1
77,104,2
77,126,5
77,300,2
77,416,2
78,44,6
78,57,2
78,74,1
78,81,1
78,99,1
78,148,1
78,164,1
78,169,1
78,186,1
78,189,2
78,226,1
78,248,1
78,272,2
78,283,1
78,289,1
78,294,1
78,330,1
78,375,1
78,409,1
78,432,1
78,433,1
78,440,1
78,462,1
78,470,1
78,472,1
78,674,1
78,739,1
79,48,1
79,110,1
79,116,1
79,208,1
79,231,1
79,292,1
79,299,1
79,325,3
79,334,3
79,345,1
79,446,1
79,499,1
79,505,3
79,652,2
79,827,1
79,828,2
80,44,1
80,81,1
80,189,1
81,44,19
81,80,1
81,91,1
81,103,8
81,107,1
81,122,1
81,153,1
81,189,3
81,195,9
81,214,1
81,225,2
81,249,9
81,262,1
81,279,2
81,313,1
81,330,3
81,389,2
81,493,1
81,652,7
82,10,2
82,53,1
82,99,4
82,128,1
82,154,1
82,186,1
82,202,1
82,232,1
82,248,1
82,276,1
82,307,1
82,322,1
82,330,3
82,384,1
82,433,1
82,447,1
82,480,1
82,485,1
82,604,1
83,9,2
83,19,1
83,30,6
83,42,1
83,89,1
83,91,2
83,120,3
83,137,3
83,143,1
83,172,2
83,180,11
83,184,1
83,223,2
83,262,1
83,309,1
83,336,2
83,377,1
83,383,3
83,406,1
83,518,1
83,522,1
83,524,1
83,534,1
83,547,1
83,725,11
83,740,1
84,9,1
84,33,2
84,34,5
84,165,2
84,312,1
84,341,4
85,174,1
85,207,1
85,230,1
85,722,1
86,191,3
86,244,1
86,261,7
86,290,2
86,785,1
87,71,1
87,93,1
87,102,3
87,110,1
87,191,1
87,218,2
87,231,1
87,240,1
87,277,1
87,312,1
87,317,1
87,324,2
87,331,2
87,346,1
87,356,1
87,407,1
87,428,1
87,453,1
87,455,1
87,471,2
87,507,1
87,525,1
87,543,1
87,549,1
87,612,1
87,726,1
87,827,3
87,831,1
88,95,4
88,155,42
88,159,2
88,208,11
88,216,2
88,240,1
88,245,15
88,255,1
88,304,1
89,19,1
89,34,1
89,43,1
89,75,3
89,81,1
89,83,1
89,91,1
89,120,18
89,134,1
89,145,1
89,169,1
89,174,1
89,181,1
89,190,1
89,204,2
89,216,3
89,227,2
89,235,1
89,299,1
89,313,1
89,325,8
89,330,1
89,331,6
89,342,1
89,380,2
89,462,1
89,540,1
89,650,3
89,719,1
91,9,1
91,83,1
91,106,3
91,130,1
91,184,1
91,188,2
91,204,12
91,262,5
91,268,1
91,727,2
93,47,3
93,65,1
93,66,1
93,75,3
93,331,1
93,428,3
93,471,3
93,549,3
93,691,4
93,726,1
94,2,2
94,173,1
94,349,1
95,48,1
95,88,24
95,116,1
95,155,1
95,159,2
95,192,1
95,208,69
95,304,2
95,327,2
95,726,1
96,3,1
96,20,1
96,97,1
96,100,1
96,151,7
96,179,3
96,230,2
96,313,1
96,323,2
96,379,9
96,403,2
96,650,1
97,2,3
97,17,2
97,19,1
97,20,1
97,32,1
97,52,5
97,73,1
97,91,2
97,96,1
97,103,8
97,118,3
97,125,5
97,131,20
97,147,2
97,166,5
97,198,10
97,209,15
97,212,29
97,215,4
97,237,1
97,262,1
97,268,4
97,286,2
97,293,9
97,312,1
97,343,15
97,385,5
97,389,2
97,486,5
97,536,2
97,567,7
97,591,14
97,637,6
97,676,1
97,857,1
97,918,1
98,130,1
98,268,1
98,486,1
99,307,2
99,432,1
99,433,4
99,652,1
100,96,1
100,169,1
100,928,1
101,14,52
101,28,9
101,43,2
101,46,25
101,53,5
101,76,2
101,107,1
101,112,3
101,162,44
101,222,28
101,226,1
101,254,1
101,305,4
101,307,1
101,409,1
101,674,1
101,693,2
102,356,3
103,9,1
103,38,1
103,44,2
103,52,3
103,81,4
103,97,3
103,131,1
103,144,4
103,195,5
103,226,6
103,229,1
103,279,9
103,282,1
103,285,1
103,411,2
104,7,1
104,13,1
104,77,1
104,124,1
104,126,1
104,300,1
104,401,5
104,416,1
105,39,1
106,8,1
106,27,4
106,91,1
106,92,1
106,114,3
106,119,8
106,121,3
106,130,1
106,149,1
106,158,9
106,171,1
106,188,1
106,266,3
106,296,1
106,301,2
106,372,1
106,390,2
106,443,2
106,515,3
106,523,1
107,76,1
107,328,1
108,300,3
108,428,1
108,469,3
110,116,4
110,231,3
110,505,2
110,543,1
112,44,1
112,46,1
112,53,1
112,143,1
112,162,3
112,169,2
112,185,3
112,226,1
112,283,4
112,305,3
112,409,1
112,440,1
112,484,1
113,237,1
113,333,1
114,496,1
116,16,10
116,74,2
116,95,1
116,110,12
116,123,11
116,192,18
116,244,12
116,353,1
116,381,14
116,476,10
116,517,14
116,549,2
116,590,14
116,785,2
116,916,2
117,19,12
117,262,11
117,303,2
117,318,1
117,486,2
117,492,1
118,20,4
118,91,6
118,143,1
118,165,1
118,181,2
118,187,1
118,204,2
118,227,1
118,230,1
118,237,1
118,239,3
118,262,1
118,330,1
118,333,5
118,347,1
118,376,1
118,383,1
118,430,1
118,431,1
118,437,1
118,463,1
118,707,1
119,106,1
119,158,5
119,176,1
120,42,1
120,43,1
120,75,2
120,81,1
120,83,3
120,89,15
120,91,1
120,145,1
120,169,1
120,174,3
120,181,1
120,190,1
120,223,1
120,324,1
120,328,1
120,330,1
120,373,2
120,403,1
120,418,1
120,474,1
120,486,1
120,595,1
121,38,1
121,106,1
121,266,1
122,10,1
122,44,2
123,95,1
123,116,3
123,192,3
123,244,1
123,511,1
123,517,3
123,590,3
123,916,2
124,13,2
124,59,2
124,104,6
124,126,1
124,171,1
124,239,1
124,251,1
124,271,2
124,300,1
124,312,1
124,504,1
124,614,1
125,20,1
125,52,1
125,97,4
125,166,1
125,179,3
125,198,2
125,209,1
125,212,2
125,343,3
125,563,1
126,7,4
126,13,7
126,59,3
126,77,3
126,104,3
126,124,1
126,236,2
126,251,4
126,271,5
126,300,3
126,312,2
126,366,1
126,401,1
126,415,5
126,416,2
126,418,2
127,216,1
127,244,1
127,260,1
128,53,14
128,67,1
128,99,11
128,154,15
128,186,9
128,232,8
128,248,9
128,249,2
128,276,8
128,307,3
128,322,8
128,330,3
128,375,8
128,384,8
128,433,8
128,447,10
128,480,8
128,485,8
128,604,1
130,30,1
130,91,1
130,106,2
130,119,1
130,165,1
130,171,3
130,212,1
130,259,1
130,268,4
130,289,1
130,299,1
130,319,1
130,390,1
130,430,1
130,431,2
130,437,1
130,495,1
131,17,1
131,35,4
131,38,4
131,85,1
131,97,8
131,103,1
131,144,7
131,146,2
131,166,4
131,198,1
131,212,1
131,259,1
131,385,1
131,540,2
131,637,13
131,649,1
132,235,1
132,262,2
132,285,1
132,650,1
134,48,2
134,116,1
134,231,1
134,828,1
135,36,1
135,533,1
137,383,1
138,18,1
138,40,3
138,88,2
138,95,1
138,135,1
138,158,3
138,159,1
138,208,2
138,245,1
138,250,1
138,255,1
138,268,7
138,297,4
138,303,9
138,304,1
138,387,1
138,394,1
138,445,1
138,475,6
138,476,1
138,519,1
138,594,1
138,685,1
138,844,1
139,37,2
139,140,2
139,363,2
141,3,1
141,58,1
141,153,4
141,166,4
141,174,1
141,207,1
141,298,1
141,688,2
141,885,1
142,312,1
143,50,1
143,83,1
143,97,1
143,234,1
143,309,1
143,538,1
144,38,1
144,103,1
144,131,4
144,146,1
144,162,11
144,637,7
145,38,1
145,103,1
145,146,1
145,174,1
145,850,1
146,38,1
146,144,1
150,561,1
150,725,2
151,96,3
151,179,1
151,379,3
152,2,2
152,39,1
152,94,2
152,340,1
152,343,1
152,378,1
153,2,15
153,3,11
153,20,4
153,38,1
153,73,2
153,141,4
153,166,3
153,180,5
153,193,1
153,209,6
153,215,2
153,251,1
153,288,1
153,298,4
153,327,1
153,355,3
153,441,18
153,498,1
153,528,1
153,658,1
154,10,4
154,19,1
154,48,1
154,128,1
154,272,1
154,330,1
154,470,1
155,88,23
155,159,1
155,208,1
155,281,1
155,327,1
156,13,2
156,124,1
156,178,1
156,251,1
156,300,1
158,3,1
158,106,4
158,119,2
158,149,1
158,239,1
158,263,1
158,301,1
158,302,1
158,652,2
159,88,11
159,95,3
159,155,4
159,208,19
159,245,14
159,304,13
160,4,1
160,237,2
160,239,1
162,10,1
162,14,4
162,32,1
162,38,1
162,43,4
162,46,3
162,64,1
162,101,7
162,112,4
162,144,23
162,169,4
162,185,3
162,226,3
162,227,1
162,229,2
162,262,1
162,279,2
162,283,4
162,305,7
162,307,1
162,312,1
162,330,1
162,337,3
162,354,1
162,409,5
162,451,3
162,463,1
162,484,2
162,486,1
162,499,2
162,651,3
162,674,4
162,693,2
163,7,2
163,124,3
163,178,1
165,56,5
165,130,1
165,204,7
165,262,1
165,294,21
165,350,6
165,370,1
165,386,2
165,826,1
166,2,4
166,3,1
166,17,1
166,38,1
166,55,2
166,58,3
166,72,1
166,73,4
166,75,1
166,97,4
166,103,1
166,125,1
166,131,3
166,141,4
166,147,1
166,153,1
166,173,1
166,174,4
166,197,3
166,198,4
166,203,8
166,207,1
166,209,3
166,213,3
166,215,1
166,217,3
166,228,1
166,243,1
166,289,2
166,293,2
166,298,1
166,312,1
166,343,2
166,349,3
166,449,1
166,456,1
166,481,1
166,533,1
166,536,3
166,567,1
166,637,1
166,658,2
166,671,1
166,709,1
166,723,4
167,106,15
167,119,15
167,158,15
167,296,15
167,302,15
167,308,15
168,7,1
168,105,1
168,108,2
168,203,1
168,227,1
168,348,1
168,392,1
168,402,1
168,404,5
168,914,1
169,44,1
169,100,1
169,120,1
169,162,12
169,268,1
169,305,5
169,409,5
169,472,1
169,602,1
170,24,1
170,64,5
170,76,2
170,850,1
171,124,1
171,130,1
171,268,1
172,19,1
172,83,1
172,262,1
173,2,3
173,3,2
173,73,1
173,193,4
173,481,1
173,646,2
173,658,1
173,857,1
174,2,3
174,38,3
174,55,6
174,58,10
174,73,7
174,85,6
174,89,2
174,97,1
174,120,3
174,141,1
174,145,2
174,166,2
174,207,8
174,217,15
174,298,1
174,349,7
174,355,4
174,710,3
174,722,3
174,723,2
174,850,7
174,865,1
175,60,1
175,391,2
175,508,1
176,5,1
176,9,1
176,11,3
176,19,4
176,24,1
176,64,1
176,91,1
176,119,1
176,197,3
176,201,2
176,208,2
176,214,4
176,243,2
176,247,3
176,262,7
176,268,1
176,287,1
176,313,1
176,320,11
176,330,2
176,410,1
176,437,1
176,485,4
176,506,3
176,514,1
176,619,1
176,665,2
176,828,3
177,72,1
177,151,3
177,499,1
178,7,1
178,124,2
178,156,1
178,163,1
179,72,1
179,125,1
179,151,2
179,652,1
180,19,1
180,83,5
180,153,9
180,223,3
180,228,1
180,262,4
180,336,2
180,383,2
180,406,1
180,725,22
181,262,1
182,8,1
182,195,1
184,91,1
185,32,1
185,43,2
185,46,2
185,162,3
185,169,2
185,204,1
185,305,5
187,32,1
187,118,1
187,147,1
187,242,1
187,268,1
187,652,1
188,91,1
188,443,1
189,44,7
189,75,1
189,80,1
189,81,2
189,195,10
189,249,2
189,409,1
191,86,4
191,205,1
191,261,6
192,6,2
192,31,1
192,95,1
192,116,6
192,123,2
192,517,4
192,590,3
192,916,2
193,2,12
193,73,1
193,75,1
193,153,1
193,173,6
193,215,2
193,217,1
193,385,4
193,481,2
193,591,3
193,658,2
193,671,2
194,72,4
194,96,1
194,151,4
194,393,1
194,411,2
194,442,1
194,864,5
195,19,1
195,44,14
195,50,1
195,74,1
195,81,8
195,103,9
195,164,2
195,182,1
195,189,9
195,249,2
195,254,1
195,287,7
195,337,1
195,510,3
196,50,1
196,230,1
196,312,1
196,437,2
197,166,2
197,176,1
198,17,5
198,55,2
198,97,2
198,166,6
198,209,2
198,215,2
198,286,2
198,289,1
198,293,2
198,349,3
198,536,1
198,567,6
198,591,1
198,637,4
200,303,3
200,327,2
201,214,1
201,270,1
201,310,2
201,356,2
202,82,1
202,176,1
202,330,2
203,13,1
203,19,1
203,39,2
203,49,3
203,76,1
203,105,3
203,108,3
203,143,1
203,166,7
203,168,2
203,262,5
203,312,2
203,320,1
203,378,4
203,392,4
203,402,1
203,404,1
203,469,4
203,514,2
203,611,2
203,662,2
203,699,3
203,701,3
203,857,1
204,13,1
204,19,1
204,34,4
204,74,10
204,81,6
204,83,8
204,89,7
204,91,39
204,97,3
204,126,7
204,145,1
204,165,9
204,172,5
204,174,1
204,181,9
204,190,1
204,211,5
204,230,5
204,235,3
204,239,1
204,262,10
204,268,4
204,313,6
204,314,6
204,323,8
204,326,5
204,330,4
204,331,5
204,340,61
204,362,3
204,389,5
204,402,7
204,441,6
204,460,7
204,472,6
204,486,16
204,523,5
204,606,4
204,650,16
204,664,13
204,665,1
204,731,7
204,732,3
204,733,10
204,750,4
205,20,1
205,191,1
205,240,1
205,327,3
205,705,2
205,726,1
206,175,1
206,382,1
207,58,2
207,85,3
207,120,1
207,166,2
207,174,3
207,215,2
207,243,2
207,646,1
207,722,3
208,40,7
208,66,1
208,75,2
208,88,30
208,95,65
208,138,2
208,155,1
208,159,9
208,176,2
208,240,2
208,255,6
208,260,1
208,268,7
208,281,3
208,289,1
208,304,18
208,338,1
208,428,1
208,476,13
209,17,12
209,20,1
209,97,20
209,125,1
209,153,2
209,166,4
209,198,1
209,212,3
209,215,3
209,293,2
209,298,2
209,343,5
209,355,1
209,385,1
209,528,5
209,637,2
211,19,4
211,289,2
212,3,5
212,52,11
212,91,1
212,97,29
212,118,1
212,125,3
212,130,1
212,131,10
212,166,2
212,209,2
212,268,2
212,323,1
212,343,12
212,370,1
212,385,4
212,486,4
212,591,8
212,848,2
212,918,17
213,94,1
213,153,1
213,166,2
213,217,5
213,349,2
213,637,3
213,709,1
213,723,1
213,947,2
214,41,1
214,79,1
214,81,1
214,176,2
214,201,3
214,270,3
214,310,4
214,313,5
214,316,1
214,334,1
214,360,1
214,367,1
214,427,1
214,446,1
214,454,1
214,479,2
214,605,1
214,636,2
214,652,6
214,828,1
215,2,1
215,17,1
215,55,1
215,58,1
215,97,4
215,153,2
215,166,2
215,193,1
215,207,3
215,209,3
215,217,2
215,243,1
215,355,1
215,528,5
215,567,2
215,665,1
215,722,3
216,88,2
216,423,5
216,462,2
217,2,9
217,19,2
217,38,2
217,58,1
217,73,11
217,166,2
217,174,9
217,193,2
217,213,3
217,215,2
217,349,1
217,665,1
217,723,1
218,87,1
218,543,1
219,568,2
219,860,1
221,9,1
221,34,4
221,84,1
221,545,2
222,15,44
222,26,41
222,76,21
222,101,25
222,227,24
222,444,38
222,572,1
223,180,3
225,81,1
225,277,1
225,362,1
225,505,2
226,101,4
226,103,7
226,169,7
226,185,1
226,249,2
226,305,1
226,384,1
227,9,1
227,58,1
227,68,1
227,70,1
227,87,2
227,89,1
227,118,1
227,162,1
227,168,1
227,222,1
227,228,1
227,347,1
227,358,2
227,540,1
227,578,1
227,614,2
228,180,1
228,614,1
229,38,1
229,46,1
229,185,5
229,279,2
229,294,1
230,242,6
231,3,2
231,93,1
231,110,4
231,134,1
231,218,1
231,334,1
231,551,2
232,53,2
232,276,5
232,432,1
232,433,5
232,674,3
234,45,3
235,21,1
235,36,3
235,280,1
235,400,1
236,59,1
236,77,1
236,126,2
236,366,1
236,401,1
236,416,1
237,6,2
237,31,1
237,60,1
237,97,2
237,113,1
237,118,1
237,120,1
237,160,2
237,181,1
237,333,1
237,358,1
237,389,1
237,420,4
237,530,2
237,650,1
237,707,1
239,91,1
239,118,1
239,160,1
239,250,1
239,268,2
239,284,1
239,309,1
239,347,1
239,443,1
240,71,5
240,87,2
240,205,1
240,208,1
240,290,2
240,304,2
240,356,2
240,726,1
242,85,1
242,187,2
242,230,1
242,495,1
242,722,1
243,58,1
243,166,2
243,176,1
243,207,2
243,215,1
244,86,2
244,116,3
244,123,3
244,127,4
244,191,1
244,253,5
244,261,1
244,325,1
244,423,3
245,40,1
245,88,6
245,95,1
245,138,1
245,155,1
245,159,7
245,208,2
245,255,1
245,304,3
245,327,1
245,387,1
245,476,1
245,519,1
247,8,1
247,176,1
247,410,1
247,825,1
248,154,2
248,330,1
249,20,5
249,44,11
249,78,2
249,80,1
249,81,9
249,122,1
249,128,2
249,189,4
249,195,4
249,307,4
249,470,1
249,472,2
251,13,5
251,124,2
251,126,1
251,153,1
251,156,1
251,300,1
252,160,12
253,89,1
253,244,1
253,260,2
253,345,1
253,369,2
253,642,1
254,44,5
254,112,1
254,169,2
254,432,2
255,205,1
255,208,5
256,306,2
256,382,2
257,28,2
257,44,2
257,57,6
259,130,1
259,244,1
259,299,7
259,431,1
259,540,6
260,127,1
260,208,1
260,244,2
260,253,2
260,325,1
260,345,1
260,380,1
260,423,1
261,8,1
261,86,6
261,191,4
261,244,1
262,2,1
262,19,4
262,38,1
262,58,2
262,69,2
262,72,8
262,73,2
262,83,1
262,91,2
262,117,1
262,132,2
262,176,1
262,180,4
262,203,2
262,204,5
262,235,1
262,268,1
262,285,1
262,299,2
262,320,1
262,347,1
262,512,1
262,580,1
262,597,2
262,790,1
262,848,1
263,130,3
263,347,1
263,437,1
263,548,1
263,645,1
265,28,17
265,130,1
266,106,5
266,114,1
266,121,6
266,301,2
266,308,1
266,336,2
266,515,6
267,13,1
268,2,1
268,18,2
268,32,8
268,40,2
268,68,1
268,75,1
268,81,1
268,91,1
268,97,1
268,130,7
268,138,6
268,169,1
268,176,1
268,208,4
268,211,1
268,239,1
268,262,1
268,289,1
268,309,1
268,312,4
268,320,1
268,330,1
268,347,4
268,389,1
268,437,2
268,472,1
268,486,2
268,650,1
268,665,1
270,214,5
270,310,8
270,313,1
271,13,3
271,19,1
271,53,5
271,59,5
271,104,1
271,124,3
271,251,2
271,300,4
271,366,6
271,401,5
272,78,1
272,154,1
272,555,1
274,60,2
274,190,2
274,382,1
274,391,2
274,420,1
274,949,1
275,91,1
276,10,1
276,53,5
276,232,7
276,248,1
276,433,9
276,485,1
277,225,1
277,346,1
278,247,1
279,103,2
279,166,1
281,208,1
281,312,1
282,19,3
282,30,2
282,262,5
283,53,2
283,112,1
283,162,1
283,169,1
283,485,3
284,250,1
284,844,1
285,21,2
285,36,1
285,42,3
285,61,3
285,132,1
285,172,1
285,280,4
285,282,2
285,312,1
285,400,4
285,431,4
286,198,1
286,536,1
287,67,4
287,176,2
287,195,9
287,320,1
288,19,1
288,226,1
288,424,1
288,656,1
289,44,1
289,130,1
289,166,1
289,168,1
289,181,1
289,198,1
289,208,1
289,211,1
289,251,1
289,268,1
289,707,2
290,66,1
290,71,1
290,86,2
290,240,4
291,61,1
291,186,2
293,2,2
293,17,1
293,97,3
293,209,2
293,343,2
293,591,2
293,637,1
294,56,5
294,135,1
294,165,22
294,225,1
294,229,1
294,350,1
294,386,3
294,427,1
294,703,1
295,272,1
295,458,1
296,1,3
296,158,1
296,302,1
296,523,1
297,138,4
297,205,1
297,281,1
298,3,1
298,153,3
298,166,1
298,209,1
298,343,2
298,591,1
298,827,1
299,19,2
299,130,2
299,235,2
299,259,7
299,262,4
299,353,4
299,395,2
299,431,3
299,856,2
300,49,1
300,59,1
300,124,3
300,126,1
300,156,4
300,163,4
300,178,3
300,251,5
300,366,4
300,436,4
301,9,1
301,106,4
301,158,1
301,266,2
302,158,2
304,159,1
304,208,8
304,240,1
304,476,7
305,112,2
305,162,1
305,169,1
305,185,2
305,195,1
305,254,1
306,256,2
306,391,1
306,598,3
306,675,1
307,99,1
307,101,1
307,249,5
307,375,1
309,83,1
309,143,1
309,234,1
309,268,2
309,551,1
309,716,1
310,201,3
310,214,5
310,270,10
310,311,11
310,313,6
310,316,3
310,446,1
310,652,3
311,8,1
311,310,8
311,523,1
312,5,1
312,29,1
312,32,12
312,44,1
312,67,2
312,78,1
312,84,1
312,97,1
312,126,1
312,130,1
312,151,2
312,166,1
312,168,2
312,196,2
312,212,1
312,268,2
312,319,1
312,323,2
312,437,1
312,462,1
312,463,3
312,554,1
312,599,1
312,948,1
313,41,7
313,78,2
313,99,2
313,134,2
313,214,4
313,270,3
313,310,4
313,317,2
313,367,4
313,491,2
313,652,12
314,91,1
316,11,1
316,41,2
316,79,2
316,201,2
316,214,3
316,270,2
316,310,3
316,313,2
316,334,2
316,360,2
316,367,2
316,427,2
316,446,2
316,479,2
316,605,1
316,636,2
316,652,1
316,828,2
316,929,1
317,41,1
317,313,2
319,89,1
319,130,1
319,312,1
319,325,1
320,2,1
320,10,4
320,64,1
320,82,2
320,176,9
320,262,1
320,287,1
320,367,1
320,433,2
320,485,1
320,665,1
323,72,5
323,204,1
323,212,2
323,262,1
323,379,1
323,393,3
324,87,2
