"FROM","TO","SIZE"
310,95,1
310,302,1
310,316,1
310,367,1
310,652,29
311,3,1
312,32,3
312,69,1
312,72,2
312,98,1
312,171,1
312,181,1
312,250,1
312,268,1
312,323,2
312,411,3
312,456,1
312,503,1
312,562,1
312,707,2
313,3,1
316,754,1
317,93,1
319,89,1
319,262,2
319,268,1
319,299,2
320,19,1
320,24,1
320,176,4
320,262,1
323,81,1
323,112,1
323,212,1
323,312,2
326,34,1
326,118,1
326,195,4
326,225,2
326,239,1
326,383,1
327,205,2
328,107,11
328,120,7
328,297,9
330,10,4
330,43,1
330,81,1
330,154,4
330,472,1
330,782,1
331,87,1
333,3,1
333,707,2
334,176,1
334,338,1
337,101,1
340,84,3
340,286,1
343,3,1
343,217,1
344,94,1
347,268,1
349,3,1
350,56,2
350,542,1
350,614,1
356,208,1
356,551,2
357,3,1
358,262,1
358,650,3
358,707,1
366,124,1
367,310,1
374,190,1
379,72,3
379,160,1
380,89,1
391,60,1
393,38,3
393,72,3
399,181,1
401,104,1
401,124,1
402,97,1
403,120,1
403,230,1
403,237,1
403,242,2
405,256,2
405,704,1
406,180,1
407,93,1
407,346,1
408,6,1
410,106,1
410,247,3
411,72,2
411,312,5
411,323,2
412,162,1
416,124,1
418,125,2
418,302,1
418,503,1
423,127,2
423,216,1
423,244,1
427,208,1
427,313,1
429,21,39
429,106,1
429,504,1
430,91,1
430,118,1
430,158,1
430,187,1
430,268,1
430,443,1
436,124,1
437,268,4
437,308,1
438,143,2
438,311,1
441,3,4
441,20,1
441,153,7
441,209,1
441,357,1
441,498,1
442,72,1
444,15,3
444,24,3
444,68,3
444,76,3
444,87,3
444,135,2
444,197,2
444,222,3
444,370,3
444,569,3
449,268,2
449,367,1
451,14,7
451,169,4
451,279,1
452,248,1
452,795,1
456,98,1
456,184,1
456,312,1
458,272,1
463,44,1
463,195,1
471,87,1
472,43,1
472,67,1
472,81,1
472,226,1
472,249,2
472,287,1
472,330,1
472,470,1
472,505,1
473,103,2
474,233,1
478,253,1
478,325,1
479,756,1
480,117,1
481,2,6
481,73,3
481,215,1
481,671,1
484,337,1
488,200,1
488,205,3
488,327,1
488,705,3
492,68,1
492,268,1
503,15,1
503,26,1
503,68,1
503,76,1
503,312,1
503,418,1
503,664,1
504,92,1
504,325,1
504,429,1
505,134,1
505,216,1
505,472,1
508,176,2
508,780,1
511,31,1
513,213,1
515,27,1
515,114,1
515,266,1
515,743,1
520,208,1
520,299,2
520,655,1
522,30,4
522,282,2
522,524,1
525,3,1
528,709,15
536,131,1
536,293,1
538,143,1
540,474,1
542,56,1
549,87,1
550,150,2
551,3,2
551,356,3
553,166,1
554,3,1
556,34,1
565,550,1
583,711,1
583,744,1
583,757,1
584,179,1
584,789,2
590,192,5
590,517,2
590,781,1
595,443,1
596,101,1
604,128,4
614,302,1
614,350,1
614,789,1
624,288,1
624,652,1
628,366,1
634,99,1
637,55,1
639,299,1
640,9,1
640,34,1
652,11,3
652,41,6
652,75,3
652,79,4
652,201,4
652,214,7
652,262,1
652,270,3
652,310,3
652,313,7
652,316,4
652,328,2
652,334,4
652,360,3
652,367,4
652,427,3
652,446,4
652,479,3
652,605,3
652,636,3
652,674,2
652,677,2
652,754,3
652,755,7
652,756,5
652,828,3
652,915,3
655,299,1
661,195,2
665,268,1
666,250,1
667,785,1
669,650,1
671,2,1
674,14,2
674,53,3
674,101,2
674,162,1
674,232,1
674,247,1
674,322,1
674,463,1
674,651,1
674,652,1
688,73,1
688,174,1
696,72,4
705,205,8
705,488,6
707,19,1
707,98,1
707,190,2
707,262,1
707,312,1
707,358,1
707,503,1
707,760,2
707,781,1
709,38,1
709,73,1
709,174,1
709,213,2
709,217,2
709,262,1
709,528,15
709,688,1
709,723,1
711,44,9
711,249,3
711,257,9
711,496,8
711,583,7
711,744,8
717,247,1
719,176,2
725,83,1
725,137,1
734,733,1
743,106,2
743,119,2
743,158,2
743,296,2
743,302,2
743,308,2
743,515,2
754,214,1
754,316,1
754,756,3
755,756,1
756,316,1
756,754,2
760,707,2
764,151,1
764,194,5
766,178,1
768,59,1
768,124,1
768,126,1
780,794,9
781,166,1
781,707,1
781,760,2
782,330,1
789,72,1
789,96,2
789,151,2
789,166,1
789,171,1
789,584,3
793,18,1
794,600,1
794,780,7
795,221,2
