"FROM","TO","SIZE"
55,215,1
55,298,1
56,294,3
56,350,1
56,386,1
57,10,2
57,257,2
57,440,1
58,55,1
58,75,1
58,83,2
58,141,2
58,166,3
58,213,3
58,215,7
58,309,1
58,323,1
58,349,3
58,355,4
58,522,4
58,524,2
58,528,6
58,722,21
58,724,2
59,126,1
59,236,3
59,251,3
59,271,3
59,300,3
59,366,3
59,401,3
60,6,2
60,19,1
60,190,8
60,192,3
60,333,1
60,391,1
60,405,2
60,420,3
60,529,1
62,492,1
63,16,22
63,296,1
66,18,4
66,138,2
66,208,11
66,255,3
66,371,14
69,19,3
69,187,1
69,227,2
69,262,10
69,486,1
69,533,1
70,84,1
70,100,1
70,183,1
70,227,1
71,87,1
71,208,1
71,240,12
71,747,2
72,96,1
72,151,2
72,166,1
72,177,1
72,179,1
72,187,1
72,194,1
72,217,1
72,262,10
72,312,3
72,323,6
72,379,2
72,393,11
72,411,5
72,442,8
72,494,1
72,521,2
72,584,2
72,696,1
72,762,1
72,763,2
72,764,1
72,765,2
73,2,24
73,94,3
73,141,1
73,166,6
73,173,1
73,174,7
73,193,1
73,209,1
73,217,6
73,243,2
73,262,1
73,298,1
73,481,6
73,553,2
73,567,1
73,637,2
73,658,2
73,671,1
73,688,1
73,709,2
73,734,1
74,48,1
74,78,1
74,89,1
74,91,1
74,319,1
74,591,1
74,650,1
75,58,1
75,77,1
75,84,1
75,91,1
75,142,1
75,147,1
75,149,1
75,184,1
75,190,1
75,204,2
75,231,1
75,284,1
75,326,1
75,367,1
75,423,1
75,512,2
75,713,2
75,826,1
76,15,5
76,130,2
76,170,1
76,171,1
76,222,5
76,255,1
76,437,1
76,480,1
76,562,1
76,640,1
76,694,1
77,75,1
77,124,1
77,766,1
78,10,1
78,44,3
78,74,1
78,165,1
78,254,1
78,257,1
78,432,1
78,440,1
78,757,1
79,756,1
80,95,15
80,195,1
80,249,3
80,310,16
80,480,1
80,525,3
80,744,2
83,9,1
83,19,3
83,30,5
83,32,1
83,34,1
83,42,2
83,58,1
83,89,1
83,91,1
83,118,1
83,120,6
83,133,2
83,145,1
83,169,1
83,172,8
83,174,1
83,180,8
83,190,3
83,204,1
83,213,1
83,217,1
83,223,3
83,262,6
83,268,1
83,312,3
83,313,1
83,320,1
83,336,1
83,377,7
83,431,2
83,486,3
83,524,1
83,650,3
83,725,7
83,740,1
84,143,1
84,204,1
84,286,1
84,340,1
84,362,1
84,703,2
84,733,1
84,734,1
85,30,1
85,77,1
85,131,2
85,147,1
85,166,3
85,174,8
85,207,6
85,217,1
85,230,2
85,327,2
85,355,2
85,722,2
86,292,1
87,8,1
87,47,1
87,71,5
87,89,4
87,93,11
87,102,6
87,110,4
87,118,3
87,191,3
87,205,3
87,218,4
87,231,7
87,239,1
87,240,5
87,277,4
87,281,2
87,290,1
87,317,4
87,319,2
87,324,5
87,331,5
87,346,5
87,356,4
87,407,3
87,428,7
87,444,2
87,453,3
87,455,4
87,471,4
87,507,3
87,525,4
87,543,3
87,549,4
87,612,4
87,614,1
87,652,2
87,691,3
87,726,5
87,747,3
87,827,6
87,831,4
88,18,2
88,75,1
88,79,2
88,86,2
88,95,13
88,110,2
88,138,1
88,155,16
88,200,2
88,208,7
88,216,5
88,240,3
88,245,31
88,310,3
88,424,7
88,793,1
89,87,2
89,120,3
89,145,2
89,165,2
89,227,1
89,239,2
89,299,3
89,325,6
89,330,1
89,331,1
89,402,2
89,607,1
89,616,1
89,650,2
89,652,2
89,751,1
91,106,2
91,119,3
91,149,2
91,184,6
91,188,3
91,239,3
91,340,1
91,443,1
91,523,1
93,3,1
93,47,2
93,71,2
93,87,7
93,102,4
93,110,2
93,171,2
93,191,4
93,205,1
93,218,3
93,231,2
93,240,5
93,268,1
93,277,2
93,289,1
93,317,10
93,327,3
93,331,2
93,346,3
93,356,2
93,407,2
93,428,2
93,453,1
93,455,2
93,471,2
93,507,4
93,525,1
93,549,2
93,612,2
93,691,7
93,726,2
93,747,6
93,827,4
94,2,1
94,73,2
94,217,3
94,343,2
95,31,1
95,48,2
95,80,9
95,88,3
95,116,1
95,134,1
95,159,2
95,192,2
95,205,1
95,255,1
95,281,1
95,303,1
95,310,9
95,445,2
96,118,3
96,125,2
96,131,1
96,145,2
96,147,1
96,151,1
96,166,3
96,174,2
96,179,2
96,207,1
96,323,5
96,379,1
96,442,3
96,650,1
96,688,3
96,751,1
96,770,4
97,17,3
97,52,3
97,103,5
97,120,1
97,125,1
97,143,1
97,145,1
97,166,2
97,174,4
97,198,3
97,207,1
97,209,3
97,237,1
97,269,1
97,286,3
97,293,4
97,343,4
97,358,1
97,385,1
97,389,1
97,511,2
97,567,2
97,591,16
97,618,2
97,637,1
99,10,4
99,433,1
99,456,1
99,480,3
100,891,1
101,14,6
101,28,6
101,46,6
101,162,5
101,222,7
102,49,1
102,87,1
102,93,2
102,191,1
102,205,1
102,277,3
102,295,1
103,35,1
103,37,1
103,38,1
103,52,1
103,97,3
103,145,2
103,215,2
103,473,2
103,770,2
103,926,1
105,39,1
105,378,2
106,54,2
106,91,1
106,119,3
106,121,3
106,158,1
106,263,2
106,266,5
106,296,2
106,302,4
106,308,6
106,410,2
106,523,5
106,808,2
106,825,2
106,843,1
107,437,1
108,402,1
109,309,1
110,86,1
110,87,1
110,88,1
110,116,15
110,134,8
110,274,1
110,380,4
110,726,1
110,870,1
116,16,5
116,71,1
116,110,5
116,192,1
116,244,1
116,381,4
116,476,3
116,517,1
116,549,1
116,590,1
116,774,1
117,262,2
118,32,2
118,34,2
118,52,2
118,60,1
118,91,1
118,97,1
118,119,1
118,120,1
118,166,1
118,187,2
118,211,1
118,212,1
118,486,1
118,523,1
118,707,1
119,91,1
119,106,1
119,158,2
119,296,1
120,75,1
120,83,3
120,89,16
120,91,2
120,96,1
120,97,1
120,118,3
120,145,5
120,169,2
120,172,2
120,174,2
120,180,1
120,230,2
120,239,1
120,299,1
120,313,3
120,330,1
120,343,5
120,373,1
120,403,3
120,474,1
120,486,1
120,744,1
120,751,1
121,34,2
121,266,3
121,301,1
122,44,1
122,53,1
122,189,1
122,249,2
122,711,3
123,6,2
124,7,2
124,13,1
124,59,1
124,77,1
124,104,2
124,300,1
124,415,1
124,416,1
124,418,1
125,131,2
125,166,1
125,179,1
125,212,7
127,253,1
128,10,1
128,99,1
128,154,1
128,249,2
128,307,2
128,330,1
128,433,1
130,76,1
130,106,1
130,166,1
130,268,1
130,347,1
130,437,1
130,480,1
131,77,1
131,85,3
131,97,1
131,166,1
131,591,1
131,637,1
132,235,1
133,50,3
133,150,1
133,180,1
134,162,1
134,316,1
134,552,1
134,828,1
138,18,2
138,40,1
138,54,1
138,158,2
138,268,4
138,303,1
138,594,1
139,9,1
141,19,3
141,50,2
141,58,3
141,73,2
141,143,5
141,147,3
141,153,3
141,166,7
141,174,12
141,209,5
141,215,2
141,262,2
141,293,1
141,298,1
141,320,1
141,355,3
141,688,7
141,885,1
142,32,1
142,68,1
142,70,2
142,75,5
142,118,7
142,143,2
142,187,9
142,228,4
142,437,1
142,503,3
142,504,2
142,614,1
143,50,2
143,84,2
143,97,1
143,174,2
143,632,1
145,7,1
145,34,3
145,35,1
145,38,4
145,81,1
145,83,3
145,89,9
145,91,1
145,96,1
145,97,2
145,103,9
145,118,1
145,120,5
145,131,5
145,144,1
145,146,4
145,147,2
145,151,1
145,165,1
145,169,7
145,172,1
145,174,4
145,177,1
145,190,1
145,207,5
145,213,1
145,215,2
145,229,1
145,235,2
145,239,1
145,242,1
145,313,1
145,323,1
145,330,2
145,343,1
145,402,4
145,472,1
145,473,2
145,650,1
145,770,2
146,38,5
146,131,2
146,145,3
146,147,4
146,176,1
146,242,1
146,279,1
147,2,1
147,35,1
147,38,1
147,96,2
147,103,1
147,144,1
147,146,3
147,166,2
147,170,4
147,187,5
147,209,1
147,289,2
147,298,1
147,312,5
147,481,1
147,567,1
147,671,1
147,770,1
149,27,1
149,75,1
149,106,1
149,302,1
149,443,6
151,177,1
151,194,12
151,312,1
151,379,4
151,764,1
152,217,1
153,2,4
153,3,2
153,20,1
153,141,1
153,209,1
153,213,2
153,215,4
153,299,1
153,343,1
153,441,1
153,498,1
154,82,2
155,88,5
155,95,1
155,159,2
155,245,1
156,13,1
156,251,1
157,78,1
158,3,3
158,8,1
158,27,2
158,32,1
158,106,4
158,114,1
158,119,7
158,138,1
158,143,1
158,239,1
158,263,2
158,296,1
158,301,3
158,302,2
158,308,1
158,313,3
158,367,1
158,499,1
158,515,1
158,551,2
158,645,3
159,75,1
159,95,1
159,138,3
159,155,1
159,208,6
159,232,2
159,245,7
159,281,3
159,303,5
159,304,6
159,390,1
159,422,2
159,436,2
159,489,1
159,504,1
160,239,2
160,252,1
162,44,1
162,134,1
162,262,1
162,279,1
163,7,1
163,178,1
163,436,1
163,766,1
165,89,2
165,294,2
165,350,4
165,386,2
165,542,1
166,58,1
166,72,1
166,73,3
166,85,1
166,97,1
166,125,2
166,130,1
166,174,4
166,215,1
166,262,1
166,343,2
166,567,1
166,591,2
166,688,1
168,7,1
168,108,2
168,348,2
168,378,1
168,404,5
168,436,1
168,801,2
170,24,1
170,64,1
170,76,3
170,135,3
170,444,3
171,323,1
172,83,1
174,2,2
174,52,1
174,55,3
174,58,4
174,73,7
174,85,6
174,97,5
174,131,1
174,135,1
174,141,4
174,143,3
174,145,2
174,147,3
174,153,1
174,166,13
174,207,1
174,209,4
174,213,3
174,215,3
174,217,7
174,298,4
174,349,4
174,355,1
174,688,2
174,709,6
174,723,1
175,598,1
176,4,1
176,6,1
176,10,1
176,32,1
176,43,1
176,138,1
176,146,2
176,197,4
176,202,1
176,232,1
176,262,1
176,313,1
176,337,1
176,363,1
176,394,2
176,427,2
176,463,1
176,476,1
176,529,1
177,143,1
177,151,8
177,179,1
178,49,1
179,96,1
179,125,1
179,239,1
180,20,1
180,204,1
180,223,1
181,31,1
181,136,1
181,312,2
181,571,3
181,650,1
181,707,2
182,8,1
182,19,2
182,247,1
182,262,2
183,70,1
183,239,1
183,412,1
184,91,1
184,239,1
185,162,2
185,229,6
185,484,1
188,91,3
188,187,1
188,296,1
189,44,2
189,103,1
189,195,2
190,60,6
190,333,1
191,86,2
191,127,1
191,244,1
191,261,2
191,423,2
191,471,1
192,6,7
192,60,1
192,95,1
192,511,1
192,517,1
192,638,1
193,2,1
193,73,2
193,75,2
193,591,4
194,144,1
194,151,10
194,179,3
194,442,5
194,521,3
194,764,15
195,44,6
195,81,8
195,189,7
195,239,2
195,287,5
195,337,1
195,510,9
196,176,1
196,180,1
196,312,1
196,504,1
197,56,1
197,130,1
197,166,1
197,176,1
197,268,1
197,437,1
197,444,1
198,97,1
198,166,1
198,286,3
198,349,2
200,20,1
200,153,3
200,208,1
200,281,2
200,327,1
200,428,4
200,476,1
200,488,1
200,705,3
200,828,1
201,310,2
201,479,2
201,636,2
201,754,2
201,755,3
202,176,1
203,378,3
203,402,1
204,5,1
204,75,1
204,84,18
204,89,1
204,91,6
204,126,1
204,172,1
204,181,4
204,190,1
204,230,5
204,262,3
204,286,1
204,299,1
204,313,1
204,340,31
204,362,1
204,402,1
204,460,3
204,486,5
204,580,4
204,650,3
204,733,22
204,734,27
205,20,4
205,87,1
205,95,3
205,102,1
205,240,10
205,327,11
205,346,1
205,356,1
205,394,1
205,419,1
205,445,1
205,488,5
205,491,1
205,705,10
207,58,1
207,97,2
207,166,1
207,174,1
207,243,1
208,40,6
208,65,1
208,66,8
208,71,5
208,79,1
208,88,3
208,95,1
208,118,1
208,155,1
208,158,2
208,159,5
208,200,1
208,218,1
208,240,1
208,245,1
208,255,1
208,268,5
208,303,3
208,304,7
208,313,1
208,314,1
208,326,1
208,371,6
208,407,2
208,417,4
208,427,1
208,471,1
208,476,7
208,489,4
208,512,1
208,520,2
208,636,2
208,691,1
208,717,4
208,747,4
208,756,1
208,825,1
209,2,1
209,3,2
209,17,3
209,20,2
209,73,1
209,97,16
209,131,1
209,141,6
209,147,1
209,153,12
209,166,6
209,174,7
209,212,2
209,213,1
209,215,3
209,293,3
209,295,1
209,298,4
209,320,2
209,323,2
209,343,7
209,344,4
209,385,1
209,528,1
209,591,5
209,637,1
211,19,1
211,118,1
211,171,1
211,262,1
211,347,1
211,486,1
211,533,1
212,52,5
212,97,11
212,118,1
212,125,33
212,166,2
212,209,1
212,230,1
212,343,3
212,347,2
212,486,1
212,591,1
212,918,32
213,153,2
213,174,1
213,217,1
213,343,3
213,709,1
213,723,1
214,754,1
215,2,10
215,17,1
215,35,1
215,38,3
215,55,3
215,58,3
215,73,3
215,103,3
215,141,2
215,144,1
215,145,1
215,146,1
215,147,2
215,153,10
215,166,7
215,174,11
215,198,1
215,207,1
215,209,3
215,213,1
215,243,1
215,293,1
215,298,1
215,349,2
215,379,2
215,481,1
215,637,1
215,709,1
215,722,1
215,723,4
215,770,1
216,423,1
217,73,3
217,213,3
217,709,2
217,723,1
218,65,1
218,231,3
218,240,1
219,842,1
219,846,1
221,34,9
221,434,2
221,545,2
221,556,3
221,795,1
222,15,6
222,26,1
222,76,4
222,101,3
222,227,5
222,444,4
223,275,1
225,299,1
226,288,1
227,89,3
227,158,1
227,239,1
227,707,1
229,145,1
229,162,1
229,185,2
229,337,1
230,120,1
230,134,1
230,204,1
230,242,4
230,299,1
231,75,2
231,549,3
231,828,1
232,53,1
232,159,2
232,276,1
232,422,2
232,433,1
232,436,2
232,674,2
234,41,2
234,45,3
234,50,1
235,19,1
235,61,1
235,132,1
235,268,1
235,285,1
237,60,1
237,64,1
237,420,2
239,19,1
239,31,2
239,70,1
239,89,3
239,91,3
239,118,2
239,158,1
239,160,1
239,179,2
239,184,2
239,195,1
239,225,2
239,227,1
239,303,1
239,319,1
239,486,1
239,650,1
239,707,1
240,71,3
240,87,2
240,93,4
240,205,11
240,208,1
240,218,1
240,277,4
240,290,3
240,331,1
240,356,2
240,428,4
240,455,1
241,296,1
241,758,1
242,230,1
242,299,1
243,73,1
243,174,1
243,215,1
243,298,1
243,528,1
244,116,3
244,123,2
244,127,5
244,191,2
244,249,2
244,261,2
244,420,2
244,423,6
245,40,5
245,88,25
245,95,6
245,155,9
245,159,10
245,208,9
245,255,3
245,281,2
245,290,1
245,304,3
245,327,2
245,342,2
245,387,3
245,476,8
247,321,1
247,410,2
247,548,2
247,603,1
247,645,1
247,674,1
247,717,1
249,80,2
249,122,2
249,128,2
249,227,1
249,244,1
249,253,1
249,287,1
249,307,1
249,733,1
250,375,1
250,437,2
251,59,1
251,271,1
251,300,1
251,401,1
251,921,1
253,32,1
253,249,1
253,294,1
253,369,1
253,478,1
254,44,1
254,164,1
254,440,1
255,1,1
255,40,1
255,66,1
255,208,4
255,564,1
257,57,4
257,78,2
257,189,1
257,711,6
259,20,1
259,479,1
260,176,1
260,253,1
261,86,5
261,191,5
261,244,6
261,471,5
262,11,1
262,19,5
262,29,1
262,44,1
262,68,2
262,73,1
262,81,1
262,83,1
262,84,1
262,91,1
262,117,1
262,118,1
262,132,2
262,138,1
262,142,1
262,162,2
262,174,1
262,204,1
262,211,1
262,235,1
262,265,1
262,268,2
262,278,1
262,285,3
262,307,1
262,313,2
262,358,1
262,472,1
262,486,1
262,561,1
262,578,1
262,652,2
262,848,1
263,106,1
263,158,1
265,28,61
265,227,1
265,262,1
266,106,1
266,121,2
266,308,1
266,515,2
267,13,2
267,236,1
268,18,1
268,138,1
268,313,4
268,486,2
268,650,2
270,214,1
270,316,1
271,53,1
272,295,2
275,75,1
275,223,1
275,443,2
276,53,3
276,232,3
276,433,4
277,87,2
277,102,8
277,134,2
277,208,2
277,240,5
277,310,4
277,356,7
277,407,3
278,8,5
278,182,1
278,247,6
278,321,1
278,335,1
278,548,1
278,603,1
278,717,1
279,20,1
279,38,2
279,44,5
279,103,2
279,305,1
279,711,1
281,18,1
281,40,1
281,66,1
281,88,1
281,95,2
281,138,2
281,155,2
281,159,1
281,187,1
281,200,5
281,208,1
281,245,2
281,255,1
281,290,1
281,297,1
281,303,2
281,304,2
281,327,1
281,371,1
281,387,1
281,389,2
281,394,1
281,417,1
281,445,1
281,475,1
281,476,2
281,488,1
281,489,1
281,491,1
281,519,2
281,594,1
281,705,1
284,75,2
284,844,6
285,132,1
286,2,2
286,55,1
286,97,1
286,198,1
286,343,2
287,195,3
287,249,1
287,583,3
287,757,1
288,78,1
288,262,1
288,362,1
288,624,1
289,268,1
290,240,2
291,133,2
291,725,5
293,97,3
293,209,1
293,343,1
293,591,5
293,637,1
294,56,2
294,165,3
294,253,1
294,350,1
294,386,1
294,853,1
295,102,3
295,272,1
296,63,1
296,119,2
296,158,1
296,188,1
297,138,2
297,303,1
297,328,1
298,2,1
298,38,7
298,141,1
298,166,1
298,174,7
298,209,4
298,213,3
298,217,1
298,349,4
299,153,1
299,225,1
299,235,1
299,242,1
299,655,2
299,827,1
300,59,1
300,124,1
300,126,1
300,401,1
301,37,1
302,1,1
302,8,1
302,27,1
302,54,1
302,74,1
302,106,1
302,114,1
302,120,1
302,296,1
302,301,1
302,308,1
302,310,1
302,410,1
302,515,1
304,138,1
304,281,1
305,279,1
305,540,1
306,224,1
306,598,2
306,675,4
307,99,1
308,158,1
309,551,1
310,80,2
310,95,1
310,214,1
310,277,2
310,316,2
310,367,1
310,446,1
312,32,2
312,147,3
312,151,1
312,176,4
312,181,1
312,320,4
312,323,1
312,463,1
312,707,3
313,41,3
313,78,3
313,89,1
313,99,3
313,134,3
313,208,1
313,262,2
313,268,4
313,310,1
313,316,1
313,317,1
313,334,1
313,367,2
313,479,1
313,486,3
313,650,5
313,652,4
313,960,1
314,91,1
314,138,1
314,204,1
314,443,3
316,134,1
316,313,1
316,575,1
316,636,3
316,652,1
316,828,1
317,93,1
317,313,1
318,32,2
319,89,1
321,8,5
322,53,1
323,58,1
323,72,11
323,91,1
323,96,2
323,97,1
323,169,1
323,179,1
323,209,1
323,227,1
323,268,3
323,393,9
323,411,1
323,521,1
323,650,1
323,763,1
324,87,1
324,474,2
325,127,1
325,216,1
325,244,1
325,260,1
325,345,1
325,380,2
325,462,1
325,575,1
326,75,1
326,183,1
326,208,2
326,227,1
326,239,4
326,402,1
326,650,1
326,825,1
327,3,1
327,20,2
327,85,2
327,93,2
327,95,1
327,138,1
327,153,1
327,200,2
327,205,4
327,245,1
327,303,5
327,394,5
327,489,1
327,705,1
331,87,9
331,89,4
331,507,4
331,525,1
331,526,1
331,754,1
333,60,1
333,119,1
333,181,1
333,190,1
333,405,1
333,439,2
333,529,1
334,41,4
334,79,5
334,134,1
334,201,4
334,214,4
334,231,1
334,259,2
334,262,1
334,270,4
334,299,2
334,310,4
334,313,4
334,316,4
334,325,1
334,328,4
334,338,5
334,360,4
334,367,4
334,427,4
334,446,4
334,478,1
334,479,4
334,549,2
334,592,4
334,605,4
334,620,1
334,636,4
334,652,4
334,754,4
334,755,4
334,756,4
334,828,4
335,179,8
336,725,1
337,279,1
338,317,2
338,334,1
340,84,1
340,184,1
340,204,6
340,733,2
340,734,2
342,43,1
343,3,3
343,17,1
343,52,4
343,94,1
343,97,2
343,120,2
343,153,2
343,166,1
343,209,2
343,213,3
343,293,1
344,566,1
346,68,1
346,87,7
346,93,1
347,212,1
347,410,1
348,168,1
349,174,2
349,198,1
349,298,2
350,56,3
350,165,7
350,294,2
350,386,1
350,425,1
350,542,1
353,61,1
353,299,1
353,345,2
353,395,2
353,520,4
353,666,1
356,240,1
356,277,1
356,295,1
358,170,1
359,280,1
362,32,1
362,288,1
363,289,1
366,420,1
366,628,1
367,158,1
367,310,1
367,313,3
369,478,1
370,76,1
370,437,1
370,569,1
371,66,7
371,208,2
371,303,1
372,27,1
377,31,1
377,561,1
378,39,5
378,49,1
378,105,4
378,108,1
378,168,2
378,203,14
378,348,1
378,392,1
378,402,1
378,404,5
378,469,1
378,611,1
378,662,1
378,699,1
378,701,1
379,215,1
380,110,1
381,16,6
381,48,1
381,116,7
381,476,4
381,829,3
382,60,1
382,256,1
383,180,1
383,433,1
385,637,1
386,165,1
387,138,7
387,297,6
387,303,6
387,445,6
388,75,1
388,130,1
390,76,1
390,159,3
390,285,2
390,443,3
390,760,1
391,60,1
391,175,2
393,38,1
393,72,7
393,187,1
393,194,8
393,323,1
393,442,2
393,521,8
393,765,1
394,176,1
394,304,1
394,327,3
399,333,1
402,89,1
402,469,2
403,120,2
403,187,1
403,204,1
403,242,1
403,575,1
404,378,2
405,60,2
405,123,1
405,256,1
405,399,1
407,208,1
407,277,3
410,8,3
410,32,1
410,106,4
410,247,2
410,262,1
410,289,1
410,318,1
410,347,1
410,523,5
410,808,1
411,3,1
411,32,1
411,72,13
411,176,1
411,194,1
411,268,4
411,312,8
411,320,1
411,323,6
411,379,1
411,442,4
411,486,1
411,494,2
411,762,6
411,764,2
411,765,1
412,437,7
416,13,1
417,138,2
418,58,1
418,126,1
420,60,2
420,75,1
420,237,1
420,244,1
420,366,1
420,391,1
423,127,2
423,244,2
428,87,3
428,200,7
428,240,5
428,644,1
428,747,11
429,21,401
430,125,1
430,130,1
430,301,2
431,285,2
432,249,2
433,99,1
433,276,1
436,159,2
436,163,2
436,178,2
436,232,2
436,422,2
437,32,1
437,56,1
437,130,1
441,153,2
441,239,1
441,357,1
441,498,2
442,72,8
442,96,1
442,179,1
442,194,2
442,393,1
443,1,1
443,91,3
443,149,3
443,158,1
443,390,1
443,595,1
444,15,3
444,24,1
444,76,2
444,87,10
444,135,7
444,170,8
444,197,9
444,222,3
444,370,9
444,569,9
445,40,1
445,95,1
445,138,2
445,297,1
445,303,1
445,387,2
445,469,2
445,482,2
445,488,1
445,489,1
451,14,1
453,317,1
453,691,6
454,413,1
454,605,1
454,755,1
456,99,1
456,380,1
456,472,1
458,272,1
458,496,1
462,41,1
462,605,1
463,67,3
463,287,3
463,470,6
463,472,1
463,480,1
463,505,3
463,757,4
469,103,1
469,402,1
471,65,8
471,86,2
471,191,2
471,261,3
473,103,2
473,461,1
474,233,1
475,40,3
475,48,1
475,88,1
475,138,1
475,327,2
475,443,1
476,16,64
476,200,1
476,208,6
476,245,4
476,304,2
476,381,2
478,253,3
478,317,4
478,319,1
478,325,1
478,334,1
478,369,2
479,201,1
480,130,1
480,463,1
481,2,2
481,73,6
481,166,1
481,217,1
481,658,4
481,671,2
483,180,1
484,185,1
484,229,1
486,91,1
486,120,1
493,286,6
494,411,2
494,764,1
495,75,1
495,91,2
495,512,1
495,825,1
495,961,1
497,180,1
497,383,2
497,518,1
497,522,2
497,524,1
501,48,1
501,479,1
505,202,1
505,216,1
507,75,2
507,87,1
507,93,1
510,195,13
510,204,1
510,239,3
510,290,2
510,486,4
511,4,1
511,31,1
511,97,3
511,160,1
511,192,2
511,529,3
511,600,1
511,618,2
512,75,1
512,118,1
512,187,2
512,208,1
512,239,1
512,262,1
512,289,2
512,347,1
513,213,3
513,723,3
514,699,1
519,138,4
519,303,2
519,394,2
519,417,2
519,475,2
519,488,1
523,106,5
523,118,1
524,30,1
524,58,1
525,80,2
525,93,3
526,772,3
527,540,1
528,58,3
528,215,1
528,243,1
528,646,1
528,709,26
528,722,3
529,511,2
536,591,1
538,143,1
539,561,1
540,176,1
540,527,1
541,31,1
544,9,1
544,137,3
544,143,4
544,262,2
544,301,1
544,437,1
548,106,2
548,247,2
549,87,1
549,110,1
549,116,2
549,231,2
549,303,1
549,334,3
550,150,1
550,565,1
553,2,2
553,73,1
553,166,1
556,34,1
559,3,2
559,20,1
561,34,2
565,550,1
566,344,7
566,601,3
567,73,1
571,181,4
573,486,1
578,289,1
580,67,1
580,75,1
580,84,2
580,91,1
580,119,1
580,204,5
580,230,1
580,340,1
580,486,1
580,489,1
583,28,1
583,287,17
583,661,11
583,711,20
583,744,1
583,757,20
584,3,1
584,262,2
584,411,1
584,791,1
587,736,1
593,60,1
593,192,1
593,237,2
593,399,3
593,675,1
594,303,2
595,443,7
596,415,1
597,176,1
597,180,2
598,264,5
598,306,6
598,508,2
598,535,6
598,571,3
598,667,1
603,143,1
605,48,1
