"FROM","TO","SIZE"
23,142,1
23,158,3
23,179,2
23,184,3
23,187,6
23,188,1
23,204,1
23,228,1
23,239,1
23,250,1
23,285,1
23,303,2
23,313,4
23,314,1
23,326,1
23,340,1
23,383,1
23,443,1
23,492,2
23,512,1
23,518,1
23,578,1
23,595,1
23,606,1
24,98,1
24,444,2
27,8,12
27,106,10
27,114,8
27,302,1
27,372,9
27,515,5
27,548,1
28,46,19
28,53,20
28,101,19
28,257,19
28,265,16
28,470,1
28,472,1
28,505,1
28,583,20
29,262,1
29,288,14
29,329,2
29,362,5
29,365,1
29,413,1
29,454,2
29,624,12
29,656,1
29,791,1
29,826,10
30,83,3
30,109,4
30,125,1
30,130,2
30,171,2
30,187,1
30,230,2
30,282,19
30,285,1
30,522,12
30,524,9
30,781,4
31,6,5
31,23,3
31,60,1
31,149,1
31,181,6
31,190,2
31,192,4
31,333,3
31,383,2
31,439,1
31,443,3
31,511,6
31,516,3
31,541,7
32,8,1
32,29,1
32,34,1
32,44,1
32,49,1
32,51,1
32,52,1
32,58,1
32,64,11
32,66,1
32,73,3
32,75,1
32,76,5
32,78,1
32,81,1
32,83,1
32,87,1
32,93,1
32,97,2
32,98,1
32,109,1
32,118,4
32,129,1
32,130,3
32,134,1
32,142,1
32,145,1
32,147,1
32,162,1
32,169,1
32,171,3
32,176,1
32,180,1
32,181,1
32,187,12
32,190,1
32,197,1
32,200,1
32,212,1
32,216,1
32,249,1
32,250,1
32,262,1
32,268,3
32,272,1
32,281,2
32,285,2
32,289,1
32,292,1
32,299,1
32,304,1
32,312,17
32,318,1
32,319,1
32,320,1
32,323,2
32,325,1
32,326,2
32,331,1
32,342,2
32,346,1
32,368,1
32,380,2
32,387,1
32,392,1
32,394,1
32,395,1
32,419,1
32,431,2
32,437,6
32,440,1
32,441,2
32,449,1
32,462,1
32,463,2
32,470,1
32,472,1
32,480,1
32,486,1
32,495,1
32,510,1
32,525,1
32,540,1
32,559,1
32,597,1
32,606,1
32,617,1
32,624,1
32,635,2
32,652,1
32,665,2
32,701,1
32,707,2
32,709,3
32,725,1
32,789,1
32,791,2
32,826,2
32,828,1
32,858,1
32,880,1
32,893,1
32,906,1
32,931,1
33,9,7
33,34,1
34,5,2
34,9,10
34,32,1
34,221,1
34,301,1
34,312,1
34,561,2
35,38,9
35,120,1
35,131,2
35,144,3
35,145,1
36,42,1
36,176,1
36,235,1
36,280,1
36,285,1
36,400,1
36,452,1
38,35,10
38,103,10
38,131,3
38,144,7
38,145,2
38,146,1
38,147,1
38,174,3
38,349,2
38,393,1
38,637,4
38,688,2
38,768,4
39,108,1
39,203,1
39,348,1
39,378,3
39,402,1
39,662,1
40,18,3
40,138,6
40,158,1
40,268,1
40,304,1
41,11,1
41,60,2
41,214,6
41,313,1
41,360,3
41,427,1
41,652,39
41,755,13
42,21,1
42,196,1
42,280,3
42,282,1
42,285,1
42,359,1
42,400,1
42,431,1
42,448,1
42,452,1
42,462,3
42,466,3
43,10,1
43,14,6
43,78,1
43,91,1
43,112,6
43,157,1
43,162,26
43,169,45
43,185,7
43,189,2
43,226,2
43,229,8
43,255,1
43,279,2
43,283,4
43,305,16
43,342,7
43,383,2
43,403,1
43,451,1
43,651,3
43,674,4
43,693,3
43,761,1
43,802,1
43,804,5
43,809,12
44,10,1
44,57,17
44,78,23
44,80,17
44,81,47
44,122,15
44,148,15
44,164,18
44,166,2
44,169,1
44,189,26
44,195,33
44,230,1
44,242,1
44,249,21
44,254,19
44,257,16
44,262,1
44,312,1
44,343,2
44,432,16
44,440,20
44,456,1
44,480,2
44,583,1
44,661,1
44,711,16
44,744,16
44,773,17
44,791,3
44,979,1
45,234,4
46,101,12
46,185,2
46,337,1
46,757,12
47,71,1
47,79,5
47,80,10
47,87,2
47,93,3
47,110,1
47,240,2
47,277,1
47,345,1
47,726,2
47,843,1
48,6,2
48,14,1
48,40,1
48,54,1
48,88,2
48,95,1
48,116,1
48,134,10
48,191,1
48,245,1
48,247,1
48,259,1
48,268,1
48,273,1
48,321,1
48,342,1
48,380,4
48,381,3
48,410,2
48,427,1
48,445,2
48,475,3
48,519,1
48,523,1
48,546,1
48,636,1
48,756,1
49,20,1
49,178,1
49,203,2
49,242,1
49,402,4
49,699,1
49,701,5
50,7,1
50,34,1
50,43,1
50,79,1
50,128,1
50,133,2
50,143,8
50,180,1
50,186,1
50,261,1
50,270,2
50,307,1
50,325,2
50,355,1
50,400,1
50,416,1
50,441,1
50,455,1
50,561,1
50,779,1
51,75,1
51,461,1
52,17,1
52,32,1
52,97,19
52,103,10
52,125,5
52,131,6
52,166,2
52,198,2
52,212,8
52,225,1
52,286,2
52,293,2
52,312,3
52,343,5
52,385,5
52,449,2
52,536,1
52,591,2
52,637,3
52,709,1
52,779,2
52,789,1
52,791,1
52,848,1
52,861,1
52,886,1
52,933,1
53,10,2
53,43,8
53,82,10
53,99,2
53,101,9
53,112,2
53,128,10
53,154,6
53,186,9
53,195,1
53,232,16
53,248,5
53,249,3
53,271,6
53,276,14
53,283,5
53,322,5
53,330,1
53,375,2
53,384,2
53,433,2
53,447,1
53,480,1
53,485,1
53,661,1
53,674,4
53,693,4
53,744,8
53,755,2
53,757,18
53,782,2
53,802,2
53,966,2
54,8,6
54,106,1
54,138,1
54,262,1
54,311,5
54,424,5
54,482,4
54,523,6
55,73,3
55,174,1
55,215,2
55,349,1
56,165,12
56,197,2
56,294,5
56,350,3
56,386,3
56,542,1
56,703,1
57,44,2
57,440,1
58,2,1
58,75,4
58,77,1
58,85,1
58,140,2
58,141,2
58,147,5
58,166,2
58,174,8
58,207,4
58,209,1
58,213,2
58,215,10
58,217,1
58,243,4
58,262,3
58,298,1
58,349,1
58,355,10
58,528,4
58,646,1
58,709,5
58,722,18
59,7,1
59,13,2
59,77,1
59,104,2
59,124,1
59,163,4
59,178,5
59,236,4
59,251,4
59,271,5
59,300,8
59,366,4
59,401,5
59,768,4
60,3,2
60,6,1
60,20,9
60,41,1
60,153,13
60,160,2
60,176,2
60,181,2
60,190,6
60,192,2
60,206,1
60,262,1
60,274,4
60,309,3
60,333,5
60,358,1
60,374,2
60,382,8
60,391,2
60,405,8
60,420,9
60,450,2
60,516,1
60,529,1
60,615,3
60,650,1
60,665,1
60,707,2
60,749,3
60,760,1
60,799,2
61,204,2
61,216,1
61,235,2
61,285,3
61,353,2
61,400,1
61,462,1
62,117,3
62,318,3
62,492,13
63,16,9
63,83,3
63,406,11
63,410,3
64,32,2
64,75,1
64,76,2
64,130,1
64,171,3
64,176,3
64,197,2
64,234,1
64,262,2
64,268,2
64,273,2
64,289,1
64,312,1
64,320,3
64,437,3
64,449,1
64,650,2
64,665,1
64,789,1
64,791,1
64,858,1
64,880,1
65,93,1
65,218,6
65,471,1
65,643,1
65,839,1
65,843,3
66,18,3
66,47,1
66,519,1
66,652,1
67,10,1
67,128,2
67,154,2
67,171,1
67,176,5
67,312,1
67,463,1
67,472,2
67,661,1
68,120,1
68,260,1
68,268,5
68,486,2
68,492,1
69,97,1
69,187,1
69,228,1
69,262,8
69,791,1
70,84,1
70,100,3
70,124,1
70,130,1
70,227,9
70,789,1
70,791,1
70,800,4
71,47,1
71,87,1
71,159,1
71,208,1
71,240,8
71,290,1
71,356,3
71,746,1
72,96,1
72,194,1
72,212,1
72,262,1
72,323,7
72,379,18
72,393,19
72,442,10
72,521,4
72,765,4
72,789,5
73,2,152
73,32,4
73,55,3
73,58,4
73,75,2
73,94,9
73,97,3
73,131,1
73,141,3
73,147,6
73,173,18
73,174,42
73,193,5
73,204,2
73,207,2
73,213,13
73,215,1
73,217,44
73,237,1
73,262,7
73,293,3
73,298,5
73,343,4
73,349,18
73,355,1
73,378,2
73,439,1
73,481,22
73,553,1
73,591,1
73,631,3
73,637,2
73,658,15
73,671,17
73,688,18
73,709,29
73,723,3
73,734,3
73,798,8
73,812,13
74,3,2
74,18,2
74,23,1
74,75,1
74,78,2
74,79,2
74,89,1
74,134,6
74,169,2
74,171,1
74,189,2
74,262,7
74,268,2
74,330,1
74,389,7
74,413,4
74,454,12
74,624,7
74,652,1
75,2,1
75,7,1
75,8,2
75,10,2
75,23,2
75,30,3
75,32,1
75,43,4
75,44,6
75,52,2
75,54,1
75,58,7
75,64,2
75,66,1
75,71,3
75,72,1
75,73,4
75,74,2
75,78,2
75,80,4
75,83,2
75,84,7
75,87,6
75,88,1
75,89,3
75,91,2
75,96,2
75,99,4
75,102,1
75,103,3
75,112,4
75,120,6
75,124,1
75,127,2
75,133,1
75,135,1
75,141,1
75,142,7
75,147,25
75,159,1
75,162,11
75,164,2
75,169,5
75,171,1
75,173,1
75,174,10
75,185,3
75,188,3
75,203,3
75,204,2
75,207,6
75,212,2
75,215,6
75,217,2
75,229,2
75,231,3
75,235,1
75,237,5
75,243,5
75,244,2
75,248,1
75,255,1
75,260,2
75,262,1
75,268,5
75,271,1
75,281,3
75,282,3
75,283,1
75,285,1
75,289,2
75,294,1
75,305,1
75,307,1
75,314,1
75,323,1
75,326,2
75,340,1
75,379,1
75,385,2
75,432,2
75,435,5
75,463,1
75,479,3
75,481,2
75,492,1
75,495,1
75,507,3
75,510,1
75,512,2
75,516,2
75,522,1
75,540,3
75,544,1
75,578,1
75,580,3
75,628,1
75,643,3
75,652,3
75,654,1
75,658,2
75,665,1
75,671,2
75,722,8
75,725,3
75,733,3
75,734,5
75,789,3
75,843,1
75,853,1
76,15,16
76,24,2
76,32,2
76,62,3
76,68,2
76,147,2
76,164,1
76,187,1
76,197,1
76,203,2
76,215,2
76,222,16
76,227,2
76,234,1
76,238,1
76,305,1
76,312,4
76,373,1
76,376,6
76,444,7
76,466,1
76,492,1
76,503,1
76,578,1
76,614,1
76,665,1
76,674,1
77,58,4
77,59,1
77,85,4
77,104,1
77,124,4
77,126,1
77,141,3
77,300,2
77,355,4
77,418,2
77,422,1
77,436,1
77,766,5
78,10,2
78,32,1
78,44,15
78,57,10
78,74,6
78,80,1
78,81,13
78,98,1
78,99,6
78,122,1
78,128,5
78,148,10
78,164,10
78,169,9
78,186,6
78,189,17
78,195,2
78,226,7
78,248,9
78,249,1
78,254,5
78,257,5
78,272,7
78,283,9
78,294,5
78,307,5
78,312,1
78,330,8
78,362,4
78,375,5
78,384,5
78,409,6
78,432,6
78,433,5
78,440,13
78,462,6
78,470,5
78,472,8
78,486,2
78,583,1
78,661,1
78,674,5
78,711,1
78,739,10
78,744,1
78,757,1
78,773,1
79,41,1
79,47,2
79,74,2
79,134,1
79,201,1
79,208,3
79,214,1
79,270,1
79,295,1
79,303,1
79,310,2
79,313,1
79,316,1
79,328,1
79,334,1
79,360,1
79,367,1
79,427,1
79,446,2
79,479,1
79,592,1
79,605,1
79,636,1
79,652,5
79,754,1
79,755,1
79,756,2
79,828,1
80,44,2
80,47,13
80,95,10
80,249,2
80,310,9
81,32,2
81,44,42
81,57,1
81,78,7
81,80,1
81,97,3
81,120,2
81,122,1
81,143,2
81,148,1
81,164,1
81,169,5
81,174,2
81,189,14
81,195,41
81,230,1
81,235,3
81,249,7
81,253,1
81,254,1
81,257,2
81,262,1
81,305,1
81,312,1
81,322,1
81,326,4
81,330,3
81,432,5
81,440,1
81,472,2
81,583,1
81,661,1
81,711,1
81,744,3
81,773,1
82,10,4
82,53,3
82,99,3
82,128,2
82,154,7
82,186,2
82,202,1
82,232,2
82,248,4
82,276,2
82,322,2
82,330,3
82,343,2
82,384,2
82,433,2
82,470,1
82,480,2
82,782,2
82,980,2
82,983,2
83,9,7
83,23,1
83,30,7
83,34,1
83,75,3
83,89,5
83,91,2
83,120,7
83,135,2
83,143,2
83,171,1
83,172,9
83,180,9
83,187,1
83,190,2
83,213,1
83,223,8
83,227,1
83,262,3
83,268,1
83,301,1
83,309,3
83,312,3
83,347,1
83,377,4
83,406,8
83,431,3
83,518,1
83,725,14
83,783,1
83,791,1
84,70,3
84,75,1
84,106,1
84,143,5
84,203,1
84,204,17
84,227,1
84,263,1
84,340,18
84,347,2
84,377,1
84,703,9
84,709,1
84,733,8
84,734,10
84,791,3
85,58,1
85,77,5
85,141,2
85,147,2
85,207,2
85,217,2
85,230,3
85,355,1
85,383,1
85,722,1
86,110,1
86,191,12
86,194,2
86,229,3
86,244,1
86,261,9
86,305,1
86,342,1
86,345,1
86,479,1
86,526,2
87,32,1
87,47,5
87,71,4
87,93,6
87,102,6
87,110,4
87,143,1
87,191,4
87,205,3
87,218,5
87,231,4
87,240,11
87,277,6
87,290,5
87,312,2
87,317,5
87,324,5
87,331,5
87,346,5
87,356,6
87,407,4
87,428,5
87,444,3
87,453,3
87,455,6
87,486,1
87,507,4
87,525,5
87,543,12
87,549,4
87,612,5
87,650,1
87,691,4
87,726,4
87,747,4
87,791,1
87,827,7
87,831,4
88,95,2
88,155,4
88,159,2
88,208,7
88,216,1
88,245,24
88,255,2
88,303,1
88,304,2
88,424,1
88,781,1
88,793,10
88,867,1
89,19,1
89,74,1
89,75,1
89,83,3
89,91,1
89,120,13
89,126,1
89,127,3
89,130,2
89,134,11
89,169,5
89,187,1
89,216,20
89,227,4
89,238,6
89,244,5
89,253,12
89,259,1
89,260,13
89,272,1
89,292,10
89,299,8
89,312,1
89,313,1
89,319,2
89,325,17
89,326,1
89,338,2
89,342,5
89,345,1
89,353,1
89,373,1
89,380,7
89,402,2
89,403,6
89,419,1
89,423,2
89,456,2
89,460,4
89,462,3
89,474,4
89,478,1
89,501,1
89,526,2
89,527,8
89,540,6
89,546,3
89,580,1
89,589,2
89,607,6
89,652,1
89,751,4
89,791,1
91,8,1
91,9,2
91,23,16
91,83,4
91,89,5
91,106,3
91,118,1
91,120,2
91,134,1
91,169,1
91,181,1
91,184,3
91,188,35
91,204,4
91,308,1
91,314,2
91,340,2
91,383,3
91,456,1
91,457,1
91,650,8
92,106,1
93,47,2
93,65,2
93,71,1
93,87,4
93,102,2
93,110,2
93,176,1
93,191,2
93,218,1
93,231,1
93,240,3
93,270,1
93,277,3
93,309,1
93,317,6
93,331,3
93,346,1
93,356,3
93,407,6
93,428,2
93,453,1
93,455,2
93,471,1
93,507,3
93,549,1
93,577,1
93,612,1
93,691,7
93,726,1
93,747,1
93,753,1
93,827,1
94,2,2
94,73,2
94,152,1
94,213,5
94,217,3
95,80,9
95,88,22
95,205,1
95,208,42
95,310,7
95,817,1
96,23,3
96,72,2
96,75,1
96,125,1
96,147,1
96,151,2
96,179,1
96,313,1
96,323,1
96,379,4
96,688,1
96,770,2
96,789,6
97,2,6
97,3,1
97,17,54
97,32,2
97,52,29
97,58,2
97,73,9
97,81,4
97,103,21
97,118,6
97,120,3
97,125,10
97,126,3
97,131,27
97,141,1
97,143,10
97,145,5
97,147,2
97,151,3
97,166,2
97,169,4
97,174,8
97,179,1
97,198,61
97,209,11
97,212,23
97,215,2
97,217,3
97,225,3
97,227,1
97,235,4
97,262,6
97,268,1
97,269,1
97,282,1
97,286,1
97,293,34
97,298,2
97,312,2
97,313,2
97,323,3
97,326,4
97,343,27
97,347,6
97,385,17
97,402,8
97,486,7
97,536,1
97,591,12
97,637,17
97,676,1
97,688,1
97,770,1
97,779,25
97,791,1
97,812,2
98,24,1
98,32,2
98,78,1
98,118,2
98,130,1
98,187,2
98,227,2
98,330,1
98,343,1
98,456,3
98,486,8
98,725,1
99,10,2
99,75,1
99,128,1
99,176,1
99,248,2
99,307,2
99,312,4
99,330,3
99,384,3
99,472,2
99,480,2
99,634,2
100,70,1
100,151,1
100,158,2
100,169,1
100,205,1
100,208,1
100,304,1
100,427,1
100,591,2
101,14,44
101,28,15
101,53,4
101,112,2
101,162,18
101,222,30
101,279,1
101,305,2
101,674,2
102,87,5
102,158,1
102,191,6
102,231,1
102,240,2
102,277,4
102,295,1
102,317,1
102,331,1
102,346,1
102,356,1
102,453,1
102,507,1
103,37,1
103,38,8
103,44,2
103,52,6
103,75,1
103,97,6
103,144,2
103,145,18
103,146,1
103,147,9
103,153,3
103,162,1
103,195,30
103,215,13
103,226,3
103,249,1
103,262,1
103,293,1
103,473,18
103,770,12
104,59,2
104,77,3
104,117,1
104,124,2
104,126,3
104,143,4
104,171,1
104,401,6
104,422,2
105,108,2
105,203,1
105,392,1
105,402,1
106,1,2
106,8,3
106,9,3
106,23,1
106,27,24
106,54,2
106,91,3
106,92,5
106,114,7
106,119,44
106,121,1
106,149,12
106,158,47
106,167,2
106,171,1
106,182,2
106,188,1
106,247,2
106,261,2
106,263,5
106,266,1
106,278,2
106,296,3
106,302,4
106,308,14
106,311,2
106,312,1
106,321,2
106,341,2
106,390,2
106,410,4
106,424,2
106,443,17
106,482,2
106,506,2
106,515,5
106,523,11
106,544,4
106,548,9
106,643,2
106,645,3
106,717,2
106,808,2
107,328,1
108,39,1
108,49,1
108,105,1
108,203,6
108,300,1
108,378,1
108,392,1
108,611,1
109,30,6
109,32,2
109,282,6
110,47,1
110,86,2
110,87,1
110,93,1
110,102,1
110,116,5
110,208,3
110,216,9
110,240,1
110,244,4
110,259,2
110,299,1
110,380,1
110,381,1
110,477,3
110,543,1
112,43,2
112,53,2
112,75,2
112,162,6
112,169,4
112,185,5
112,226,2
112,229,1
112,305,4
112,409,1
112,651,2
113,60,1
113,181,1
113,332,1
114,8,1
114,106,4
114,171,1
114,197,1
114,437,2
114,443,1
114,523,1
116,16,35
116,48,1
116,110,12
116,134,2
116,153,4
116,192,8
116,259,2
116,292,2
116,295,1
116,338,1
116,342,2
116,345,1
116,381,33
116,419,6
116,420,5
116,424,2
116,476,11
116,477,2
116,501,1
116,517,5
116,590,7
117,68,3
117,104,1
117,130,7
117,203,1
117,260,1
117,262,9
117,268,1
117,285,6
117,318,1
117,347,2
117,444,1
117,486,1
117,492,2
117,791,4
118,20,1
118,23,2
118,32,2
118,52,1
118,89,1
118,91,4
118,97,1
118,98,1
118,100,1
118,119,1
118,120,1
118,130,1
118,142,1
118,169,3
118,181,17
118,187,10
118,204,4
118,211,2
118,216,1
118,225,1
118,240,1
118,244,3
118,262,22
118,268,4
118,289,1
118,313,3
118,333,2
118,341,1
118,347,1
118,376,1
118,383,2
118,457,4
118,460,1
118,486,5
118,650,1
118,707,17
118,736,2
119,9,2
119,106,9
119,149,3
119,158,13
119,188,3
119,296,5
119,301,2
119,302,1
119,308,3
119,390,3
119,443,5
119,523,1
119,650,2
120,32,1
120,34,2
120,35,2
120,68,2
120,75,5
120,81,4
120,83,10
120,89,65
120,91,3
120,97,1
120,125,1
120,131,1
120,145,10
120,160,1
120,169,4
120,172,1
120,174,4
120,181,1
120,190,4
120,195,1
120,207,1
120,230,1
120,235,2
120,242,1
120,272,1
120,292,1
120,312,3
120,313,6
120,323,1
120,324,1
120,325,3
120,328,5
120,330,4
120,342,1
120,343,1
120,373,1
120,402,5
120,403,7
120,419,1
120,486,1
120,501,2
120,595,1
120,650,5
120,655,1
120,751,2
120,931,1
121,9,15
121,84,1
121,106,1
121,114,1
121,266,26
121,301,7
121,336,1
121,515,1
121,725,1
123,60,1
123,192,3
123,511,1
123,707,2
124,7,2
124,13,6
124,104,3
124,126,8
124,130,1
124,163,1
124,228,1
124,271,1
124,300,1
124,312,1
124,383,1
124,791,1
125,2,4
125,17,1
125,30,1
125,52,9
125,55,1
125,97,7
125,130,1
125,145,1
125,147,1
125,171,1
125,174,2
125,179,2
125,212,8
125,217,2
125,271,1
125,287,1
125,293,1
125,301,1
125,343,4
125,418,3
125,536,1
125,709,2
126,7,3
126,13,8
126,58,1
126,59,5
126,77,3
126,89,1
126,97,1
126,104,2
126,124,13
126,145,1
126,151,1
126,174,1
126,217,1
126,236,3
126,271,1
126,300,3
126,313,1
126,323,1
126,366,4
126,402,3
126,415,2
126,416,4
126,418,5
127,89,5
127,176,1
127,244,2
127,253,2
127,380,1
127,423,1
128,10,2
128,53,7
128,82,2
128,99,5
128,154,7
128,186,3
128,202,1
128,232,3
128,248,5
128,249,5
128,276,4
128,307,5
128,322,4
128,330,3
128,375,2
128,384,3
128,433,3
128,447,3
128,480,5
128,485,3
128,604,3
128,966,3
129,32,2
130,5,1
130,30,1
130,64,1
130,89,1
130,98,1
130,106,2
130,117,3
130,124,2
130,147,1
130,162,1
130,171,5
130,195,2
130,196,1
130,230,3
130,262,3
130,268,1
130,285,2
130,288,1
130,323,1
130,330,1
130,390,2
130,402,1
130,437,4
130,486,2
130,504,1
130,523,1
130,791,2
131,17,3
131,35,3
131,38,2
131,52,7
131,73,1
131,85,1
131,97,13
131,120,1
131,144,4
131,198,1
131,209,1
131,216,1
131,233,1
131,259,1
131,260,1
131,293,2
131,325,1
131,385,4
131,474,1
131,477,1
131,501,1
131,540,1
131,591,1
131,637,16
131,719,1
131,812,1
131,886,1
132,68,3
132,210,1
132,235,13
132,262,9
132,282,1
132,285,12
132,486,1
132,650,2
132,726,1
134,23,6
134,32,1
134,43,1
134,48,7
134,74,3
134,89,14
134,116,2
134,169,2
134,227,1
134,262,2
134,268,1
134,272,3
134,295,1
134,299,3
134,312,1
134,313,1
134,383,1
134,505,2
135,138,1
135,444,2
136,60,1
136,181,1
136,358,2
136,511,1
136,707,1
137,133,1
137,143,2
137,180,1
137,336,1
137,740,1
137,968,1
138,18,5
138,40,11
138,54,3
138,66,1
138,88,1
138,95,1
138,135,1
138,155,1
138,158,6
138,159,1
138,171,1
138,200,1
138,205,1
138,208,2
138,242,3
138,245,1
138,253,3
138,255,1
138,268,16
138,281,1
138,290,1
138,297,1
138,303,9
138,304,3
138,327,1
138,371,1
138,387,1
138,394,2
138,417,3
138,445,1
138,475,4
138,476,1
138,488,3
138,489,2
138,491,1
138,519,4
138,594,1
138,645,1
138,685,1
138,793,1
138,818,1
138,836,1
140,58,2
140,143,1
140,180,1
140,377,1
141,2,2
141,17,1
141,58,5
141,73,1
141,77,1
141,85,2
141,147,5
141,153,12
141,166,1
141,174,2
141,187,1
141,209,1
141,213,1
141,293,1
141,298,13
141,355,3
141,688,7
141,709,4
141,779,1
141,791,3
141,812,2
141,885,1
142,19,2
142,23,3
142,32,1
142,64,1
142,75,3
142,98,9
142,118,6
142,184,2
142,187,13
142,227,1
142,262,1
142,312,5
142,341,2
142,383,1
142,504,1
142,614,1
142,709,1
142,791,1
143,50,8
143,83,1
143,84,9
143,87,5
143,97,7
143,137,1
143,212,2
143,229,1
143,234,2
143,281,2
143,307,2
143,309,4
143,330,1
143,538,3
143,632,2
143,765,1
143,789,1
144,35,5
144,38,5
144,103,3
144,131,2
144,637,1
145,7,1
145,32,1
145,35,3
145,38,6
145,58,1
145,89,1
145,96,1
145,97,2
145,103,3
145,120,5
145,125,1
145,131,1
145,146,2
145,147,2
145,174,4
145,187,1
145,207,1
145,215,2
145,217,1
145,227,1
145,229,1
145,323,1
145,402,4
145,473,2
145,709,1
145,770,2
145,918,1
146,38,2
146,145,4
146,147,1
146,166,1
147,2,5
147,17,1
147,32,1
147,38,2
147,52,13
147,58,6
147,73,5
147,75,5
147,96,1
147,97,3
147,101,1
147,103,8
147,125,1
147,130,1
147,135,1
147,141,4
147,145,2
147,146,5
147,151,1
147,153,5
147,166,21
147,173,1
147,174,12
147,179,9
147,184,1
147,187,1
147,207,3
147,209,6
147,212,3
147,215,1
147,217,2
147,227,2
147,243,2
147,298,6
147,312,16
147,343,4
147,347,1
147,349,6
147,355,3
147,385,1
147,456,3
147,481,2
147,504,1
147,528,2
147,533,1
147,637,9
147,665,1
147,698,1
147,709,33
147,722,4
147,723,7
147,791,1
149,31,1
149,75,1
149,91,1
149,106,8
149,119,1
149,204,2
149,225,1
149,263,3
149,302,4
149,308,1
149,311,2
149,340,1
149,374,2
149,443,5
149,959,1
150,176,4
150,550,1
150,561,4
150,565,1
150,657,1
150,725,1
151,96,1
151,100,1
151,177,6
151,179,3
151,194,9
151,323,2
151,402,1
151,411,1
151,494,4
151,764,9
151,789,4
152,2,3
152,94,4
152,217,1
152,344,1
152,601,1
153,1,1
153,2,11
153,3,14
153,20,10
153,60,14
153,103,3
153,116,2
153,141,12
153,147,2
153,166,16
153,173,1
153,180,5
153,193,2
153,198,2
153,200,1
153,209,9
153,213,17
153,251,2
153,260,1
153,286,2
153,296,2
153,298,3
153,299,6
153,300,3
153,325,1
153,327,2
153,343,10
153,355,3
153,378,3
153,441,12
153,446,1
153,528,7
153,567,1
153,658,7
153,709,19
153,759,1
153,982,1
154,99,1
154,128,1
154,248,2
154,249,4
154,307,1
154,330,9
154,383,2
154,447,1
154,470,1
155,88,2
