"FROM","TO","SIZE"
20,244,2
20,251,1
20,279,2
20,316,1
20,357,2
20,441,1
20,551,1
21,235,1
21,429,102
22,30,1
22,34,3
22,84,1
22,91,2
22,133,5
22,143,1
22,180,1
22,336,1
22,431,1
24,68,1
24,170,2
24,318,1
24,444,6
26,15,3
26,24,3
26,76,1
26,135,3
26,222,3
26,370,2
26,444,3
27,8,7
27,106,31
27,114,8
27,372,10
27,420,1
27,496,13
27,515,8
27,645,1
28,46,40
28,53,39
28,57,35
28,101,25
28,257,41
28,265,30
29,262,1
30,9,4
30,34,4
30,37,4
30,83,8
30,120,1
30,172,1
30,230,1
30,282,11
30,291,1
30,431,1
30,522,25
30,524,17
30,646,1
31,6,5
31,60,1
31,192,1
31,332,1
31,333,6
31,460,5
31,529,2
31,541,1
31,593,1
32,8,3
32,9,1
32,29,1
32,34,1
32,41,1
32,44,1
32,61,1
32,64,6
32,70,1
32,74,1
32,76,5
32,83,1
32,84,1
32,97,1
32,106,1
32,109,1
32,118,3
32,119,1
32,138,1
32,142,4
32,145,1
32,146,1
32,165,1
32,181,1
32,182,1
32,187,6
32,188,1
32,195,1
32,211,1
32,235,1
32,246,1
32,268,4
32,281,1
32,285,1
32,299,1
32,304,1
32,312,7
32,318,2
32,319,2
32,325,1
32,336,1
32,342,1
32,380,1
32,385,1
32,387,1
32,410,1
32,440,1
32,463,2
32,470,1
32,486,2
32,506,1
32,510,1
32,512,2
32,523,1
32,540,1
32,573,1
32,597,1
32,606,1
32,635,1
32,652,1
32,826,1
32,828,1
32,930,1
33,9,1
33,34,13
33,37,1
34,5,6
34,9,67
34,22,4
34,30,1
34,32,1
34,33,8
34,37,12
34,51,4
34,75,1
34,83,4
34,84,3
34,89,7
34,91,18
34,109,17
34,120,2
34,121,4
34,150,1
34,160,2
34,183,1
34,221,5
34,235,5
34,239,1
34,291,2
34,301,6
34,307,1
34,312,1
34,443,2
34,545,1
34,547,2
34,556,2
34,561,6
34,573,6
35,1,1
35,38,1
35,218,8
36,50,1
36,161,1
36,235,1
36,285,2
37,9,12
37,30,2
37,33,1
37,34,13
37,51,2
37,84,3
37,139,4
37,160,5
37,355,3
37,596,2
37,646,1
38,2,2
38,35,4
38,103,10
38,131,1
38,144,2
38,145,3
38,146,1
38,393,1
39,152,5
39,178,4
39,203,1
39,378,4
39,392,1
40,95,1
40,155,2
40,159,2
40,380,4
40,476,2
41,61,7
41,74,6
41,313,2
41,652,1
42,21,15
42,36,1
42,161,1
42,235,3
42,280,1
42,282,1
42,359,1
42,431,4
42,448,1
42,466,11
42,468,3
42,694,3
43,14,1
43,53,4
43,74,3
43,103,1
43,112,5
43,120,5
43,162,14
43,169,43
43,176,1
43,185,7
43,189,1
43,226,2
43,235,4
43,255,3
43,262,2
43,276,1
43,279,12
43,305,11
43,342,4
43,409,4
43,651,4
43,674,3
44,10,1
44,11,1
44,19,1
44,57,21
44,75,1
44,78,25
44,80,26
44,81,41
44,103,2
44,122,23
44,148,21
44,162,7
44,164,23
44,189,56
44,195,43
44,226,1
44,232,2
44,239,1
44,249,25
44,254,33
44,257,16
44,262,1
44,283,2
44,288,1
44,319,1
44,362,1
44,409,1
44,432,28
44,440,24
44,463,2
44,492,2
44,578,1
44,583,1
44,661,1
44,674,1
45,108,1
45,195,1
45,234,1
45,263,1
46,28,1
46,101,1
46,229,5
46,279,1
46,337,1
47,79,1
47,80,3
47,87,3
47,240,4
47,277,1
47,310,1
48,6,2
48,40,2
48,54,2
48,60,1
48,74,2
48,88,1
48,95,2
48,116,2
48,134,5
48,191,2
48,239,1
48,245,2
48,247,2
48,288,1
48,321,2
48,342,2
48,380,3
48,381,2
48,410,1
48,419,3
48,420,1
48,445,3
48,475,1
48,486,1
48,519,2
48,523,2
48,546,2
48,552,1
48,679,1
49,20,1
49,39,1
49,59,1
49,90,1
49,105,1
49,108,1
49,168,1
49,203,2
49,348,1
49,378,2
49,392,1
49,402,1
49,404,3
49,469,1
49,514,1
49,611,4
49,662,1
49,699,1
49,701,1
50,2,4
50,5,3
50,36,2
50,43,3
50,57,1
50,64,1
50,71,2
50,77,2
50,131,1
50,143,5
50,154,1
50,156,1
50,172,2
50,180,1
50,196,3
50,248,1
50,270,1
50,307,1
50,322,3
50,329,1
50,367,1
50,416,1
50,418,1
50,422,1
50,432,1
50,433,1
50,441,2
50,442,2
50,452,1
50,507,1
50,524,2
50,561,5
50,712,1
50,827,1
51,34,3
51,37,1
51,137,2
52,97,17
52,103,15
52,125,11
52,212,14
52,215,1
52,293,1
52,343,4
52,437,1
53,10,1
53,28,11
53,43,5
53,82,1
53,99,1
53,101,2
53,112,1
53,122,3
53,128,6
53,186,5
53,226,2
53,232,3
53,271,3
53,276,14
53,283,2
53,330,1
53,364,3
53,390,1
53,409,2
53,451,3
54,8,9
54,74,3
54,138,5
54,200,1
54,247,1
54,311,2
54,437,1
54,548,1
54,627,1
55,17,2
55,103,4
55,145,2
55,166,4
55,174,4
55,215,3
55,243,1
55,349,6
55,355,2
55,459,2
55,473,2
56,20,1
56,84,6
56,153,2
56,165,13
56,294,2
56,350,8
56,386,1
57,28,4
57,148,1
57,257,5
58,2,1
58,19,1
58,83,1
58,131,2
58,174,10
58,207,1
58,209,1
58,215,12
58,217,1
58,235,2
58,243,5
58,262,2
58,286,3
58,289,1
58,309,1
58,349,4
58,355,11
58,528,7
58,591,2
58,646,18
58,850,3
59,49,1
59,77,1
59,124,1
59,126,5
59,236,1
59,251,5
59,271,1
59,300,2
59,366,2
59,401,2
60,20,1
60,31,1
60,176,3
60,181,2
60,190,1
60,221,5
60,237,1
60,249,2
60,358,1
60,405,5
61,41,1
61,74,1
61,165,1
61,176,5
61,214,1
61,235,2
61,285,7
61,289,2
61,353,1
61,431,1
62,117,9
62,184,1
62,318,10
62,492,8
63,1,4
63,16,14
63,188,4
63,406,24
64,32,1
64,43,1
64,76,1
64,84,1
64,171,1
64,262,1
64,299,1
64,353,1
64,376,1
64,454,1
65,208,1
65,218,1
65,839,1
65,843,1
66,18,11
66,255,1
67,99,2
67,154,3
67,247,1
67,409,2
67,447,2
67,470,2
68,268,4
69,19,6
69,70,1
69,143,2
69,262,1
70,84,2
70,100,4
70,183,5
70,227,2
70,239,1
70,347,1
71,87,1
71,240,3
71,455,1
72,2,1
72,19,4
72,58,1
72,73,1
72,174,1
72,179,2
72,187,1
72,217,2
72,262,6
72,323,27
72,393,22
72,411,1
72,442,3
73,2,35
73,19,1
73,75,1
73,85,2
73,94,6
73,166,10
73,173,10
73,174,18
73,193,5
73,213,5
73,217,15
73,262,1
73,298,1
73,355,1
73,481,2
73,513,1
73,528,1
73,631,1
73,658,3
73,671,4
73,857,10
74,41,1
74,48,1
74,54,2
74,61,1
74,75,2
74,78,2
74,79,2
74,89,2
74,99,1
74,116,3
74,120,5
74,134,2
74,160,2
74,165,1
74,181,1
74,214,2
74,216,2
74,262,2
74,272,3
74,288,8
74,292,3
74,313,3
74,317,1
74,325,2
74,373,1
74,389,5
74,454,2
74,527,2
75,6,2
75,9,1
75,10,1
75,14,2
75,34,1
75,36,1
75,43,3
75,58,1
75,59,2
75,69,1
75,72,1
75,74,3
75,83,1
75,84,2
75,87,1
75,89,2
75,91,4
75,92,2
75,109,1
75,111,2
75,127,1
75,131,1
75,142,4
75,150,1
75,151,1
75,154,2
75,162,8
75,166,3
75,169,4
75,172,2
75,174,1
75,180,1
75,184,7
75,185,2
75,188,1
75,200,1
75,207,1
75,208,2
75,217,1
75,231,2
75,240,1
75,241,4
75,242,1
75,255,1
75,259,2
75,272,1
75,274,1
75,281,2
75,282,2
75,285,2
75,291,3
75,292,1
75,293,2
75,304,2
75,326,2
75,327,1
75,330,1
75,334,1
75,340,1
75,365,6
75,409,1
75,410,1
75,428,1
75,454,1
75,472,1
75,474,2
75,488,1
75,507,2
75,512,4
75,516,1
75,525,1
75,544,1
75,559,5
75,584,1
75,636,1
75,652,5
75,790,1
75,833,1
75,853,1
76,15,44
76,24,7
76,26,34
76,32,6
76,64,1
76,68,2
76,135,12
76,170,31
76,203,3
76,222,44
76,312,4
76,341,1
76,370,1
76,444,26
76,503,4
77,7,2
77,19,1
77,85,7
77,126,2
77,163,1
77,300,1
78,10,1
78,44,9
78,53,1
78,57,10
78,67,1
78,74,8
78,80,3
78,81,12
78,99,7
78,103,1
78,112,1
78,122,4
78,128,1
78,148,11
78,154,1
78,164,11
78,169,6
78,186,5
78,189,11
78,195,3
78,226,5
78,232,1
78,248,7
78,249,4
78,254,4
78,257,5
78,263,1
78,272,5
78,283,1
78,294,4
78,314,1
78,322,1
78,330,8
78,362,1
78,375,5
78,384,1
78,409,7
78,410,2
78,432,6
78,433,5
78,440,10
78,447,1
78,451,1
78,462,5
78,470,5
78,472,6
78,547,1
78,641,1
78,661,1
78,674,6
79,47,1
79,74,1
79,78,1
79,134,1
79,432,1
79,489,1
79,828,1
80,44,2
80,47,1
80,95,4
80,122,4
80,216,4
80,249,1
80,279,6
80,309,1
81,3,4
81,44,40
81,58,1
81,78,4
81,83,3
81,97,3
81,103,5
81,120,2
81,122,1
81,126,3
81,145,1
81,164,1
81,169,5
81,174,3
81,187,1
81,189,11
81,195,40
81,211,4
81,235,3
81,249,9
81,250,3
81,254,6
81,402,1
81,440,4
82,10,7
82,99,5
82,154,4
82,202,1
82,330,1
82,480,1
83,9,1
83,19,16
83,30,9
83,34,2
83,58,3
83,75,3
83,81,2
83,91,1
83,97,2
83,120,2
83,126,3
83,133,3
83,137,2
83,145,1
83,169,6
83,172,5
83,174,2
83,180,12
83,183,1
83,195,1
83,223,4
83,235,5
83,239,1
83,262,7
83,383,3
83,486,2
83,522,3
83,725,2
84,5,3
84,9,2
84,19,4
84,22,1
84,34,1
84,37,2
84,56,15
84,64,2
84,70,5
84,121,11
84,143,34
84,150,2
84,165,1
84,221,1
84,266,1
84,301,2
84,341,42
84,347,7
84,434,1
84,537,5
84,539,1
84,545,1
84,550,1
84,561,1
84,703,1
85,77,6
85,131,4
85,141,1
85,174,2
85,183,1
85,207,10
85,217,2
85,230,2
85,327,1
85,513,2
85,646,2
86,162,1
86,191,22
86,261,11
87,19,1
87,24,1
87,47,1
87,71,7
87,93,4
87,102,11
87,110,4
87,143,2
87,191,4
87,205,5
87,218,5
87,231,9
87,240,6
87,277,4
87,281,1
87,317,4
87,331,6
87,346,4
87,356,4
87,407,4
87,428,4
87,444,3
87,453,4
87,455,4
87,471,4
87,507,4
87,525,5
87,543,6
87,549,4
87,612,2
87,726,3
87,827,6
87,831,2
88,18,1
88,40,1
88,95,4
88,138,2
88,155,37
88,159,4
88,200,4
88,208,5
88,240,2
88,245,5
88,255,4
88,281,2
88,303,1
88,304,4
88,327,1
88,371,2
88,394,3
88,445,1
88,475,1
88,476,1
88,488,1
88,491,2
88,519,1
88,836,1
88,837,1
89,31,3
89,34,3
89,74,4
89,75,1
89,83,2
89,91,3
89,120,34
89,127,2
89,134,14
89,145,4
89,169,3
89,174,4
89,181,2
89,190,3
89,216,9
89,235,3
89,238,5
89,253,10
89,260,9
89,272,4
89,277,1
89,292,1
89,299,6
89,313,4
89,319,7
89,323,3
89,325,8
89,330,5
89,331,4
89,345,2
89,380,4
89,462,2
89,507,2
89,526,1
89,527,10
89,540,3
89,575,1
89,589,2
89,607,1
89,650,6
91,9,1
91,34,8
91,83,1
91,89,4
91,106,1
91,120,1
91,139,1
91,149,1
91,184,3
91,188,23
91,204,3
91,227,2
91,230,3
91,235,1
91,262,1
91,443,1
91,486,2
91,544,1
91,650,1
91,713,1
92,437,1
93,47,1
93,71,1
93,87,1
93,102,1
93,110,1
93,191,1
93,205,1
93,218,3
93,231,1
93,239,2
93,240,1
93,277,2
93,317,5
93,331,1
93,346,1
93,356,2
93,407,1
93,428,2
93,453,1
93,455,1
93,471,1
93,507,1
93,549,1
93,551,3
93,612,1
93,691,1
93,726,1
93,827,1
94,2,3
94,73,3
94,125,4
94,152,1
94,173,2
94,213,2
94,217,2
94,343,8
95,40,1
95,80,1
95,88,2
95,116,5
95,192,1
95,208,2
95,216,1
95,290,1
95,303,1
96,97,2
96,151,1
96,320,2
96,323,1
96,379,4
96,442,1
96,494,1
96,521,1
96,584,1
97,2,1
97,17,14
97,21,3
97,45,3
97,52,13
97,68,2
97,81,3
97,83,2
97,85,1
97,96,2
97,101,3
97,103,36
97,118,4
97,125,4
97,126,4
97,131,18
97,141,2
97,143,2
97,145,2
97,147,3
97,151,1
97,160,2
97,165,2
97,166,12
97,169,2
97,174,7
97,198,1
97,209,8
97,211,6
97,212,13
97,215,1
97,235,2
97,242,1
97,250,2
97,253,2
97,254,3
97,272,3
97,286,10
97,291,3
97,293,21
97,312,4
97,323,1
97,343,7
97,347,8
97,385,25
97,390,3
97,402,2
97,414,2
97,486,6
97,500,2
97,511,7
97,519,3
97,526,3
97,536,1
97,567,10
97,591,5
97,637,4
97,861,2
97,926,1
98,118,1
98,130,2
98,269,1
98,652,2
99,10,6
99,19,2
99,74,1
99,128,1
99,249,1
99,307,5
99,330,1
99,433,9
99,897,1
100,70,1
100,126,2
100,143,1
100,169,2
100,277,2
100,310,1
100,313,3
100,326,2
100,591,3
101,14,30
101,28,19
101,43,2
101,44,1
101,46,23
101,53,2
101,107,3
101,112,2
101,162,48
101,169,2
101,185,3
101,222,48
101,226,4
101,229,2
101,283,1
101,305,6
101,337,1
101,342,1
101,354,2
101,409,2
101,451,1
101,484,2
101,651,2
101,674,10
102,87,8
102,143,1
102,191,5
102,201,1
102,261,1
102,277,1
102,346,3
102,356,1
102,499,2
103,20,2
103,38,3
103,43,1
103,44,3
103,52,1
103,55,3
103,78,1
103,97,18
103,145,3
103,166,1
103,195,7
103,215,3
103,226,1
103,279,2
103,282,1
103,293,1
103,364,1
103,409,2
103,432,1
103,440,1
103,459,3
103,463,1
103,473,2
103,480,1
104,19,1
104,124,3
104,300,1
104,401,5
104,422,1
105,49,1
105,203,2
105,378,2
105,701,1
106,8,1
106,27,20
106,54,1
106,91,1
106,114,5
106,119,12
106,121,4
106,130,1
106,157,1
106,158,13
106,167,5
106,188,3
106,189,1
106,247,1
106,262,1
106,263,2
106,266,4
106,296,5
106,302,1
106,372,1
106,377,1
106,390,2
106,420,1
106,443,2
106,496,3
106,515,5
106,523,3
106,548,7
106,645,1
107,101,1
107,328,3
107,480,7
108,39,1
108,49,1
108,90,1
108,105,1
108,168,1
108,203,1
108,300,5
108,348,1
108,378,1
108,392,1
108,402,1
108,404,1
108,469,2
108,514,1
108,611,1
108,662,1
108,699,1
108,701,1
109,9,4
109,19,2
109,30,1
109,34,10
109,282,1
110,87,2
110,116,3
110,134,2
110,208,2
110,231,8
110,356,1
110,380,1
110,543,1
110,549,1
111,32,1
111,64,2
111,75,7
111,76,1
111,96,14
111,130,1
111,151,5
111,166,9
111,170,4
111,174,1
111,177,8
111,179,15
111,184,10
111,194,8
111,203,1
111,239,1
111,285,1
111,312,4
111,323,5
111,379,10
111,393,5
111,411,6
111,437,1
111,442,9
111,494,9
111,521,9
111,584,5
111,664,7
111,830,10
111,857,1
112,43,2
112,44,1
112,101,1
112,169,5
112,185,8
112,254,1
112,305,2
113,237,1
113,420,1
113,421,4
113,585,2
114,8,1
114,27,1
114,443,1
116,16,44
116,48,1
116,74,1
116,95,26
116,110,16
116,134,1
116,231,4
116,244,15
116,381,5
116,419,4
116,424,1
116,458,10
116,476,11
116,549,3
116,676,1
117,19,8
117,62,1
117,68,5
117,130,1
117,262,11
117,268,1
117,318,3
117,486,1
117,492,1
117,538,2
118,3,1
118,19,5
118,32,2
118,60,1
118,64,3
118,68,1
118,69,1
118,91,2
118,97,2
118,120,2
118,143,1
118,179,1
118,181,1
118,183,2
118,184,5
118,187,7
118,190,1
118,211,2
118,225,4
118,237,1
118,239,20
118,242,1
118,246,4
118,268,5
118,309,1
118,312,1
118,313,1
118,319,4
118,333,1
118,347,3
118,450,1
118,463,1
118,486,2
118,499,1
118,652,4
119,106,4
119,149,2
119,158,11
119,176,1
119,188,5
119,308,2
119,390,5
119,443,2
120,3,2
120,30,1
120,32,1
120,34,2
120,38,1
120,43,10
120,74,8
120,78,1
120,81,3
120,83,7
120,89,30
120,91,2
120,96,1
120,118,1
120,128,7
120,130,1
120,134,4
120,145,9
120,169,3
120,171,1
120,172,6
120,174,11
120,180,2
120,181,1
120,190,2
120,207,6
120,210,6
120,216,1
120,217,8
120,225,4
120,230,2
120,235,22
120,239,8
120,253,1
120,254,1
120,260,1
120,282,2
120,299,1
120,312,1
120,313,4
120,323,1
120,324,1
120,325,2
120,328,4
120,330,7
120,331,1
120,355,1
120,373,3
120,383,3
120,393,1
120,400,4
120,403,4
120,423,1
120,431,7
120,462,4
120,474,2
120,486,1
120,499,4
120,505,2
120,527,2
120,540,1
120,589,1
120,650,16
120,652,1
121,9,7
121,34,4
121,51,1
121,84,2
121,221,1
121,266,2
121,301,4
122,10,1
122,44,7
122,53,3
122,57,4
122,80,3
122,81,1
122,189,1
122,195,1
122,249,1
122,254,1
122,276,1
122,279,1
122,384,2
123,192,6
123,220,1
123,244,4
123,405,2
123,420,4
123,511,2
123,517,5
123,590,5
124,3,1
124,77,1
124,104,2
124,126,12
124,184,1
124,239,3
124,251,2
124,271,1
124,418,1
124,486,1
124,504,2
124,871,1
125,20,3
125,52,6
125,94,9
125,97,1
125,179,11
125,209,1
125,212,7
125,271,2
125,343,13
125,418,4
125,563,1
126,7,3
126,13,4
126,59,6
126,77,2
126,81,1
126,85,1
126,97,2
126,100,1
126,104,3
126,124,7
126,145,1
126,151,1
126,169,2
126,174,2
126,211,5
126,251,1
126,268,2
126,271,2
126,300,1
126,323,1
126,340,1
126,366,2
126,401,1
126,402,2
126,415,3
126,416,2
126,418,6
126,486,2
127,89,2
127,244,3
127,253,4
127,319,3
127,325,1
128,53,8
128,74,1
128,99,6
128,120,1
128,154,7
128,186,4
128,232,4
128,248,5
128,249,6
128,276,4
128,307,3
128,322,4
128,330,1
128,375,4
128,384,4
128,433,4
128,447,4
128,485,4
128,604,1
129,19,1
129,75,3
130,75,2
130,106,2
130,117,1
130,165,1
130,171,4
130,203,1
130,239,1
130,242,2
130,268,7
130,437,3
131,7,1
131,17,1
131,35,1
131,38,3
131,77,1
131,85,6
131,97,7
131,120,1
131,125,1
131,143,1
131,145,2
131,166,6
131,174,1
131,207,1
131,209,2
131,212,2
131,213,1
131,343,1
131,385,2
131,402,3
131,536,1
131,637,11
131,857,1
132,210,8
132,235,5
132,285,2
132,328,2
133,5,2
133,22,7
133,83,7
133,98,1
133,137,1
133,150,2
133,180,9
133,223,4
133,227,1
133,266,3
133,336,5
133,359,1
133,534,4
133,545,1
133,725,3
134,19,1
134,48,8
134,79,6
134,88,2
134,89,18
134,110,5
134,116,4
134,169,1
134,208,2
134,216,2
134,231,15
134,238,4
134,292,6
134,299,4
134,310,2
134,325,6
134,360,4
134,472,1
134,478,4
134,540,1
134,642,1
134,808,2
134,827,4
134,828,7
134,831,4
135,26,6
135,76,5
135,170,8
135,281,1
135,444,4
135,652,1
136,585,5
136,618,1
137,308,1
137,506,1
138,18,7
138,19,5
138,40,7
138,54,6
138,66,2
138,88,6
138,95,5
138,135,3
138,155,2
138,158,7
138,159,5
138,200,2
138,205,2
138,208,2
138,245,2
138,255,2
138,268,12
138,281,6
138,290,3
138,297,19
138,303,23
138,304,2
138,327,2
138,371,2
138,387,8
138,394,8
138,417,5
138,445,8
138,475,7
138,476,3
138,488,3
138,489,6
138,491,2
138,519,6
138,594,5
138,685,3
138,818,2
138,836,2
139,37,3
139,91,4
141,2,3
141,58,3
141,73,2
141,85,1
141,97,4
141,166,6
141,174,2
141,193,1
141,207,1
141,213,1
141,217,1
141,298,1
141,312,1
141,343,1
141,355,3
141,567,1
141,850,2
142,19,1
142,32,4
142,75,2
142,118,2
142,143,2
142,187,8
142,456,1
142,499,1
142,614,4
143,50,9
143,84,20
143,97,2
143,102,1
143,131,1
143,142,1
143,174,1
143,205,3
143,309,2
143,338,2
143,383,1
143,393,1
143,440,2
143,506,1
143,538,2
143,579,1
143,586,5
143,808,1
144,35,3
144,38,1
144,225,1
144,249,3
145,7,1
145,19,1
145,30,1
145,34,1
145,35,1
145,38,6
145,55,1
145,58,1
145,73,1
145,81,1
145,85,1
145,89,5
145,96,2
145,97,1
145,103,6
145,120,5
145,126,2
145,131,2
145,141,1
145,146,3
145,165,1
145,169,1
145,174,2
145,207,1
145,211,1
145,215,1
145,217,1
145,229,1
145,235,1
145,268,1
145,323,1
145,330,1
145,355,1
145,393,1
145,402,1
145,459,1
145,472,1
145,473,1
145,557,4
146,38,3
146,144,1
146,145,1
149,91,1
149,119,2
149,158,4
149,263,1
149,308,1
149,443,3
150,84,1
150,133,3
150,550,3
150,561,5
150,565,1
151,96,1
151,111,1
151,177,5
151,194,3
151,323,1
151,379,1
151,411,1
152,2,1
152,39,6
152,213,3
152,340,5
152,378,8
153,2,4
153,3,10
153,20,8
153,180,1
153,193,1
153,205,2
153,209,1
153,213,1
153,251,3
153,327,1
153,357,2
153,441,22
153,513,1
154,10,4
154,53,1
154,67,3
154,82,1
154,128,3
154,239,1
154,248,4
154,249,5
154,262,1
154,330,3
154,505,1
155,40,2
155,88,2
155,159,3
155,208,1
155,239,2
155,303,1
155,417,3
155,576,2
156,13,6
156,124,2
156,163,3
156,178,6
156,251,9
156,271,1
156,401,1
156,416,14
156,418,1
157,158,1
157,239,1
157,313,1
158,1,1
158,3,6
158,106,1
158,119,10
158,138,2
158,149,3
158,188,3
158,239,1
158,263,1
158,301,6
158,308,4
158,313,2
158,390,5
158,430,1
158,443,1
158,523,1
158,544,1
158,597,1
158,713,1
159,88,3
159,95,2
159,138,1
159,155,4
159,208,14
159,245,4
159,295,1
159,304,10
159,476,10
160,4,2
160,34,1
160,37,4
160,74,3
160,97,1
160,136,1
160,190,1
160,252,5
160,391,1
160,420,2
160,421,3
160,585,1
160,590,1
160,638,1
161,21,1
161,36,3
161,42,1
161,61,1
161,235,2
161,280,6
161,282,2
161,285,1
161,431,2
161,712,1
162,14,20
162,19,2
162,43,26
162,44,7
162,46,15
162,75,2
162,86,2
162,101,22
162,112,17
162,135,2
162,144,2
162,169,29
162,185,19
162,226,25
162,227,5
162,229,18
162,239,1
162,262,6
162,279,1
162,283,7
162,289,2
162,305,21
162,337,17
162,354,16
162,409,23
162,451,15
162,484,18
162,492,1
162,533,1
162,651,18
162,665,1
162,674,19
162,693,1
163,7,3
163,77,1
163,124,1
163,178,5
163,436,1
164,195,4
164,249,1
164,337,1
165,5,2
165,19,1
165,56,17
165,61,1
165,74,2
165,225,1
165,230,1
165,249,1
165,253,1
165,288,1
165,294,5
165,329,1
165,350,12
165,362,1
165,386,7
165,427,1
165,542,7
165,826,1
165,927,1
166,2,12
166,3,1
166,17,3
166,55,11
166,58,2
166,73,13
166,75,1
166,83,1
166,85,2
166,97,8
166,111,14
166,125,2
166,131,5
166,141,5
166,145,1
166,171,1
166,173,1
166,174,8
166,179,1
166,193,4
166,203,3
166,207,5
166,213,4
166,215,3
166,217,6
166,227,1
166,228,2
166,239,1
166,243,5
166,293,1
166,298,1
166,347,1
166,349,10
166,385,3
166,456,1
166,481,2
166,513,2
166,567,6
166,637,1
166,658,2
166,671,2
167,106,10
167,119,10
167,158,10
167,296,10
167,302,10
167,308,10
167,515,1
168,402,1
168,404,2
169,14,12
169,19,1
169,43,51
169,46,3
169,58,4
169,78,2
169,81,6
169,83,8
169,89,3
169,97,6
169,100,3
169,101,5
169,112,20
169,126,9
169,134,2
169,145,5
169,162,17
