"FROM","TO","SIZE"
11,427,1
11,446,1
11,479,1
11,605,1
11,636,1
11,677,1
11,828,1
13,7,3
13,77,1
13,124,1
13,126,5
13,204,1
13,236,6
13,251,14
13,267,6
13,271,3
13,300,2
13,340,5
13,416,13
14,43,4
14,48,1
14,101,11
14,169,15
14,185,3
14,279,1
14,674,13
15,26,9
15,76,28
15,222,42
15,227,6
15,444,11
16,63,28
16,90,2
16,116,25
16,381,3
16,476,43
16,644,1
17,55,9
17,58,1
17,97,30
17,125,2
17,131,2
17,141,1
17,166,10
17,198,18
17,213,1
17,215,6
17,243,2
17,249,2
17,293,10
17,343,5
17,349,6
17,355,2
17,385,1
17,528,2
17,536,1
17,567,9
17,591,5
17,637,14
17,658,2
17,848,1
18,66,4
18,138,1
18,268,4
19,4,1
19,22,1
19,24,1
19,30,1
19,31,2
19,36,1
19,58,1
19,72,1
19,83,4
19,89,1
19,91,1
19,97,4
19,104,1
19,118,3
19,132,1
19,145,2
19,162,1
19,174,1
19,188,2
19,190,1
19,208,1
19,225,1
19,235,1
19,239,4
19,262,15
19,265,2
19,268,3
19,271,1
19,285,1
19,313,1
19,321,2
19,400,1
19,410,2
19,475,3
19,486,1
20,3,1
20,38,1
20,60,2
20,82,1
20,97,1
20,103,3
20,106,6
20,120,1
20,205,4
20,226,1
20,239,2
20,280,1
20,340,3
20,357,1
20,411,1
20,431,1
20,441,4
20,492,1
21,103,1
21,429,152
21,448,3
21,712,1
22,19,1
22,30,1
22,34,6
22,133,3
22,176,1
22,312,2
22,377,1
24,26,1
24,64,1
24,318,2
24,444,5
26,15,2
26,24,4
26,76,3
26,135,5
26,222,2
26,370,6
26,376,2
26,444,4
26,503,2
26,569,3
27,8,19
27,106,10
27,114,11
27,158,8
27,308,1
27,372,19
27,496,9
27,515,9
28,46,15
28,53,12
28,57,15
28,101,13
28,257,8
28,265,17
28,472,4
29,288,1
29,289,2
29,312,2
29,329,1
29,365,1
29,413,1
29,454,1
29,624,1
29,656,1
30,83,4
30,282,60
30,313,1
30,522,79
30,524,5
31,6,10
31,19,3
31,123,1
31,181,2
31,190,1
31,192,6
31,262,1
31,333,15
31,426,1
31,443,1
31,460,8
31,511,3
31,516,3
31,541,3
31,707,2
32,8,2
32,10,4
32,34,3
32,44,5
32,51,1
32,64,13
32,70,2
32,76,13
32,78,1
32,80,1
32,81,1
32,83,1
32,84,2
32,87,3
32,89,1
32,91,1
32,92,1
32,97,1
32,111,1
32,118,2
32,120,1
32,126,1
32,134,1
32,142,4
32,145,1
32,151,1
32,162,1
32,165,1
32,166,5
32,169,1
32,172,1
32,174,2
32,180,1
32,187,10
32,190,1
32,208,1
32,225,1
32,227,3
32,235,1
32,240,1
32,268,4
32,278,1
32,285,2
32,289,2
32,303,1
32,307,1
32,312,15
32,313,1
32,318,16
32,319,5
32,323,1
32,326,1
32,330,2
32,331,1
32,402,1
32,437,3
32,460,1
32,463,1
32,472,2
32,486,1
32,527,1
32,561,2
32,578,3
32,606,1
32,624,2
32,650,1
32,652,2
32,707,4
32,825,1
32,827,1
32,828,1
32,891,1
33,9,1
33,34,26
33,37,3
33,58,1
33,160,2
33,355,1
34,5,12
34,9,69
34,22,8
34,32,3
34,33,16
34,37,4
34,50,3
34,51,5
34,64,1
34,83,4
34,84,23
34,91,7
34,118,1
34,120,1
34,134,1
34,150,13
34,181,1
34,188,2
34,204,1
34,221,36
34,227,1
34,268,3
34,301,6
34,309,2
34,312,3
34,347,1
34,486,1
34,504,1
34,545,10
34,561,10
34,573,15
34,586,1
34,640,1
35,38,10
35,103,1
35,120,1
35,131,3
35,144,6
35,145,1
35,146,1
36,19,1
36,42,3
36,50,5
36,160,1
36,176,3
36,235,6
36,285,1
36,448,1
37,9,15
37,33,2
37,34,5
37,84,4
37,108,3
37,121,1
37,139,1
37,164,2
37,355,8
37,420,3
37,539,1
38,2,2
38,35,10
38,103,11
38,131,1
38,144,12
38,145,3
38,146,4
38,174,4
38,213,2
38,217,3
38,349,7
39,105,4
39,152,2
39,239,1
39,378,4
39,402,4
39,469,1
40,18,1
40,138,1
40,159,4
40,176,2
40,208,6
40,255,3
40,268,2
40,303,2
40,304,8
40,380,6
40,475,4
40,476,2
40,594,1
41,61,7
41,74,9
41,78,9
41,99,11
41,134,7
41,169,1
41,181,15
41,214,2
41,248,10
41,313,13
41,367,2
41,427,1
41,462,17
42,21,3
42,133,1
42,196,1
42,280,2
42,285,1
42,466,8
42,468,5
42,509,2
42,562,1
42,694,4
43,14,5
43,41,2
43,44,1
43,81,10
43,86,1
43,112,1
43,120,3
43,134,10
43,162,16
43,169,59
43,185,26
43,226,5
43,229,4
43,254,8
43,255,4
43,283,2
43,305,29
43,400,2
43,409,9
43,540,10
43,651,7
43,674,5
43,693,9
44,3,2
44,10,2
44,19,1
44,57,32
44,78,34
44,80,33
44,81,61
44,112,4
44,118,1
44,122,31
44,134,1
44,148,26
44,162,1
44,164,31
44,169,3
44,171,1
44,184,1
44,185,4
44,187,1
44,189,40
44,195,53
44,230,3
44,239,2
44,242,1
44,249,31
44,254,41
44,257,26
44,262,1
44,268,1
44,279,8
44,289,1
44,312,4
44,432,29
44,437,2
44,440,30
44,456,1
44,503,1
44,711,27
45,108,1
45,137,1
45,234,7
45,263,2
46,28,1
46,101,1
46,162,1
46,229,4
46,484,4
47,80,4
47,240,6
47,488,1
48,6,3
48,14,2
48,40,4
48,41,2
48,54,4
48,79,3
48,88,2
48,95,4
48,110,1
48,116,3
48,134,20
48,191,4
48,225,3
48,245,4
48,247,4
48,273,4
48,288,1
48,292,1
48,294,2
48,299,2
48,321,4
48,325,1
48,334,4
48,342,4
48,345,1
48,380,5
48,381,7
48,410,1
48,419,4
48,445,7
48,475,2
48,519,4
48,523,4
48,540,2
48,546,4
48,679,2
48,828,1
49,20,1
49,402,2
49,662,1
50,5,2
50,14,1
50,34,3
50,36,6
50,42,1
50,43,1
50,55,1
50,71,1
50,73,1
50,143,2
50,165,2
50,185,1
50,209,3
50,244,1
50,276,1
50,322,1
50,374,1
50,422,1
50,423,1
50,433,1
50,455,1
50,507,1
50,524,1
50,536,4
50,545,1
50,561,5
50,586,3
50,827,1
50,853,1
51,34,3
51,81,1
51,137,8
52,97,11
52,103,5
52,125,10
52,212,14
52,343,6
52,848,1
53,10,1
53,28,7
53,43,6
53,82,2
53,101,2
53,112,1
53,128,1
53,186,4
53,195,2
53,226,2
53,271,1
53,276,3
53,283,1
53,364,3
53,693,3
54,8,5
54,75,2
54,106,1
54,138,5
54,247,2
54,261,1
54,311,2
55,17,12
55,38,2
55,103,11
55,125,1
55,145,5
55,166,10
55,174,9
55,198,3
55,215,8
55,243,1
55,293,1
55,349,16
55,355,5
55,459,4
55,473,6
55,528,1
55,567,1
55,637,2
55,658,1
55,710,2
56,84,10
56,165,11
56,197,3
56,294,3
56,350,7
56,386,2
56,537,1
57,28,2
57,44,3
57,78,2
57,122,1
57,254,5
57,257,2
57,279,2
57,440,2
57,674,1
58,19,1
58,55,1
58,97,1
58,131,1
58,141,3
58,174,12
58,207,2
58,215,10
58,217,1
58,243,1
58,262,6
58,298,2
58,349,9
58,355,15
58,456,1
58,528,15
58,591,2
58,646,9
58,709,4
58,850,5
59,7,3
59,77,2
59,104,6
59,124,11
59,126,3
59,130,1
59,163,1
59,236,6
59,251,9
59,271,8
59,300,11
59,366,11
59,401,7
59,921,3
60,20,4
60,83,2
60,153,2
60,181,2
60,190,7
60,237,1
60,274,1
60,358,6
60,396,1
60,405,2
60,420,1
60,579,1
61,41,1
61,74,1
61,161,1
61,216,1
61,280,1
61,285,3
61,313,1
61,353,3
61,400,1
61,561,1
61,715,1
62,117,19
62,239,2
62,318,19
62,444,2
62,492,20
63,16,25
63,188,4
64,9,1
64,26,2
64,32,2
64,68,2
64,75,2
64,96,2
64,118,1
64,124,1
64,170,2
64,171,2
64,181,1
64,235,1
64,253,1
64,268,9
64,285,1
64,289,2
64,312,1
64,313,1
64,347,2
64,437,2
64,444,2
64,469,1
64,486,2
64,492,2
64,665,2
65,66,1
65,87,1
65,218,8
65,471,5
65,474,2
65,839,2
65,843,2
66,18,4
67,122,1
67,249,1
67,472,2
67,505,1
69,19,3
69,75,1
69,130,1
69,262,4
69,437,1
70,19,2
70,84,4
70,100,2
70,120,3
70,124,3
70,187,2
70,227,3
70,262,2
70,347,3
70,533,5
71,87,2
71,93,2
71,240,17
71,290,2
72,19,2
72,38,1
72,239,1
72,262,1
72,323,3
72,393,5
72,411,1
72,442,10
73,2,52
73,50,2
73,58,1
73,94,3
73,97,2
73,141,2
73,166,8
73,173,8
73,174,20
73,193,14
73,213,3
73,217,12
73,262,2
73,293,2
73,298,6
73,312,1
73,343,2
73,355,3
73,481,8
73,486,3
73,503,1
73,553,1
73,658,6
73,671,7
73,688,4
73,848,2
73,857,8
74,16,1
74,41,6
74,43,1
74,78,1
74,79,1
74,116,3
74,181,3
74,190,2
74,231,1
74,240,1
74,262,7
74,289,1
74,301,1
74,334,1
74,389,5
74,454,6
74,474,1
74,478,1
74,546,1
74,575,1
74,603,1
74,839,1
75,2,1
75,5,2
75,6,1
75,8,2
75,9,1
75,10,2
75,17,1
75,21,1
75,34,1
75,44,5
75,54,2
75,57,1
75,59,1
75,60,2
75,64,2
75,69,2
75,74,1
75,81,2
75,83,1
75,84,1
75,87,3
75,88,2
75,91,3
75,92,1
75,96,1
75,99,2
75,120,1
75,122,2
75,132,2
75,133,4
75,134,2
75,142,3
75,144,3
75,155,2
75,162,5
75,166,6
75,174,3
75,180,1
75,181,1
75,182,2
75,184,5
75,190,2
75,195,3
75,200,1
75,203,3
75,204,1
75,208,2
75,212,1
75,217,4
75,218,1
75,221,2
75,226,1
75,231,1
75,235,1
75,240,1
75,247,2
75,262,1
75,268,4
75,272,1
75,275,1
75,280,1
75,281,9
75,283,1
75,285,4
75,293,1
75,303,2
75,326,1
75,340,3
75,342,2
75,349,2
75,365,1
75,387,2
75,402,1
75,433,1
75,440,1
75,445,3
75,454,1
75,472,1
75,488,2
75,510,2
75,512,5
75,523,2
75,544,1
75,578,1
75,613,1
75,636,1
75,648,2
75,652,6
75,664,1
75,692,1
75,707,4
75,827,1
76,15,49
76,19,1
76,24,7
76,26,26
76,32,14
76,51,1
76,64,2
76,68,1
76,75,1
76,130,3
76,135,12
76,170,21
76,171,2
76,176,1
76,203,2
76,222,52
76,246,1
76,255,1
76,262,1
76,289,3
76,312,9
76,320,1
76,323,1
76,341,1
76,370,4
76,376,3
76,377,1
76,390,3
76,414,1
76,418,1
76,437,2
76,444,23
76,456,1
76,480,1
76,484,1
76,503,5
76,533,2
76,562,1
76,569,3
76,616,1
76,618,1
76,640,1
76,656,1
76,665,1
76,680,1
76,694,1
76,825,1
76,893,1
77,7,1
77,59,1
77,85,3
77,124,2
77,126,1
77,230,5
77,236,1
77,242,1
77,271,1
77,366,1
77,394,1
77,401,1
77,532,2
78,41,7
78,44,15
78,53,1
78,57,8
78,67,1
78,74,4
78,79,2
78,80,3
78,81,12
78,99,9
78,103,1
78,112,1
78,122,4
78,128,1
78,134,1
78,148,7
78,154,1
78,164,7
78,169,6
78,186,2
78,189,7
78,190,14
78,195,3
78,226,2
78,232,1
78,248,8
78,249,4
78,254,4
78,257,4
78,283,2
78,294,2
78,299,1
78,313,8
78,322,1
78,330,8
78,375,2
78,384,1
78,409,6
78,432,6
78,433,2
78,440,7
78,447,1
78,451,1
78,462,2
78,470,4
78,472,7
78,504,1
78,641,1
78,661,2
78,674,2
78,711,2
79,48,2
79,78,1
79,88,2
79,134,2
79,218,2
79,277,1
79,310,1
79,334,5
79,356,1
79,380,2
79,505,3
79,828,1
80,44,5
80,47,4
80,81,1
80,95,13
80,216,11
80,249,5
81,43,9
81,44,70
81,57,1
81,75,2
81,78,2
81,80,4
81,83,1
81,97,1
81,99,5
81,103,6
81,122,18
81,126,1
81,134,3
81,145,1
81,164,1
81,169,6
81,174,1
81,185,11
81,189,19
81,195,37
81,211,1
81,235,1
81,249,22
81,250,1
81,253,1
81,254,2
81,272,2
81,299,1
81,305,5
81,307,4
81,323,1
81,402,1
81,604,3
82,10,3
82,99,2
82,154,2
82,330,1
83,19,7
83,30,8
83,34,2
83,75,1
83,91,1
83,118,1
83,133,17
83,137,5
83,169,1
83,172,49
83,180,10
83,190,11
83,223,4
83,227,1
83,230,1
83,262,3
83,268,2
83,282,1
83,312,1
83,313,2
83,377,23
83,383,1
83,486,1
83,534,2
83,650,1
83,725,8
84,5,2
84,19,1
84,34,6
84,37,3
84,56,11
84,70,2
84,100,1
84,118,1
84,121,4
84,143,17
84,150,2
84,165,2
84,221,2
84,266,2
84,301,2
84,312,1
84,320,2
84,341,15
84,347,2
84,456,1
84,486,2
84,537,2
84,545,2
84,550,2
84,556,1
84,561,6
84,703,2
85,77,12
85,126,6
85,131,13
85,166,1
85,174,5
85,204,2
85,205,1
85,207,49
85,217,2
85,230,5
85,231,1
85,323,1
85,355,2
85,394,1
85,402,2
86,89,1
86,191,14
86,261,10
86,292,3
86,342,1
87,24,1
87,71,4
87,93,6
87,102,3
87,110,5
87,191,3
87,205,2
87,218,6
87,231,4
87,240,7
87,277,6
87,317,5
87,324,2
87,331,2
87,346,6
87,356,4
87,407,2
87,428,3
87,444,2
87,453,4
87,455,3
87,471,3
87,507,4
87,525,5
87,543,3
87,549,2
87,612,3
87,726,1
87,827,9
87,831,3
88,18,3
88,20,2
88,40,2
88,66,2
88,95,7
88,138,2
88,155,10
88,159,8
88,200,7
88,208,16
88,216,13
88,240,4
88,245,22
88,255,12
88,303,2
88,304,11
88,327,7
88,371,2
88,387,2
88,394,2
88,424,10
88,445,2
88,475,3
88,476,2
88,478,3
88,488,2
88,491,2
88,519,2
88,714,1
88,835,2
88,836,2
88,837,2
88,867,2
89,83,2
89,86,1
89,91,2
89,97,1
89,118,2
89,120,19
89,127,1
89,134,12
89,165,2
89,169,3
89,174,2
89,190,4
89,204,2
89,216,11
89,225,2
89,227,1
89,228,1
89,238,4
89,244,1
89,253,7
89,260,2
89,268,1
89,272,1
89,289,1
89,292,2
89,299,3
89,303,2
89,312,1
89,313,3
89,319,3
89,325,14
89,330,2
89,331,5
89,338,2
89,342,2
89,345,1
89,373,1
89,380,2
89,402,5
89,462,2
89,486,3
89,527,4
89,532,2
89,540,13
89,575,1
89,589,2
89,607,2
89,616,1
89,650,9
91,9,3
91,34,5
91,75,1
91,83,4
91,89,4
91,92,7
91,118,1
91,119,2
91,120,3
91,137,3
91,149,1
91,172,1
91,181,1
91,184,22
91,188,16
91,196,1
91,204,10
91,225,3
91,227,3
91,239,3
91,250,3
91,263,1
91,275,2
91,278,1
91,314,5
91,326,2
91,340,3
91,347,1
91,431,2
91,486,2
91,544,1
91,571,1
91,606,3
91,650,5
91,713,1
91,901,3
92,91,3
92,137,1
92,184,1
92,504,2
93,3,6
93,71,1
93,87,4
93,205,3
93,218,1
93,240,2
93,268,1
93,309,1
93,317,1
93,356,1
93,357,2
93,428,3
93,455,8
93,471,8
93,507,1
93,525,1
93,551,1
93,691,3
93,726,1
93,827,2
94,125,3
94,212,2
94,217,1
94,343,6
95,16,1
95,40,3
95,80,13
95,88,3
95,116,8
95,155,5
95,159,4
95,192,3
95,205,1
95,208,7
95,216,13
95,245,4
95,273,3
95,304,3
95,381,1
95,417,3
95,445,3
95,476,4
95,489,5
95,519,3
95,541,1
95,594,3
95,692,1
95,715,2
96,3,1
96,64,3
96,75,1
96,97,3
96,103,5
96,111,2
96,151,5
96,160,3
96,289,1
96,309,2
96,320,2
96,323,4
96,393,3
97,2,9
97,17,33
97,19,3
97,20,3
97,21,2
97,45,2
97,52,17
97,58,11
97,64,1
97,73,7
97,81,2
97,83,2
97,89,3
97,96,3
97,101,2
97,102,3
97,103,25
97,118,6
97,125,23
97,126,3
97,131,19
97,143,5
97,145,8
97,147,2
97,151,2
97,166,23
97,169,2
97,174,12
97,198,16
97,209,18
97,211,2
97,212,8
97,215,1
97,235,2
97,250,2
97,254,2
97,268,1
97,269,2
97,279,2
97,286,8
97,291,2
97,293,33
97,309,1
97,312,2
97,323,3
97,343,21
97,347,1
97,358,2
97,379,2
97,385,7
97,389,1
97,390,2
97,402,3
97,441,1
97,486,5
97,511,5
97,519,2
97,526,2
97,532,4
97,536,2
97,567,79
97,591,22
97,637,9
97,839,1
97,857,1
97,886,1
97,926,1
97,933,1
98,130,1
99,10,1
99,41,3
99,78,2
99,81,3
99,82,1
99,122,2
99,181,3
99,186,9
99,248,3
99,307,4
99,313,7
99,330,4
99,470,8
99,472,10
99,480,5
99,652,1
100,169,2
100,347,1
100,591,3
101,14,60
101,28,47
101,46,11
101,103,1
101,107,1
101,112,1
101,162,59
101,197,1
101,222,32
101,279,3
101,305,3
101,533,1
101,674,2
102,97,3
102,270,3
102,277,3
102,346,4
102,356,1
102,453,1
103,20,2
103,21,1
103,30,1
103,35,2
103,38,22
103,44,2
103,52,1
103,55,7
103,81,4
103,96,7
103,97,7
103,101,1
103,112,1
103,144,5
103,145,18
103,146,1
103,169,4
103,195,10
103,215,7
103,221,1
103,226,1
103,235,2
103,254,4
103,279,2
103,282,1
103,285,2
103,293,2
103,298,2
103,330,1
103,440,4
103,448,1
103,459,7
103,473,15
103,545,1
103,730,1
103,937,1
104,7,1
104,13,2
104,19,1
104,124,1
104,126,4
104,300,1
104,401,10
104,422,2
104,725,1
105,39,3
105,49,1
105,108,1
105,203,2
105,378,2
105,392,3
105,402,2
105,404,1
106,8,11
106,9,1
106,20,2
106,27,15
106,54,1
106,92,1
106,114,1
106,119,4
106,121,2
106,130,2
106,149,2
106,158,8
106,189,1
106,263,9
106,266,1
106,302,1
106,308,6
106,311,1
106,337,1
106,390,2
106,443,1
106,496,1
106,523,9
106,544,1
106,548,19
106,645,17
107,61,2
107,202,1
108,37,2
108,105,1
108,300,1
108,392,1
108,402,2
108,404,1
108,469,1
109,130,1
109,242,1
110,87,2
110,116,1
110,134,5
110,231,2
110,325,2
110,334,3
110,356,2
110,360,1
110,387,1
110,543,4
110,559,1
110,627,2
110,689,1
110,828,3
110,870,6
110,940,1
111,96,5
111,151,4
111,170,2
111,177,4
111,179,5
111,194,4
111,323,4
111,379,4
111,393,4
111,411,4
111,442,4
111,494,4
111,521,4
111,584,4
111,830,4
112,43,2
112,44,1
112,53,1
112,169,9
112,185,23
112,229,3
112,279,2
112,283,2
112,305,5
112,342,1
112,409,1
113,421,2
116,16,36
116,48,2
116,95,41
116,110,21
116,123,2
116,134,3
116,192,13
116,231,19
116,244,13
116,259,1
116,295,3
116,381,15
116,383,1
116,424,4
116,458,2
116,476,13
116,540,2
116,541,5
116,549,6
116,590,10
117,19,11
117,62,1
117,68,1
117,130,2
117,171,2
117,203,1
117,262,13
117,318,7
117,323,1
117,437,1
117,492,1
117,538,2
118,3,4
118,8,2
118,19,7
118,34,1
118,44,2
118,60,1
118,64,1
118,68,1
118,78,3
118,81,3
118,83,9
118,87,2
118,89,8
118,91,10
118,97,3
118,120,3
118,130,2
118,166,3
118,169,4
118,171,2
118,174,6
118,179,4
118,180,6
118,181,19
118,184,2
118,187,4
118,190,3
118,204,4
118,208,1
118,211,2
118,225,21
118,227,1
118,230,1
118,235,1
118,239,15
118,268,4
118,272,1
118,311,1
118,313,7
118,314,3
118,323,1
118,330,4
118,331,2
118,347,3
118,362,1
118,383,4
118,441,1
118,472,4
118,474,1
118,486,19
118,523,2
118,547,1
118,591,1
118,650,1
118,652,3
118,707,10
119,91,2
119,92,1
119,106,3
119,130,1
119,149,1
119,158,8
119,171,2
119,188,5
119,250,3
119,263,1
119,296,2
119,302,3
119,308,1
119,390,2
119,403,1
119,443,1
119,825,1
120,3,3
120,19,1
120,31,1
120,34,2
120,35,3
120,43,4
120,70,4
120,74,4
120,75,1
120,83,4
120,89,53
120,91,6
120,130,2
120,134,4
120,144,1
120,145,16
120,151,2
120,166,1
120,168,1
120,169,5
120,171,2
120,172,2
120,174,15
120,180,1
120,181,3
120,184,1
120,190,2
120,207,2
120,210,1
120,217,10
120,225,1
120,235,7
120,237,2
120,238,1
120,239,10
120,253,1
120,272,1
120,277,1
120,307,1
120,311,1
120,313,5
120,323,1
120,325,2
120,330,5
120,331,1
120,373,17
120,380,1
120,383,2
120,400,1
120,402,1
120,403,5
120,431,1
120,527,1
120,532,2
120,540,4
120,595,1
120,650,14
120,688,1
121,9,4
121,37,1
121,106,3
121,266,14
121,301,4
122,10,1
122,44,1
122,57,3
122,67,1
122,75,2
122,81,9
122,99,2
122,189,4
122,195,1
122,249,28
122,279,3
122,364,1
122,384,1
122,432,1
122,711,2
123,31,2
123,95,5
123,116,2
123,175,1
123,192,8
123,206,1
123,220,1
123,224,2
123,244,12
123,264,1
123,405,3
123,420,2
123,517,7
123,541,2
123,590,7
123,600,1
123,667,1
123,916,2
124,7,6
124,13,8
124,59,12
124,77,8
124,104,8
124,126,13
124,239,2
124,251,2
124,271,5
124,312,2
124,415,5
124,416,5
124,418,11
124,422,2
124,436,1
124,504,3
125,52,12
125,94,5
125,97,11
125,145,1
125,166,5
125,179,2
125,209,1
125,212,13
125,213,5
125,343,15
125,418,1
125,536,1
125,567,3
125,637,2
126,7,14
126,13,26
126,59,2
126,77,6
126,85,3
126,104,11
126,124,4
126,236,8
126,251,8
126,271,12
126,300,9
126,415,1
126,416,3
126,418,12
127,89,1
127,244,1
127,253,4
127,260,3
127,423,6
127,642,2
128,10,1
128,53,6
128,99,3
128,154,6
128,186,3
128,232,3
128,248,3
128,249,3
128,276,3
128,307,3
128,322,3
128,330,1
128,375,3
128,384,3
128,433,3
128,447,3
128,480,3
128,485,3
128,504,1
128,674,1
130,44,1
130,75,4
130,76,1
130,98,1
130,114,1
130,171,10
130,230,1
130,242,1
130,246,1
130,250,1
130,268,1
130,281,2
130,289,1
130,320,1
130,347,2
130,390,1
130,411,2
130,437,2
130,878,1
131,2,1
131,7,1
131,35,3
131,38,1
131,58,5
131,77,1
131,85,12
131,97,12
131,144,2
131,166,4
131,174,4
131,207,8
131,215,2
131,343,5
131,385,2
131,536,1
131,591,6
131,637,2
131,850,1
131,865,3
132,19,1
132,118,1
132,230,2
132,235,15
132,242,1
132,262,4
132,285,13
132,448,3
132,650,1
133,22,17
133,42,2
133,60,2
133,75,3
133,83,19
133,98,1
133,104,2
133,137,3
133,139,10
133,150,3
133,172,21
133,180,10
133,190,2
133,223,1
133,266,4
133,291,8
133,309,3
133,336,12
133,377,16
133,383,1
133,534,9
133,545,3
133,547,1
133,725,8
134,14,2
134,41,1
134,43,6
134,44,1
134,48,18
134,75,1
134,78,1
134,79,2
134,81,4
134,88,3
134,89,9
134,110,2
134,116,1
134,165,6
134,169,3
134,185,1
134,189,4
134,195,2
134,208,3
134,231,2
134,242,2
134,295,1
134,299,13
134,310,3
134,313,5
134,319,5
134,325,8
134,334,10
134,338,1
134,424,1
134,478,3
134,505,1
134,540,3
134,652,1
134,808,3
134,828,2
135,26,10
135,76,10
135,170,9
135,268,2
135,444,11
135,569,1
135,652,2
136,181,1
137,34,1
137,91,2
137,133,1
137,176,1
137,180,3
138,18,17
138,40,17
138,54,3
138,66,5
138,88,10
138,95,9
138,135,8
138,155,5
138,158,15
138,159,14
138,170,2
138,176,1
138,200,6
138,205,5
138,208,6
138,245,5
138,250,4
138,255,5
138,268,17
138,281,6
138,290,5
138,297,6
138,299,2
138,303,27
138,304,6
138,327,4
138,371,6
138,387,5
138,389,1
138,394,9
138,417,5
138,445,5
138,475,10
138,476,9
138,488,7
138,489,5
138,491,6
138,519,5
138,594,9
138,685,8
138,818,5
138,836,6
138,844,4
138,853,2
139,9,1
139,22,6
139,37,1
139,83,31
139,133,7
141,17,1
141,58,6
141,73,1
141,153,11
141,166,3
141,174,2
141,217,1
141,298,7
141,355,5
141,567,1
141,688,8
142,8,2
142,32,4
142,75,2
142,91,1
142,118,1
142,187,15
142,235,1
142,239,3
142,242,1
142,247,1
142,262,2
142,312,2
142,437,1
142,456,1
142,498,1
142,504,1
142,614,1
142,825,1
143,50,10
143,84,10
143,97,2
143,234,4
143,309,2
143,538,4
143,551,1
143,632,1
144,35,5
144,38,10
144,75,2
144,103,1
144,120,1
144,131,1
144,146,1
144,162,6
144,194,4
145,19,1
145,35,3
145,38,3
145,55,2
145,85,1
145,97,3
145,103,21
145,120,7
145,125,1
145,126,1
145,146,1
145,151,1
145,174,5
145,215,2
145,217,2
145,239,1
145,323,1
145,402,1
145,459,2
145,473,4
145,557,5
146,35,1
146,103,1
146,145,1
146,309,2
146,486,3
149,106,2
149,158,1
149,263,3
149,296,1
149,308,2
149,443,6
150,20,1
150,34,2
150,133,3
150,539,1
150,561,5
150,657,7
151,96,3
151,177,4
151,179,2
151,194,2
151,323,1
151,379,3
151,411,2
151,494,2
151,521,3
152,2,1
152,20,1
152,39,2
152,153,4
152,344,1
152,378,1
152,469,1
152,601,1
153,3,5
153,141,12
153,152,4
153,166,2
153,180,3
153,193,1
153,209,6
153,213,4
153,244,1
153,260,1
153,299,1
153,355,9
153,357,2
153,373,1
153,441,11
153,488,3
153,528,2
153,658,1
153,688,13
154,10,6
154,249,2
154,330,6
155,75,1
155,88,3
155,95,1
155,159,3
155,205,1
155,268,2
155,277,2
155,281,1
155,417,2
155,938,2
156,13,3
156,124,1
156,163,1
156,178,6
156,251,4
