"FROM","TO","SIZE"
31,396,1
31,460,3
31,511,3
31,516,2
31,529,1
31,547,2
31,618,1
31,638,1
32,19,1
32,64,7
32,67,1
32,76,4
32,87,1
32,111,5
32,118,1
32,137,1
32,169,1
32,174,1
32,187,16
32,262,1
32,312,2
32,463,1
32,486,1
32,503,1
33,9,1
33,34,14
33,37,2
33,58,1
33,84,1
33,355,1
34,3,2
34,5,13
34,9,23
34,11,1
34,20,1
34,22,2
34,33,12
34,37,1
34,51,2
34,84,2
34,98,3
34,106,1
34,120,2
34,150,13
34,160,4
34,204,2
34,221,24
34,239,1
34,262,2
34,269,1
34,278,1
34,326,1
34,330,1
34,441,1
34,545,13
34,556,5
34,561,14
34,586,2
34,606,1
34,909,1
35,38,3
35,144,1
35,146,1
35,557,1
36,19,1
36,285,1
36,452,2
37,9,4
37,25,1
37,33,1
37,34,2
37,58,1
37,84,1
37,121,1
37,266,1
37,355,1
37,539,2
37,561,1
37,585,2
38,35,4
38,78,1
38,103,3
38,131,1
38,144,2
38,145,1
38,146,3
38,147,1
38,282,1
38,385,1
38,649,1
39,49,1
39,105,1
39,152,1
39,168,1
39,378,2
39,469,1
40,18,1
40,138,1
40,380,3
41,11,1
42,20,1
42,132,1
42,133,2
42,172,3
42,235,4
42,282,1
42,340,1
42,431,1
42,466,6
42,468,1
42,725,1
43,14,6
43,53,1
43,75,1
43,101,2
43,112,12
43,120,3
43,162,11
43,169,20
43,185,9
43,226,3
43,229,2
43,249,2
43,254,1
43,279,1
43,283,2
43,305,8
43,342,6
43,400,5
43,409,2
43,451,2
43,484,2
43,641,1
43,651,2
43,674,2
44,19,1
44,32,1
44,57,21
44,78,17
44,80,16
44,81,37
44,98,4
44,100,1
44,112,4
44,122,18
44,148,16
44,164,19
44,171,1
44,180,1
44,189,31
44,195,66
44,227,1
44,239,1
44,249,19
44,254,20
44,257,15
44,262,2
44,279,5
44,289,1
44,312,1
44,341,2
44,432,16
44,437,1
44,440,18
44,463,3
44,503,1
44,840,5
44,841,5
45,108,2
45,137,1
45,234,3
45,263,1
45,312,1
46,28,6
46,101,4
46,185,2
46,229,1
46,279,2
46,337,3
46,484,1
47,80,19
47,110,1
47,240,4
47,827,1
47,870,1
48,40,1
48,54,1
48,88,1
48,95,1
48,191,1
48,245,1
48,247,1
48,321,1
48,342,1
48,380,2
48,381,1
48,410,1
48,419,3
48,445,1
48,475,1
48,519,1
48,523,1
48,546,1
49,20,2
49,402,1
50,58,1
50,143,2
50,309,1
50,331,1
50,440,2
50,827,1
51,9,1
51,34,2
51,137,2
52,97,5
52,125,2
52,130,2
52,212,12
52,343,2
52,512,1
53,28,5
53,43,1
53,57,3
53,82,1
53,112,2
53,122,1
53,128,5
53,226,1
53,271,1
53,276,2
53,283,3
53,322,1
53,364,3
53,375,2
53,409,1
53,451,4
53,651,1
54,8,1
54,138,3
54,263,3
55,17,4
55,97,1
55,166,3
55,174,7
55,198,1
55,209,2
55,243,2
55,349,2
55,355,9
55,885,1
56,84,6
56,165,4
56,197,2
56,350,5
56,386,1
56,537,1
57,44,2
57,53,2
57,122,3
57,148,1
57,257,16
57,452,1
58,9,1
58,33,1
58,37,1
58,55,1
58,83,2
58,97,1
58,141,2
58,174,3
58,215,2
58,262,8
58,298,1
58,349,1
58,355,5
58,528,6
58,591,1
58,850,2
59,7,2
59,77,1
59,124,1
59,126,3
59,130,1
59,236,2
59,251,6
59,267,1
59,271,5
59,300,2
59,366,2
59,401,2
59,416,1
60,6,1
60,176,2
60,181,1
60,190,2
60,237,1
60,333,1
60,358,2
60,374,3
60,398,1
60,405,1
60,460,1
60,529,1
60,890,1
61,36,1
61,161,1
61,225,1
61,285,1
61,299,1
61,353,2
61,423,3
61,462,2
62,117,11
62,318,11
62,492,6
63,1,1
63,16,6
63,188,3
63,429,2
63,745,1
63,825,2
64,11,1
64,19,2
64,26,1
64,32,5
64,68,2
64,75,1
64,76,4
64,98,3
64,102,1
64,111,3
64,118,1
64,124,1
64,134,1
64,165,1
64,170,1
64,176,2
64,187,2
64,197,2
64,260,1
64,262,2
64,268,2
64,289,1
64,292,1
64,312,2
64,320,1
64,325,2
64,347,2
64,376,1
64,437,2
64,486,2
64,492,1
64,503,2
64,665,1
65,93,1
65,471,1
66,40,3
67,148,1
67,154,1
67,470,1
67,472,1
68,11,1
68,19,1
68,120,2
68,124,1
68,162,1
68,650,1
69,19,14
69,98,1
69,227,1
69,262,1
69,437,1
69,503,1
70,84,3
70,100,1
70,183,5
70,573,1
71,240,3
72,19,8
72,85,1
72,111,1
72,212,1
72,262,1
72,323,10
72,393,9
72,442,4
72,868,1
73,2,25
73,19,3
73,85,2
73,173,7
73,174,12
73,193,2
73,207,3
73,217,2
73,262,8
73,513,6
73,857,2
74,11,2
74,41,7
74,61,1
74,78,4
74,81,3
74,89,2
74,116,1
74,165,3
74,169,4
74,288,2
74,313,3
74,319,1
74,325,1
74,330,3
74,472,3
74,650,1
75,11,1
75,22,2
75,36,1
75,38,1
75,40,1
75,43,2
75,66,3
75,73,1
75,83,4
75,87,8
75,88,1
75,89,3
75,91,1
75,98,1
75,111,2
75,118,1
75,122,1
75,134,2
75,137,1
75,140,1
75,142,2
75,155,1
75,159,1
75,165,1
75,166,4
75,169,2
75,172,2
75,174,4
75,180,1
75,184,1
75,198,1
75,204,1
75,212,2
75,240,5
75,245,2
75,246,1
75,281,3
75,285,2
75,293,1
75,294,1
75,313,1
75,326,2
75,331,2
75,340,1
75,346,1
75,355,1
75,356,1
75,460,1
75,472,2
75,495,2
75,507,1
75,528,1
75,578,1
75,580,3
75,643,2
75,826,2
75,827,4
75,843,1
75,853,1
76,15,9
76,24,4
76,26,6
76,32,7
76,64,2
76,75,1
76,101,1
76,111,1
76,135,8
76,166,2
76,170,10
76,203,4
76,222,7
76,228,1
76,289,4
76,312,1
76,337,1
76,377,1
76,390,2
76,444,10
76,586,1
77,7,1
77,59,3
77,85,3
77,124,1
77,126,2
77,418,3
77,532,1
78,44,2
78,53,3
78,57,4
78,67,3
78,74,1
78,81,9
78,99,4
78,112,3
78,122,3
78,128,1
78,134,1
78,148,4
78,154,4
78,164,4
78,169,9
78,186,4
78,189,6
78,195,1
78,226,4
78,232,1
78,248,5
78,254,5
78,272,1
78,283,3
78,322,1
78,330,7
78,362,2
78,384,3
78,409,4
78,432,7
78,440,10
78,447,4
78,470,4
78,472,6
78,486,1
78,641,4
78,674,4
79,18,1
79,110,4
79,134,4
79,325,4
79,446,1
79,828,4
79,843,1
79,892,1
80,47,16
80,95,5
80,122,3
80,189,2
80,216,5
80,249,1
81,44,25
81,74,1
81,78,6
81,80,3
81,97,1
81,98,3
81,103,1
81,122,1
81,126,1
81,164,2
81,169,2
81,174,1
81,189,4
81,195,13
81,235,1
81,249,4
81,254,5
81,323,1
81,326,2
81,330,1
81,402,1
81,432,3
81,440,4
81,576,1
82,10,2
82,99,2
82,128,3
82,154,6
82,470,1
82,634,1
83,19,1
83,30,6
83,58,3
83,75,3
83,91,2
83,98,1
83,133,2
83,137,2
83,180,11
83,223,4
83,262,2
83,336,1
83,377,6
83,383,1
83,431,1
83,518,1
83,522,1
83,524,1
83,528,2
83,534,1
83,547,7
83,650,1
83,725,1
83,740,1
84,5,3
84,9,2
84,11,1
84,33,1
84,34,2
84,37,1
84,44,1
84,56,5
84,70,4
84,98,2
84,111,1
84,121,3
84,124,1
84,142,1
84,150,4
84,165,3
84,221,3
84,227,1
84,239,1
84,266,1
84,301,3
84,341,3
84,347,7
84,537,1
84,539,3
84,545,3
84,561,3
85,77,5
85,96,1
85,98,1
85,131,1
85,174,8
85,207,6
85,217,1
85,312,1
85,316,1
85,323,1
85,394,1
85,591,1
86,102,4
86,191,1
86,261,2
86,345,3
86,853,1
87,11,1
87,24,1
87,32,1
87,65,1
87,75,1
87,98,2
87,118,1
87,187,1
87,312,1
87,319,2
87,444,1
87,453,1
87,827,1
88,208,1
88,216,2
88,245,1
88,317,1
88,475,1
89,14,1
89,74,2
89,98,2
89,120,34
89,127,2
89,134,10
89,204,1
89,216,4
89,238,2
89,239,1
89,253,7
89,260,10
89,299,2
89,313,1
89,317,1
89,319,2
89,325,7
89,331,1
89,402,1
89,403,4
89,474,7
89,527,3
89,540,2
89,589,2
89,607,2
89,619,2
89,650,5
90,39,1
90,49,1
90,105,1
90,108,1
90,168,1
90,203,1
90,348,1
90,378,1
90,392,1
90,402,1
90,404,1
90,469,1
90,514,1
90,611,1
90,629,1
90,662,1
90,699,1
90,701,1
90,878,1
90,883,1
91,83,1
91,98,3
91,181,1
91,188,6
91,204,4
91,377,1
91,486,1
91,547,1
92,137,2
93,65,1
93,87,4
93,205,12
93,317,1
93,331,1
93,356,1
93,357,2
93,428,1
94,2,4
94,166,1
94,173,1
94,217,7
95,80,2
95,116,7
95,123,1
95,159,1
95,216,2
95,240,2
95,332,1
95,489,1
96,85,1
96,97,3
96,100,1
96,120,1
96,174,1
96,314,1
96,320,2
96,323,1
96,833,1
97,2,7
97,17,5
97,19,1
97,21,1
97,40,1
97,45,1
97,52,4
97,55,1
97,58,1
97,73,3
97,96,2
97,98,2
97,100,3
97,101,1
97,103,6
97,118,7
97,131,2
97,141,5
97,143,2
97,147,1
97,166,13
97,174,12
97,212,3
97,254,1
97,291,1
97,293,33
97,312,1
97,343,4
97,385,7
97,390,1
97,402,5
97,486,3
97,511,1
97,526,1
97,567,11
97,591,3
98,11,3
98,34,2
98,44,4
98,64,1
98,75,2
98,78,1
98,81,2
98,83,4
98,84,2
98,87,1
98,89,1
98,91,2
98,97,1
98,101,1
98,111,3
98,130,1
98,133,2
98,142,2
98,149,2
98,165,1
98,166,1
98,169,2
98,170,2
98,174,1
98,181,1
98,183,1
98,184,2
98,203,1
98,204,1
98,211,1
98,227,2
98,263,1
98,280,1
98,281,1
98,309,1
98,323,1
98,330,1
98,362,1
98,373,1
98,377,1
98,430,1
98,486,3
98,492,1
98,503,1
98,650,1
99,10,5
99,67,1
99,128,3
99,307,1
100,70,1
100,96,1
100,97,2
100,169,1
100,183,1
101,14,21
101,28,9
101,43,2
101,46,3
101,98,1
101,107,1
101,162,8
101,169,2
101,185,1
101,187,1
101,222,22
101,305,5
101,451,1
101,533,1
101,572,1
101,674,3
102,64,1
102,86,3
102,87,2
102,191,2
102,205,1
102,277,1
102,295,3
102,346,2
103,20,1
103,35,1
103,38,2
103,97,5
103,195,3
103,279,2
103,282,1
103,435,8
103,545,1
104,7,2
104,124,2
104,251,2
104,401,5
105,39,1
105,49,1
105,176,4
105,203,1
105,378,1
105,392,1
106,8,1
106,27,6
106,92,2
106,114,3
106,119,1
106,121,2
106,130,2
106,158,3
106,167,1
106,266,3
106,296,2
106,302,9
106,308,2
106,515,3
106,523,1
106,544,3
106,570,1
107,169,1
107,186,1
107,330,1
107,480,1
110,18,1
110,47,1
110,79,3
110,116,2
110,134,1
110,231,1
110,292,2
110,325,4
110,549,2
110,586,1
111,19,1
111,24,1
111,32,3
111,44,1
111,64,6
111,72,1
111,75,11
111,76,1
111,96,16
111,98,7
111,130,1
111,147,1
111,151,14
111,170,7
111,171,1
111,176,1
111,177,12
111,179,17
111,184,6
111,187,1
111,194,13
111,203,3
111,289,1
111,312,1
111,320,1
111,323,12
111,379,9
111,393,8
111,411,12
111,437,2
111,442,9
111,444,1
111,456,2
111,494,11
111,503,2
111,521,14
111,533,1
111,584,8
111,665,1
111,830,8
111,848,8
111,857,1
112,43,4
112,44,3
112,53,1
112,185,5
112,189,3
112,305,2
112,561,2
113,421,2
113,590,1
114,171,1
115,513,3
116,16,34
116,18,6
116,40,1
116,41,1
116,74,8
116,95,24
116,110,16
116,134,5
116,155,1
116,159,1
116,244,18
116,295,1
116,381,36
116,419,8
116,424,2
116,458,5
116,476,5
117,19,10
117,44,1
117,106,1
117,142,2
117,169,1
117,171,3
117,203,1
117,262,12
117,285,1
117,362,2
117,480,3
117,513,1
117,624,1
118,19,5
118,64,2
118,91,2
118,135,1
118,169,1
118,174,1
118,181,2
118,187,2
118,204,2
118,211,1
118,221,2
118,239,6
118,246,1
118,269,1
118,319,1
118,326,1
118,347,1
118,358,1
118,402,1
118,412,1
118,486,3
118,585,1
118,650,3
119,8,1
119,106,1
119,158,6
119,829,1
120,20,2
120,34,1
120,43,2
120,68,2
120,89,13
120,143,1
120,181,1
120,188,4
120,235,1
120,302,1
120,328,3
120,347,1
120,403,2
120,474,2
120,486,4
120,505,1
120,650,2
121,9,3
121,25,3
121,37,1
121,84,2
121,91,1
121,106,6
121,266,8
121,301,7
122,44,2
122,57,3
122,80,3
122,249,3
122,384,1
122,432,1
123,95,3
123,192,1
123,220,1
123,244,4
123,590,7
124,7,3
124,77,1
124,104,1
124,126,3
124,143,1
124,251,1
124,267,1
124,271,2
125,52,1
125,212,4
125,343,2
125,418,5
126,7,2
126,13,1
126,34,1
126,59,2
126,77,4
126,81,1
126,97,1
126,104,1
126,124,1
126,169,1
126,174,3
126,230,1
126,235,1
126,267,1
126,271,1
126,326,1
126,402,1
126,415,1
126,416,1
126,418,1
127,89,2
127,191,1
127,244,1
127,253,1
127,260,5
127,345,1
127,369,1
127,423,3
128,10,6
128,53,5
128,99,5
128,154,3
128,186,2
128,232,2
128,248,2
128,249,3
128,276,2
128,307,2
128,322,2
128,372,1
128,375,2
128,433,2
128,447,2
130,5,1
130,9,1
130,20,2
130,29,2
130,30,1
130,44,1
130,52,2
130,59,1
130,84,2
130,98,1
130,106,3
130,166,1
130,171,1
130,180,2
130,212,1
130,230,3
130,246,1
130,263,1
130,268,4
130,282,1
130,285,2
130,289,1
130,299,1
130,360,1
130,362,1
130,388,7
130,402,2
130,437,1
130,449,1
130,512,1
130,513,1
130,514,1
131,17,2
131,35,3
131,38,3
131,97,3
131,141,1
131,166,3
131,212,1
131,293,1
131,343,1
131,540,1
132,120,1
132,171,2
132,210,8
132,235,5
132,285,3
132,374,1
132,388,4
132,448,1
132,839,2
133,22,3
133,30,3
133,42,2
133,83,2
133,98,9
133,137,1
133,139,6
133,180,7
133,223,4
133,336,5
133,377,5
133,497,1
133,518,1
133,522,3
133,524,2
133,534,4
133,547,4
133,725,1
134,11,1
134,48,2
134,64,1
134,79,3
134,89,6
134,110,2
134,116,2
134,216,1
134,231,1
134,238,1
134,262,1
134,292,1
134,299,1
134,325,2
134,360,1
134,419,3
134,452,1
134,478,1
134,827,1
134,828,1
134,831,1
135,2,1
135,26,9
135,76,9
135,118,1
135,166,1
135,170,11
135,196,2
135,203,1
135,377,1
135,444,2
135,512,1
136,358,2
136,585,1
137,3,1
137,9,1
137,19,2
137,30,2
137,32,2
137,34,1
137,91,3
137,133,3
137,158,2
137,176,2
137,180,2
137,208,1
137,223,2
137,308,2
137,312,2
137,336,2
137,377,2
137,383,2
137,443,2
137,504,1
137,506,2
137,518,2
137,522,2
137,524,2
137,534,2
137,547,2
137,740,2
137,825,1
138,18,4
138,40,3
138,54,2
138,66,2
138,88,2
138,95,2
138,155,2
138,158,2
138,159,4
138,200,3
138,205,2
138,208,2
138,245,2
138,255,2
138,262,1
138,268,6
138,281,4
138,290,2
138,297,5
138,303,8
138,304,2
138,327,3
138,371,2
138,387,3
138,389,2
138,394,2
138,417,2
138,445,3
138,475,2
138,476,2
138,488,4
138,491,2
138,519,3
138,594,3
138,818,2
138,834,2
138,835,2
138,837,2
138,838,2
139,133,5
141,2,8
141,3,1
141,58,4
141,73,4
141,97,3
141,166,2
141,173,1
141,174,6
141,193,1
141,207,2
141,217,1
141,298,3
141,385,2
141,850,1
142,19,4
142,23,4
142,32,1
142,44,1
142,75,1
142,84,1
142,98,7
142,111,1
142,117,3
142,118,4
142,124,1
142,137,2
142,187,4
142,239,1
142,262,1
142,289,2
142,312,1
142,437,2
142,456,2
142,503,1
142,504,1
142,614,2
142,825,1
143,50,6
143,97,2
143,120,1
143,124,4
143,234,1
143,236,1
143,309,2
143,440,1
143,538,2
143,586,1
145,35,1
145,97,1
146,35,2
146,38,2
146,557,1
148,57,1
149,98,1
149,443,3
149,829,1
150,561,1
151,177,1
151,194,3
151,212,1
151,323,2
152,39,5
152,340,4
152,378,5
153,2,2
153,3,19
153,20,5
153,190,2
153,193,1
153,195,1
153,200,1
153,209,4
153,212,1
153,231,1
153,251,2
153,327,3
153,343,3
153,345,1
153,357,1
153,441,11
154,3,1
154,10,2
154,67,3
154,82,1
154,99,2
154,128,2
154,143,1
154,239,1
154,249,1
154,330,1
155,18,1
155,116,1
155,138,1
155,290,1
155,465,1
156,13,3
156,124,1
156,163,2
156,178,1
156,251,8
156,416,10
156,418,2
156,912,1
158,3,2
158,18,1
158,106,5
158,138,1
158,239,1
158,296,1
158,308,1
158,368,1
158,430,1
159,75,2
159,95,2
159,138,1
159,304,1
160,5,1
160,20,1
160,34,2
160,111,1
160,192,1
160,206,1
160,252,3
160,274,4
160,333,1
160,374,2
160,391,3
160,408,3
160,439,1
160,508,1
160,516,1
160,517,2
160,618,1
160,638,2
161,280,1
162,19,1
162,43,2
162,68,1
162,169,7
162,262,2
162,305,3
163,7,3
163,124,1
163,178,3
163,251,1
165,56,4
165,64,1
165,75,1
165,98,1
165,294,9
165,329,2
165,350,7
165,362,2
165,386,3
165,542,1
165,826,3
166,2,6
166,3,2
166,17,1
166,19,1
166,32,2
166,55,7
166,70,1
166,73,1
166,75,1
166,76,2
166,97,6
166,98,1
166,111,10
166,117,1
166,130,2
166,131,3
166,135,1
166,141,4
166,171,2
166,173,1
166,174,6
166,184,1
166,193,1
166,203,5
166,209,2
166,213,1
166,215,1
166,293,1
166,298,1
166,312,3
166,347,2
166,349,4
166,355,1
166,385,2
166,456,2
166,503,1
166,504,1
166,513,5
167,106,9
167,119,9
167,158,9
167,296,9
167,302,9
167,308,9
168,90,1
168,108,1
168,404,1
169,14,6
169,43,18
169,46,3
169,74,5
169,78,5
169,81,4
169,89,2
169,97,1
169,98,2
169,100,1
169,101,4
169,107,1
169,112,5
169,118,1
169,120,1
169,126,1
169,162,6
169,165,4
169,174,1
169,185,13
169,226,8
169,229,3
169,235,3
169,239,1
169,262,1
169,272,1
169,283,3
169,299,1
169,305,7
169,313,2
169,325,2
169,326,1
169,330,5
169,337,3
169,354,4
169,362,2
169,402,1
169,409,8
169,432,1
169,451,4
169,472,3
169,484,3
169,486,3
169,561,1
169,611,2
169,650,1
169,651,3
169,674,3
170,24,8
170,68,1
170,76,15
170,98,3
170,111,22
170,135,21
170,147,1
170,370,3
170,376,1
170,377,2
170,444,23
170,461,1
170,595,1
171,19,1
171,31,1
171,130,3
171,216,2
171,285,1
171,410,1
171,437,2
171,512,1
171,850,1
172,42,1
172,75,1
172,83,1
172,91,1
172,120,1
172,262,1
172,282,1
172,285,1
172,431,2
173,2,4
173,3,5
173,73,2
173,94,1
173,193,2
173,481,3
173,528,1
173,553,1
174,2,18
174,11,4
174,17,1
174,32,1
174,38,2
174,55,13
174,58,4
174,73,24
174,75,4
174,77,1
174,85,15
174,89,1
174,96,1
174,97,7
174,98,1
174,118,1
174,120,1
174,126,1
174,131,3
174,141,5
174,145,2
174,166,2
174,173,1
174,183,2
174,193,1
174,207,12
174,209,4
174,212,2
174,215,1
174,217,10
174,239,6
174,252,2
174,312,2
174,313,3
174,323,1
174,347,2
174,349,2
174,355,15
174,385,3
174,402,1
174,486,1
174,513,1
174,591,4
174,650,2
174,848,2
174,850,16
175,206,1
175,274,1
175,391,4
175,439,7
176,9,1
176,19,1
176,40,1
176,60,2
176,105,3
176,123,1
176,137,1
176,190,1
176,194,1
176,208,1
176,216,1
176,263,1
176,289,1
176,299,1
176,404,1
176,594,1
176,602,1
177,151,6
177,194,2
177,411,1
177,494,2
177,584,2
178,7,2
178,124,2
178,156,1
178,163,1
178,912,1
179,111,1
179,125,2
179,282,1
179,335,1
180,44,2
180,83,9
180,133,2
180,196,3
180,223,3
180,262,1
180,363,1
180,377,1
180,383,4
180,406,4
180,452,1
180,635,4
180,725,1
181,4,1
181,6,1
181,19,1
181,31,1
181,60,2
181,91,1
181,98,2
181,190,3
181,199,1
181,204,1
181,230,2
181,239,1
181,264,1
181,289,1
181,332,2
181,333,1
181,358,1
181,396,1
181,399,1
181,460,1
181,558,1
181,571,3
181,579,3
181,598,1
181,650,2
181,667,1
181,785,1
181,817,1
181,890,1
181,917,1
183,68,1
183,70,7
183,83,1
183,89,1
183,91,1
183,100,1
183,118,1
183,145,1
183,158,1
183,235,1
183,268,1
183,277,1
183,303,1
183,323,1
183,326,1
183,330,1
183,347,1
183,402,1
183,460,1
183,486,1
183,591,1
183,650,1
184,98,3
184,111,3
184,227,4
184,614,4
184,850,3
185,14,2
185,43,3
185,46,6
185,101,2
185,112,8
185,169,5
185,226,3
185,229,7
185,283,3
185,305,2
185,337,5
185,354,2
185,409,3
185,451,2
185,484,10
185,651,2
185,674,2
186,154,2
187,11,1
187,32,12
187,44,1
187,111,1
187,118,2
187,142,2
187,184,1
187,239,1
187,281,1
187,319,3
187,503,1
188,30,1
188,91,6
188,120,2
188,133,1
188,137,4
188,180,1
188,204,1
188,223,1
188,289,1
188,377,1
188,383,1
188,518,2
188,522,1
188,524,1
188,534,1
188,547,1
188,650,1
188,740,1
189,44,8
189,78,1
189,80,2
189,81,2
189,112,5
189,195,9
189,254,1
189,288,1
189,362,1
189,409,4
189,432,1
189,470,1
190,31,1
190,60,2
190,181,2
190,374,1
191,86,7
191,102,3
191,110,1
191,127,2
191,244,4
191,261,9
191,277,1
191,407,1
191,423,2
191,471,7
192,6,1
192,160,1
192,206,1
192,220,1
192,439,1
192,558,1
193,2,6
193,73,4
193,94,1
193,166,1
193,173,5
193,174,1
193,209,3
193,213,2
194,151,1
194,173,1
194,177,1
194,323,1
194,411,1
195,3,2
195,19,1
195,44,52
195,67,2
195,81,6
195,103,6
195,189,12
195,249,2
195,254,2
195,262,1
195,287,14
195,472,1
195,486,1
195,510,2
196,135,2
196,176,1
196,180,3
196,443,1
197,24,1
197,56,2
197,64,2
197,176,3
197,262,1
197,376,2
197,384,1
197,437,1
197,444,2
198,75,1
199,181,1
200,533,1
201,11,1
201,313,6
201,320,1
202,10,1
202,99,1
202,103,1
202,107,1
202,330,1
203,19,5
203,39,3
203,44,1
203,49,4
203,68,1
203,76,4
203,90,3
203,98,3
203,105,3
203,108,3
203,111,1
203,117,2
203,124,1
203,135,1
203,168,3
203,227,1
203,239,1
203,262,6
203,285,1
203,289,1
203,378,3
203,392,6
203,402,1
203,469,3
203,503,2
203,514,4
203,611,3
203,614,1
203,699,3
203,883,3
204,34,3
204,42,1
204,81,3
204,83,3
204,85,3
204,89,3
204,91,32
204,118,2
204,145,3
204,152,1
204,165,3
204,169,3
204,181,7
204,211,3
204,227,1
204,230,1
204,235,3
204,262,1
204,303,3
204,313,3
204,314,3
204,323,3
204,326,4
204,330,3
204,331,3
204,340,22
204,402,3
204,410,3
204,441,1
204,472,3
204,580,1
204,606,3
204,650,5
204,829,3
204,914,3
205,93,5
205,102,1
205,277,2
205,303,1
205,327,3
205,394,2
205,441,1
205,491,2
205,705,1
206,95,2
206,160,1
206,175,4
206,224,1
206,421,1
206,489,2
206,517,1
207,2,1
207,73,1
207,85,4
207,166,1
207,174,3
207,209,4
207,243,1
207,286,1
208,18,6
208,19,1
208,40,6
208,66,3
208,79,2
208,88,3
208,91,1
208,95,2
208,102,1
208,110,2
208,137,1
208,138,1
208,155,1
208,159,4
208,200,3
208,205,1
208,216,2
208,231,1
208,245,1
208,255,4
208,268,1
208,277,6
208,281,1
208,290,1
208,297,1
208,303,5
208,304,8
208,310,2
208,316,1
208,326,2
208,327,1
208,356,2
208,371,3
208,380,1
208,387,1
208,394,1
208,417,1
208,424,2
208,445,1
208,475,1
208,476,7
208,488,1
208,491,2
208,519,1
208,564,1
208,594,1
208,818,1
208,825,6
208,828,2
208,834,1
208,835,2
208,836,1
208,837,1
208,838,1
208,897,5
208,911,1
209,2,4
209,17,1
