"FROM","TO","SIZE"
58,147,11
58,174,1
58,207,2
58,215,8
58,243,3
58,262,1
58,309,1
58,312,1
58,355,15
58,709,5
58,722,4
59,7,1
59,13,3
59,77,2
59,124,2
59,126,3
59,163,4
59,178,3
59,236,2
59,251,3
59,271,5
59,300,2
59,366,2
59,368,1
59,401,6
59,415,1
59,768,3
60,20,1
60,405,4
61,289,1
62,117,1
62,318,1
62,492,1
63,188,8
63,406,2
63,410,1
63,504,1
64,32,8
64,75,2
64,76,3
64,142,1
64,171,1
64,176,6
64,197,2
64,262,1
64,289,2
64,320,3
64,437,4
64,791,1
65,93,2
65,208,1
65,218,3
65,506,1
65,839,1
66,138,1
67,128,1
67,226,2
67,248,1
67,312,2
67,470,1
68,76,1
68,176,1
68,211,3
68,262,2
68,320,1
68,394,1
68,492,2
69,262,1
70,100,3
70,227,4
71,240,11
71,576,1
72,379,5
72,393,5
72,442,6
72,521,1
72,765,3
72,789,1
73,2,85
73,32,1
73,58,2
73,75,2
73,94,5
73,125,1
73,141,2
73,147,4
73,166,1
73,173,34
73,174,10
73,193,6
73,204,3
73,213,4
73,215,1
73,217,17
73,262,11
73,289,1
73,343,2
73,481,5
73,631,4
73,637,1
73,658,9
73,671,12
73,688,2
73,709,34
73,722,1
73,723,1
73,734,2
73,798,13
73,812,7
73,823,4
74,18,3
74,54,1
74,79,1
74,88,1
74,225,1
74,262,1
74,288,1
74,309,1
74,319,1
74,325,1
74,389,1
74,413,1
74,454,4
74,607,1
74,624,3
75,8,1
75,23,1
75,61,2
75,66,1
75,74,1
75,83,2
75,87,6
75,89,2
75,91,1
75,119,1
75,124,1
75,141,1
75,142,3
75,147,1
75,155,1
75,188,1
75,190,4
75,217,2
75,240,1
75,270,1
75,277,1
75,281,2
75,285,2
75,300,1
75,317,2
75,323,2
75,368,4
75,382,1
75,391,1
75,393,1
75,401,1
75,435,4
75,512,1
75,516,1
75,652,1
75,707,3
75,723,2
75,789,1
75,808,1
75,932,1
76,15,13
76,24,2
76,29,1
76,32,5
76,44,3
76,64,2
76,68,1
76,147,1
76,203,1
76,222,14
76,225,2
76,312,3
76,370,2
76,376,7
76,444,1
76,456,1
76,529,1
76,533,1
76,651,1
76,757,1
77,7,2
77,85,1
77,124,2
77,126,1
77,156,1
77,163,1
77,271,1
77,416,1
77,766,3
78,10,1
78,14,1
78,44,7
78,53,1
78,57,6
78,74,3
78,80,1
78,81,8
78,98,1
78,99,5
78,122,1
78,128,1
78,148,6
78,164,5
78,169,7
78,176,1
78,186,1
78,187,1
78,189,8
78,195,4
78,226,5
78,232,1
78,248,5
78,249,1
78,254,2
78,257,5
78,272,1
78,283,4
78,294,1
78,307,1
78,330,8
78,375,1
78,384,3
78,409,3
78,432,3
78,433,3
78,440,6
78,451,1
78,462,1
78,470,3
78,472,7
78,486,1
78,583,1
78,661,2
78,674,2
78,711,2
78,739,2
78,744,1
78,773,1
79,54,1
79,74,1
79,134,2
79,208,1
79,295,5
79,309,1
79,313,1
79,360,1
79,652,2
79,756,1
80,44,3
80,47,47
80,249,1
80,343,3
80,979,2
81,44,18
81,78,2
81,91,1
81,97,3
81,169,5
81,189,3
81,195,7
81,249,6
81,262,2
81,305,1
81,307,1
81,330,2
81,472,2
81,979,1
82,10,1
82,53,1
82,154,2
82,330,1
83,30,1
83,75,3
83,91,1
83,100,1
83,120,1
83,172,3
83,180,2
83,223,2
83,262,2
83,282,1
83,377,2
83,534,2
83,547,2
83,725,2
83,791,1
84,70,2
84,98,1
84,121,1
84,143,1
84,204,9
84,340,6
84,347,1
84,437,2
84,703,5
84,733,4
84,734,5
85,77,1
85,147,2
85,166,1
85,316,1
85,355,1
85,709,1
86,191,5
86,261,2
86,292,1
87,47,5
87,65,1
87,71,2
87,93,6
87,98,2
87,102,5
87,110,5
87,191,2
87,218,4
87,231,4
87,240,8
87,277,4
87,309,2
87,312,2
87,317,4
87,324,2
87,331,5
87,346,4
87,356,4
87,374,1
87,428,4
87,444,2
87,453,2
87,455,4
87,507,4
87,525,3
87,543,5
87,549,4
87,612,4
87,691,1
87,726,3
87,747,1
87,827,10
87,831,2
88,18,3
88,48,1
88,74,2
88,138,3
88,155,5
88,159,1
88,208,3
88,245,4
88,255,2
88,268,1
88,303,2
88,304,1
88,371,1
88,475,1
88,476,1
88,491,1
89,48,1
89,74,5
89,75,1
89,116,1
89,120,8
89,134,12
89,208,1
89,216,9
89,253,6
89,260,6
89,272,6
89,292,6
89,299,8
89,312,2
89,313,3
89,319,1
89,325,9
89,331,1
89,338,6
89,342,6
89,373,5
89,380,11
89,403,5
89,419,5
89,462,6
89,474,7
89,501,2
89,527,5
89,540,6
89,546,5
89,607,1
89,828,1
91,9,2
91,23,5
91,34,2
91,83,2
91,106,4
91,149,2
91,184,1
91,188,18
91,204,5
91,268,1
91,314,4
91,330,1
91,347,1
91,383,1
91,390,1
91,510,1
91,595,1
91,606,1
91,650,1
92,309,1
93,47,7
93,65,2
93,87,4
93,98,2
93,153,1
93,240,2
93,356,1
93,357,1
93,407,4
93,455,1
93,551,1
93,691,2
94,2,1
94,73,1
94,152,1
94,212,1
94,213,1
94,217,2
95,88,1
95,208,1
96,179,1
96,262,1
96,379,6
96,442,2
96,789,7
97,2,3
97,17,18
97,52,14
97,58,1
97,73,3
97,81,2
97,89,1
97,103,12
97,118,1
97,125,5
97,126,1
97,131,7
97,143,7
97,145,1
97,151,1
97,174,3
97,198,7
97,209,7
97,212,3
97,217,1
97,239,1
97,268,3
97,293,14
97,298,1
97,323,1
97,343,13
97,385,9
97,402,8
97,486,1
97,499,2
97,511,4
97,591,7
97,779,1
97,933,1
98,22,3
98,34,1
98,78,1
98,93,2
98,118,3
98,142,10
98,184,1
98,227,1
98,281,1
98,312,2
98,333,2
98,486,1
98,495,1
98,554,2
98,707,1
98,725,3
99,10,2
99,67,1
99,78,2
99,154,1
99,330,1
99,384,1
100,70,1
100,126,1
100,169,1
100,188,1
100,277,1
100,313,1
100,326,1
100,591,2
100,724,1
101,14,8
101,28,5
101,53,1
101,107,1
101,112,1
101,162,6
101,222,10
101,226,2
101,674,2
102,87,1
102,205,1
102,208,1
102,295,6
102,356,1
103,38,10
103,52,1
103,97,6
103,144,2
103,145,3
103,147,1
103,215,2
103,226,7
103,262,3
103,293,2
103,312,1
103,473,3
103,770,2
104,59,1
104,124,2
104,401,9
104,422,1
105,378,3
105,402,1
106,8,2
106,9,1
106,23,1
106,27,10
106,91,2
106,114,1
106,117,1
106,119,12
106,149,8
106,158,12
106,263,5
106,302,2
106,381,2
106,390,4
106,443,2
106,523,2
106,544,4
106,548,1
108,168,2
108,203,4
108,300,1
108,378,1
108,402,1
108,404,2
108,801,2
109,3,1
109,32,1
109,262,2
109,309,2
109,504,1
110,87,1
110,116,6
110,134,4
110,216,12
110,244,1
110,324,1
110,540,2
110,543,1
112,43,1
112,44,1
112,162,1
112,169,5
112,185,7
112,226,5
112,235,1
112,305,8
112,809,1
114,302,1
116,16,23
116,48,1
116,110,20
116,134,1
116,153,1
116,192,8
116,259,1
116,292,1
116,334,2
116,381,29
116,420,9
116,476,9
116,477,1
116,517,11
116,590,17
116,822,1
117,68,2
117,97,1
117,106,1
117,124,2
117,171,5
117,262,9
117,268,1
117,318,1
117,538,3
117,791,9
118,3,1
118,32,1
118,75,1
118,158,3
118,162,1
118,181,4
118,187,13
118,190,1
118,195,1
118,225,1
118,227,2
118,239,1
118,262,5
118,268,1
118,289,1
118,374,2
118,383,2
118,441,1
118,457,7
118,486,1
118,491,2
118,510,2
118,669,4
118,707,1
118,781,1
119,8,3
119,91,1
119,106,1
119,149,1
119,158,8
119,188,3
119,390,3
119,443,2
119,457,1
119,523,1
120,83,1
120,89,17
120,214,2
120,262,2
120,312,2
120,325,1
120,403,3
120,474,2
120,527,1
120,540,1
120,652,1
121,9,7
121,27,2
121,84,1
121,133,1
121,266,12
121,301,3
121,336,1
122,44,1
123,244,1
123,511,3
124,7,1
124,13,2
124,59,1
124,77,1
124,104,2
124,117,1
124,126,2
124,143,4
124,236,1
124,271,1
124,300,1
124,312,1
124,415,1
124,416,1
124,504,1
125,2,7
125,5,1
125,20,1
125,52,3
125,73,4
125,97,3
125,145,1
125,147,1
125,174,1
125,179,2
125,209,1
125,212,12
125,217,1
125,268,1
125,301,1
125,341,1
125,343,3
125,347,1
125,378,4
125,486,1
125,709,1
126,7,2
126,13,1
126,59,5
126,77,1
126,97,1
126,100,1
126,104,1
126,124,1
126,145,1
126,151,1
126,174,1
126,217,1
126,236,1
126,271,1
126,323,1
126,402,1
126,415,1
126,416,1
126,418,2
126,723,1
128,10,3
128,53,3
128,67,1
128,99,3
128,154,5
128,186,1
128,248,2
128,249,4
128,307,2
128,322,1
128,330,5
128,375,1
128,384,1
128,433,1
128,480,1
130,171,1
130,512,1
131,35,1
131,38,7
131,52,1
131,58,1
131,85,1
131,97,2
131,144,1
131,147,2
131,166,2
131,174,2
131,209,1
131,309,1
131,385,1
131,536,2
131,591,2
131,637,1
131,759,1
132,210,3
132,262,1
132,448,1
132,824,3
134,48,4
134,79,1
134,89,14
134,110,3
134,225,1
134,253,1
134,295,1
134,309,1
134,312,1
134,313,1
134,505,1
135,151,1
135,318,1
136,358,2
136,707,1
138,18,2
138,32,1
138,40,13
138,54,2
138,66,1
138,88,3
138,95,2
138,135,1
138,155,1
138,158,1
138,159,4
138,200,1
138,205,1
138,208,1
138,245,1
138,255,1
138,268,2
138,281,2
138,284,1
138,290,1
138,297,4
138,303,11
138,304,1
138,327,1
138,371,2
138,387,1
138,394,4
138,417,3
138,445,1
138,475,4
138,476,1
138,488,3
138,489,3
138,491,2
138,519,3
138,594,2
138,645,1
138,685,1
138,713,1
138,818,1
138,836,1
139,320,1
139,406,1
141,2,1
141,73,1
141,147,2
141,153,9
141,166,2
141,298,11
141,312,1
141,688,4
142,32,3
142,64,1
142,91,1
142,98,8
142,118,1
142,143,1
142,187,1
142,235,1
142,312,3
142,504,1
142,825,1
143,4,3
143,50,5
143,84,2
143,97,6
143,124,3
143,142,2
143,307,1
143,309,3
143,789,1
144,35,2
144,103,2
145,38,9
145,97,1
145,103,3
145,126,1
145,143,1
145,147,2
145,151,1
145,174,1
145,215,3
145,217,1
145,227,1
145,242,1
145,323,1
145,402,1
145,473,3
145,557,3
145,770,4
146,38,2
146,144,1
146,145,1
146,147,1
146,166,1
147,2,2
147,38,1
147,52,2
147,58,4
147,73,5
147,75,1
147,85,3
147,96,3
147,98,2
147,103,1
147,141,1
147,144,1
147,145,2
147,146,3
147,153,1
147,166,11
147,173,1
147,174,7
147,179,7
147,212,1
147,217,1
147,225,1
147,243,1
147,289,1
147,298,2
147,312,18
147,349,6
147,463,2
147,481,2
147,528,1
147,631,2
147,658,2
147,709,18
147,723,4
147,770,1
147,928,2
149,106,9
149,119,7
149,158,5
149,165,1
149,263,1
149,302,1
149,443,4
150,561,1
150,565,2
151,3,1
151,177,2
151,194,10
151,312,1
151,379,2
151,789,3
152,2,3
152,94,4
152,671,3
153,2,2
153,3,5
153,17,1
153,20,1
153,60,1
153,93,1
153,141,3
153,147,1
153,180,1
153,193,5
153,209,3
153,213,2
153,249,2
153,327,3
153,355,2
153,357,1
153,377,1
153,658,6
153,709,8
153,823,2
154,10,1
154,82,1
154,128,2
154,239,1
154,330,1
155,75,1
155,88,4
155,159,1
155,290,1
156,13,5
156,124,1
156,163,12
156,178,9
156,251,8
156,416,8
156,436,1
156,766,8
158,3,3
158,118,1
158,119,5
158,149,1
158,165,1
158,244,1
158,443,1
158,652,1
158,726,1
159,18,1
159,40,1
159,66,1
159,88,1
159,95,1
159,138,4
159,155,2
159,200,1
159,205,1
159,208,9
159,240,1
159,245,5
159,255,1
159,268,1
159,281,1
159,290,1
159,297,1
159,303,1
159,304,6
159,327,1
159,371,1
159,387,1
159,394,1
159,417,1
159,445,1
159,455,1
159,475,1
159,476,1
159,488,1
159,489,1
159,491,1
159,519,1
159,594,1
159,818,1
159,836,1
160,6,1
160,9,4
160,206,2
160,252,5
160,587,1
160,784,3
162,14,3
162,32,2
162,43,11
162,44,1
162,46,3
162,75,1
162,98,1
162,101,3
162,112,5
162,118,1
162,169,24
162,171,1
162,185,4
162,226,4
162,229,4
162,262,2
162,283,5
162,289,1
162,305,3
162,312,3
162,337,3
162,354,3
162,374,1
162,409,3
162,451,7
162,484,3
162,651,3
162,674,5
162,693,8
162,761,7
162,781,1
162,802,3
162,804,7
163,7,3
163,59,1
163,156,2
163,178,9
163,436,5
163,766,2
163,768,1
164,44,1
165,5,1
165,56,1
165,225,1
165,288,1
165,294,6
165,311,1
165,329,1
165,350,4
165,362,1
165,386,5
165,432,1
165,542,4
165,826,2
165,927,1
166,2,6
166,44,1
166,52,2
166,58,1
166,73,2
166,85,1
166,131,2
166,141,3
166,146,1
166,147,3
166,153,2
166,174,1
166,198,1
166,203,3
166,215,4
166,355,1
166,528,1
166,709,6
166,723,2
168,404,8
168,801,9
169,14,2
169,32,1
169,43,51
169,78,2
169,81,8
169,89,1
169,100,3
169,101,1
169,112,15
169,162,19
169,185,26
169,204,1
169,226,11
169,229,15
169,235,2
169,254,5
169,268,3
169,283,2
169,305,18
169,309,1
169,312,1
169,330,2
169,354,1
169,362,2
169,409,2
169,451,2
169,472,2
169,484,2
169,540,2
169,602,3
169,674,1
169,761,2
169,809,11
171,22,1
171,30,1
171,64,1
171,67,1
171,117,1
171,162,1
171,203,1
171,268,1
171,323,2
171,437,1
171,652,1
171,789,1
172,42,1
172,83,1
172,431,1
173,2,19
173,73,14
173,174,1
173,193,2
173,481,2
173,553,1
173,631,2
173,658,3
173,671,2
173,812,1
174,2,10
174,38,5
174,55,2
174,58,16
174,73,13
174,75,1
174,125,1
174,131,1
174,141,3
174,147,8
174,166,2
174,173,3
174,207,1
174,212,1
174,213,2
174,215,1
174,217,22
174,262,1
174,268,1
174,298,7
174,349,9
174,355,2
174,383,1
174,402,1
174,486,1
174,631,1
174,688,9
174,709,30
174,723,2
174,798,6
175,206,1
175,224,4
175,274,1
175,391,6
176,44,1
176,45,1
176,64,1
176,67,1
176,105,1
176,168,1
176,195,1
176,196,1
176,197,1
176,203,1
176,262,2
176,263,2
176,268,1
176,274,1
176,305,2
176,322,2
176,330,1
176,360,2
176,363,5
176,394,1
176,404,1
176,443,1
176,456,1
176,529,1
176,583,1
176,652,1
177,151,5
177,179,1
177,228,2
177,323,2
177,789,1
178,7,3
178,59,1
178,124,1
178,156,1
178,163,3
178,436,1
178,766,2
178,768,1
179,125,1
180,22,1
180,83,3
180,139,1
180,153,2
180,223,5
180,262,1
180,309,1
180,363,1
180,406,2
180,452,1
180,724,1
180,725,4
180,740,2
181,5,1
181,31,2
181,190,4
181,264,1
181,332,1
181,391,1
181,408,3
181,571,1
181,650,3
181,667,1
181,707,1
182,8,2
182,523,1
184,9,1
184,23,1
184,91,3
184,98,2
184,147,2
184,187,2
184,228,1
184,312,3
184,463,3
184,503,1
184,561,1
185,43,2
185,46,1
185,112,4
185,162,1
185,169,8
185,229,7
185,249,2
185,305,1
185,337,1
185,484,5
185,651,1
185,804,1
185,809,1
186,10,1
187,32,6
187,91,1
187,118,4
187,158,2
187,184,2
187,195,6
187,239,2
187,383,2
187,457,2
187,726,1
188,23,1
188,91,13
188,100,2
188,119,3
188,158,3
188,171,6
188,204,2
188,312,1
188,340,5
188,518,2
189,14,7
189,44,4
189,78,2
189,81,2
189,148,1
189,195,2
189,254,2
189,257,1
189,309,1
189,343,2
189,674,1
189,773,1
189,979,2
190,75,2
190,707,3
191,86,7
191,244,2
191,261,2
192,206,1
192,541,2
192,707,1
193,2,23
193,73,4
193,153,6
193,173,7
193,213,4
193,481,4
193,658,6
193,671,4
194,151,3
194,477,2
194,764,4
194,789,1
195,3,1
195,44,7
195,78,7
195,81,11
195,120,1
195,164,1
195,187,10
195,189,5
195,230,1
195,239,3
195,242,1
195,249,1
195,326,4
195,457,8
195,510,53
195,512,4
195,661,1
196,176,1
197,56,2
197,64,1
197,176,3
197,268,2
197,444,2
197,449,3
198,17,4
198,52,1
198,97,1
198,153,1
198,986,1
200,88,1
200,428,1
201,310,1
201,479,3
201,755,1
201,756,1
203,39,2
203,49,3
203,105,1
203,108,6
203,168,3
203,171,1
203,227,1
203,309,3
203,312,6
203,348,1
203,370,1
203,378,1
203,392,2
203,402,4
203,404,1
203,449,1
203,469,1
203,504,1
203,514,1
203,611,1
203,662,2
203,699,1
204,73,1
204,74,1
204,81,1
204,83,1
204,84,22
204,89,4
204,91,16
204,126,2
204,135,1
204,165,1
204,169,1
204,172,3
204,181,4
204,188,2
204,190,1
204,211,1
204,230,2
204,262,1
204,268,3
204,278,1
204,286,1
204,299,3
204,303,1
204,313,4
204,314,1
204,323,1
204,326,1
204,340,78
204,402,2
204,403,1
204,460,4
204,472,1
204,486,3
204,580,1
204,650,5
204,733,43
204,734,39
204,750,3
205,71,1
205,240,2
205,327,7
205,394,1
205,705,1
206,4,1
206,160,1
206,175,3
206,192,3
206,224,3
206,332,2
206,391,3
206,405,2
206,408,2
206,420,2
206,450,2
206,508,2
206,517,2
206,541,3
206,587,2
206,590,3
206,598,2
206,600,2
206,704,1
206,760,1
206,780,4
206,784,1
206,794,3
206,817,1
207,58,2
207,215,1
207,243,10
207,709,1
208,18,4
208,40,5
208,65,3
208,71,1
208,75,1
208,79,2
208,88,4
208,89,1
208,102,3
208,159,6
208,255,3
208,268,1
208,277,1
208,281,2
208,303,2
208,304,7
208,321,1
208,356,5
208,417,1
208,476,4
208,489,1
208,717,1
208,747,1
208,828,3
209,2,3
209,20,1
209,52,1
209,73,1
209,97,6
209,125,1
209,131,1
209,153,4
209,215,3
209,293,6
209,298,2
209,343,9
210,132,2
210,172,1
211,68,5
211,262,3
211,347,1
211,486,1
211,650,1
212,52,5
212,75,2
212,97,4
212,118,1
212,125,19
212,131,8
212,262,4
212,268,7
212,343,1
212,411,1
212,486,3
212,709,4
212,918,13
213,2,8
213,58,1
213,73,3
213,83,1
213,153,1
213,193,2
213,217,8
213,298,1
213,658,3
213,709,15
213,723,9
213,798,5
214,120,2
214,270,1
214,310,1
214,331,1
214,394,1
214,652,5
214,754,3
215,2,2
215,58,7
215,103,1
215,145,1
215,166,3
215,207,1
215,209,1
215,355,1
215,528,2
215,722,6
216,89,6
216,98,1
216,110,13
216,227,1
216,462,1
216,540,4
217,2,14
217,38,1
217,73,3
217,94,1
217,97,1
217,126,1
217,145,1
217,151,1
217,152,1
217,174,8
217,213,7
217,323,1
217,378,1
217,402,1
217,671,1
217,723,14
217,798,2
217,812,1
217,823,1
218,87,1
218,231,4
219,842,1
221,5,1
221,187,1
221,545,1
222,15,17
222,76,14
222,101,17
222,227,15
222,444,14
222,533,1
223,83,1
223,180,3
224,175,2
224,206,3
224,391,1
224,794,1
225,76,1
225,118,1
225,134,2
225,239,2
225,265,1
225,280,1
225,303,1
225,312,1
225,457,1
225,509,1
225,791,1
226,43,2
226,78,2
226,101,1
226,103,6
226,112,6
226,169,9
226,185,1
226,305,3
226,409,2
226,451,1
227,13,1
227,15,1
227,70,1
227,83,2
227,89,2
227,118,5
227,145,3
227,203,1
227,222,1
227,228,2
227,235,3
227,277,2
227,303,3
227,323,3
227,326,2
227,330,3
227,347,1
227,402,3
227,457,3
227,460,2
227,463,1
227,486,1
227,650,3
227,652,1
227,723,1
227,751,1
227,800,1
227,829,2
228,70,4
228,177,2
228,184,4
228,242,1
228,456,1
228,614,2
228,652,1
228,921,1
229,43,9
229,112,2
229,162,4
229,169,12
229,185,15
229,226,2
229,279,2
229,305,2
229,451,1
229,693,1
229,761,1
229,804,2
229,809,3
230,242,1
230,254,1
230,326,1
231,87,1
231,331,1
232,53,1
232,276,1
232,433,1
232,674,1
233,324,2
234,45,2
234,534,2
234,538,1
235,21,8
235,36,3
235,42,3
235,61,3
235,112,1
235,145,1
235,169,2
235,172,1
235,227,2
235,280,6
235,282,4
235,285,3
235,299,2
235,342,1
235,400,4
235,431,3
236,13,1
236,124,1
236,416,1
237,113,1
237,181,1
237,358,4
237,396,3
237,650,1
237,707,1
237,736,1
239,91,2
239,187,1
239,195,1
239,225,1
239,373,1
239,383,1
239,486,2
239,650,3
240,47,1
240,71,21
240,75,1
240,87,3
240,93,3
240,205,4
240,290,1
240,331,2
240,356,8
240,432,1
241,512,1
242,106,1
242,145,2
242,195,1
242,228,1
242,230,1
243,58,2
243,207,1
244,89,1
244,110,1
244,116,2
244,123,2
244,127,3
244,191,3
244,249,2
244,261,4
244,420,2
244,423,3
244,499,1
244,501,1
244,540,1
244,648,1
245,88,3
245,159,4
245,255,1
245,304,1
245,327,3
245,342,1
247,652,2
248,154,2
248,249,1
248,384,1
248,739,2
249,10,2
249,44,3
249,80,1
249,81,6
249,128,4
249,153,2
249,185,2
249,195,1
249,244,2
249,330,1
249,343,1
249,384,3
249,470,2
249,744,7
249,979,2
250,91,1
250,118,1
250,225,1
250,230,2
250,374,1
250,457,1
250,486,1
251,7,3
251,59,1
251,124,1
251,156,2
251,271,1
251,300,6
251,366,1
251,401,1
252,160,2
253,32,1
253,89,6
253,127,4
253,244,2
253,260,1
253,272,2
253,309,1
253,423,4
253,607,1
253,825,1
254,43,1
254,195,2
254,230,3
254,309,1
254,979,1
255,43,1
255,88,1
255,208,7
255,245,1
255,304,1
255,476,1
256,306,1
256,382,1
256,399,2
257,28,19
257,78,2
257,711,16
257,744,2
259,233,1
259,262,1
259,324,1
259,334,1
259,338,1
259,420,1
259,474,1
259,477,1
259,479,2
259,501,1
259,527,2
259,540,1
259,589,1
259,719,1
260,20,1
260,32,2
260,89,7
260,127,1
260,216,1
260,244,1
260,253,2
260,325,4
260,345,1
260,403,2
260,478,1
260,682,1
261,8,3
261,86,9
261,191,8
261,244,8
261,471,3
261,479,1
262,11,1
262,19,1
262,22,1
262,29,1
262,30,2
262,44,4
262,68,1
262,69,2
262,72,3
262,73,3
262,74,2
262,81,2
262,83,3
262,84,1
262,91,1
