"FROM","TO","SIZE"
54,312,1
55,17,2
55,174,2
55,198,2
55,209,2
55,215,2
55,355,1
55,637,1
55,722,1
56,165,22
56,197,4
56,294,3
56,350,8
56,386,2
56,449,1
56,542,1
57,44,2
57,257,3
58,33,1
58,35,1
58,37,2
58,73,5
58,75,1
58,141,5
58,147,2
58,153,5
58,166,6
58,174,6
58,207,1
58,213,1
58,262,1
58,323,1
58,349,1
58,355,10
58,522,1
58,528,5
58,646,3
58,709,6
58,722,29
58,724,1
59,7,2
59,46,1
59,124,2
59,178,1
59,251,2
59,262,1
59,271,3
59,300,1
60,3,2
60,20,3
60,153,1
60,160,2
60,391,1
60,396,1
60,405,1
60,420,1
60,615,1
61,285,1
62,117,3
62,492,6
63,1,3
63,16,36
63,247,3
63,406,4
63,429,2
64,19,1
64,32,3
64,44,1
64,75,1
64,96,1
64,97,2
64,98,2
64,102,1
64,118,3
64,142,1
64,171,1
64,176,2
64,187,2
64,197,1
64,250,1
64,262,2
64,268,2
64,309,1
64,312,2
64,318,1
64,320,1
64,437,2
64,504,1
64,597,1
64,723,1
65,218,1
65,471,2
65,839,1
66,18,4
66,88,1
66,158,3
66,208,1
66,240,1
66,476,2
67,176,1
67,463,1
68,106,3
68,244,1
68,444,1
68,503,1
69,10,1
69,15,1
69,44,1
69,64,1
69,68,1
69,75,1
69,84,1
69,87,1
69,118,1
69,162,1
69,166,1
69,187,1
69,203,1
69,222,1
69,227,2
69,239,1
69,242,1
69,262,7
69,281,1
69,285,1
69,319,1
69,463,1
69,503,1
69,533,1
69,652,1
69,707,1
69,709,1
70,84,5
70,100,4
70,227,2
70,285,1
71,87,1
71,240,6
72,151,4
72,179,2
72,262,3
72,312,1
72,323,2
72,393,15
72,442,10
72,584,2
72,696,3
72,765,2
72,781,1
72,789,3
73,2,75
73,38,1
73,58,5
73,94,2
73,97,1
73,141,5
73,147,3
73,153,3
73,166,8
73,173,5
73,174,18
73,193,6
73,198,1
73,213,8
73,215,2
73,217,20
73,262,3
73,268,2
73,293,2
73,312,1
73,343,1
73,355,1
73,481,11
73,553,1
73,631,2
73,637,1
73,658,6
73,671,8
73,688,8
73,709,13
73,723,2
73,734,1
73,798,2
74,18,1
74,43,1
74,54,1
74,57,1
74,78,4
74,89,1
74,99,1
74,148,1
74,162,1
74,164,1
74,169,2
74,186,1
74,189,1
74,195,2
74,226,1
74,248,1
74,262,1
74,283,1
74,294,1
74,375,1
74,389,3
74,409,1
74,413,1
74,433,1
74,440,1
74,451,1
74,454,1
74,462,2
74,470,1
74,624,3
74,674,1
75,2,2
75,10,2
75,22,2
75,41,2
75,58,1
75,68,1
75,69,1
75,83,3
75,84,1
75,87,4
75,88,1
75,89,1
75,95,2
75,96,2
75,109,1
75,133,1
75,135,1
75,142,3
75,147,3
75,189,1
75,190,1
75,193,2
75,204,1
75,208,1
75,211,1
75,214,1
75,231,1
75,235,1
75,240,2
75,250,3
75,255,1
75,268,1
75,274,1
75,277,1
75,281,7
75,285,2
75,294,2
75,313,3
75,327,1
75,330,2
75,377,1
75,394,1
75,442,1
75,476,1
75,495,2
75,507,1
75,512,2
75,559,2
75,605,1
75,652,5
75,707,2
75,723,1
75,785,1
75,827,1
75,853,2
76,15,10
76,24,2
76,32,5
76,64,2
76,68,1
76,117,1
76,124,1
76,130,1
76,135,2
76,171,1
76,222,9
76,285,1
76,306,1
76,312,9
76,370,1
76,376,2
76,378,1
76,444,7
76,503,1
76,529,1
76,616,1
76,619,1
76,665,1
76,675,1
76,904,1
77,13,2
77,58,1
77,59,1
77,85,7
77,104,2
77,126,4
77,230,4
77,236,1
77,242,3
77,271,3
77,300,1
77,532,1
78,44,9
78,57,6
78,74,4
78,80,1
78,81,16
78,99,3
78,122,1
78,128,2
78,134,1
78,148,6
78,154,2
78,164,5
78,165,2
78,169,7
78,186,4
78,189,10
78,195,1
78,226,5
78,232,2
78,248,6
78,249,1
78,254,7
78,257,5
78,272,3
78,283,2
78,288,2
78,294,2
78,299,1
78,313,1
78,320,2
78,322,2
78,330,6
78,362,2
78,375,2
78,409,5
78,432,5
78,433,2
78,440,10
78,447,2
78,451,2
78,462,5
78,470,4
78,472,6
78,492,1
78,583,1
78,641,2
78,661,1
78,674,4
78,711,1
78,744,1
78,773,1
79,110,1
79,208,1
79,214,1
79,325,2
79,334,1
79,446,2
79,505,1
79,520,2
79,540,1
79,756,1
79,828,4
80,44,1
80,47,1
80,78,1
80,81,1
80,95,12
80,249,4
80,279,2
80,309,2
80,310,14
81,30,1
81,34,3
81,44,21
81,57,1
81,78,11
81,80,6
81,82,1
81,103,1
81,122,2
81,143,2
81,148,1
81,154,2
81,162,1
81,164,5
81,165,1
81,169,3
81,187,1
81,189,10
81,195,27
81,235,1
81,249,10
81,254,4
81,257,1
81,279,5
81,282,3
81,305,1
81,312,2
81,323,1
81,326,1
81,330,3
81,402,1
81,432,4
81,440,7
81,470,1
81,472,2
81,510,1
81,583,1
81,661,1
81,711,1
81,744,1
81,773,1
82,10,1
82,81,1
82,99,1
82,154,4
82,169,2
82,186,1
82,322,1
82,384,1
82,447,1
83,9,3
83,30,9
83,32,1
83,34,3
83,42,1
83,75,2
83,89,4
83,91,1
83,118,2
83,120,3
83,158,1
83,171,1
83,172,7
83,176,2
83,180,10
83,187,2
83,190,1
83,223,4
83,225,1
83,262,11
83,268,1
83,289,2
83,312,4
83,313,1
83,336,1
83,377,3
83,406,1
83,431,3
83,486,2
83,518,2
83,547,2
83,725,5
84,70,2
84,98,2
84,100,3
84,133,3
84,143,4
84,176,1
84,180,1
84,203,1
84,204,13
84,340,13
84,538,2
84,703,5
84,733,15
84,734,12
84,781,1
85,30,1
85,77,4
85,96,1
85,131,1
85,166,1
85,174,3
85,207,3
85,209,1
85,230,1
85,722,1
86,110,1
86,116,1
86,127,1
86,191,11
86,244,1
86,261,8
86,290,1
86,292,3
86,345,1
86,423,2
86,446,1
86,462,1
86,471,1
86,479,1
87,24,1
87,32,1
87,47,4
87,71,7
87,75,1
87,93,11
87,102,13
87,110,8
87,118,1
87,187,3
87,191,8
87,205,3
87,218,10
87,227,1
87,231,9
87,240,10
87,277,10
87,289,4
87,290,3
87,312,1
87,317,9
87,324,5
87,331,9
87,346,9
87,356,9
87,407,7
87,428,9
87,444,3
87,453,4
87,455,9
87,471,6
87,507,10
87,525,10
87,543,9
87,549,8
87,612,9
87,665,1
87,691,7
87,726,11
87,747,7
87,827,13
87,831,3
88,18,1
88,95,1
88,110,3
88,155,4
88,159,6
88,200,1
88,208,10
88,240,1
88,245,15
88,255,1
88,304,1
88,424,1
88,476,1
88,793,1
89,34,1
89,83,2
89,91,1
89,118,1
89,120,16
89,127,2
89,134,5
89,145,2
89,169,3
89,174,1
89,176,1
89,187,1
89,216,2
89,225,1
89,238,3
89,239,1
89,260,2
89,292,2
89,299,8
89,325,8
89,328,3
89,331,3
89,373,3
89,474,1
89,523,1
89,527,2
89,540,4
89,650,5
89,799,1
91,23,4
91,34,3
91,89,1
91,106,3
91,120,1
91,171,3
91,184,1
91,188,4
91,204,1
91,262,1
91,495,2
92,34,1
92,195,1
93,3,1
93,47,1
93,65,1
93,71,1
93,87,5
93,102,2
93,110,1
93,153,1
93,191,1
93,218,6
93,231,1
93,240,2
93,277,1
93,289,1
93,317,1
93,327,4
93,331,1
93,346,2
93,356,1
93,407,1
93,428,1
93,455,2
93,471,1
93,507,2
93,549,1
93,612,2
93,691,1
93,726,1
93,827,1
94,152,3
94,212,1
94,217,1
95,75,1
95,80,4
95,88,5
95,155,3
95,159,4
95,192,2
95,205,2
95,208,4
95,245,3
95,281,3
95,303,2
95,310,6
96,75,3
96,85,1
96,97,1
96,100,1
96,120,2
96,125,1
96,131,1
96,145,2
96,151,3
96,160,1
96,166,2
96,174,1
96,179,3
96,262,4
96,312,1
96,313,2
96,314,1
96,323,1
96,442,4
96,665,1
96,688,1
96,770,1
96,789,9
96,974,1
97,2,2
97,13,1
97,17,9
97,21,1
97,34,1
97,45,1
97,52,3
97,64,2
97,69,1
97,73,2
97,101,1
97,102,1
97,103,14
97,118,1
97,131,5
97,143,4
97,147,1
97,166,2
97,169,6
97,198,4
97,209,6
97,212,4
97,235,2
97,237,2
97,254,1
97,269,2
97,282,2
97,291,1
97,293,9
97,343,3
97,347,1
97,358,2
97,385,2
97,389,2
97,402,2
97,486,2
97,511,1
97,519,1
97,526,1
97,533,1
97,591,5
97,637,2
97,676,4
98,8,1
98,64,2
98,84,1
98,106,1
98,130,1
98,142,1
98,147,1
98,166,1
98,181,3
98,187,1
98,265,1
98,503,1
98,512,1
98,578,1
99,78,1
99,307,1
99,384,1
99,480,1
99,634,1
100,42,1
100,66,1
100,70,1
100,84,1
100,88,1
100,188,1
100,591,2
101,14,23
101,28,18
101,43,2
101,46,19
101,53,4
101,112,5
101,162,20
101,169,1
101,185,1
101,222,18
101,279,2
101,283,1
101,305,12
101,674,5
102,87,1
102,93,1
102,191,3
102,205,1
102,208,1
102,346,1
102,356,1
103,38,7
103,44,1
103,50,1
103,52,3
103,81,1
103,97,10
103,108,4
103,144,1
103,145,7
103,147,1
103,162,1
103,195,5
103,215,7
103,226,2
103,279,1
103,293,1
103,432,1
103,440,1
103,463,3
103,473,10
103,770,6
104,77,1
104,124,4
104,126,1
104,271,1
104,422,1
105,108,2
105,168,1
105,203,2
105,262,1
105,378,2
106,1,1
106,8,3
106,9,1
106,20,1
106,27,6
106,54,3
106,68,2
106,91,2
106,119,6
106,121,3
106,149,1
106,158,12
106,171,1
106,187,1
106,189,3
106,249,1
106,263,4
106,266,3
106,289,1
106,296,1
106,302,4
106,308,3
106,377,2
106,410,3
106,443,3
106,523,24
106,544,1
106,645,1
106,781,2
106,808,2
106,843,3
107,186,1
108,103,2
108,168,4
108,203,4
108,300,10
108,392,1
108,404,2
108,801,2
108,878,1
109,9,1
109,34,1
109,162,2
109,268,1
109,437,1
110,79,1
110,86,1
110,87,1
110,88,2
110,116,3
110,134,2
110,208,1
110,214,3
110,259,1
110,277,2
110,299,1
112,43,1
112,162,1
112,169,1
112,185,2
112,279,3
113,181,1
113,237,2
113,332,1
113,660,2
116,16,14
116,48,2
116,110,22
116,134,2
116,185,1
116,192,12
116,244,13
116,259,1
116,292,1
116,312,2
116,381,2
116,420,4
116,458,1
116,476,2
116,477,1
116,478,1
116,488,1
116,517,10
116,590,8
117,62,1
117,68,3
117,171,2
117,262,11
117,285,1
117,318,3
117,492,1
117,538,1
117,652,1
118,2,1
118,3,3
118,23,1
118,32,4
118,64,1
118,70,3
118,75,1
118,83,6
118,87,2
118,89,2
118,91,1
118,97,1
118,100,1
118,120,4
118,147,1
118,166,1
118,174,1
118,180,2
118,181,1
118,184,1
118,187,7
118,204,2
118,207,1
118,217,1
118,225,11
118,227,2
118,230,3
118,239,1
118,262,7
118,268,2
118,312,1
118,313,1
118,326,2
118,331,1
118,333,1
118,383,6
118,460,1
118,486,1
118,504,1
118,533,1
118,597,1
118,614,1
118,650,3
118,707,4
118,709,1
118,736,1
118,800,1
119,9,2
119,34,1
119,91,2
119,106,5
119,149,2
119,158,10
119,171,3
119,188,4
119,262,1
119,296,1
119,301,2
119,390,3
119,443,4
119,486,1
120,6,3
120,34,5
120,58,1
120,89,22
120,91,2
120,96,1
120,118,2
120,131,1
120,141,1
120,145,5
120,168,1
120,169,2
120,174,1
120,190,1
120,207,1
120,214,1
120,230,1
120,235,2
120,270,1
120,313,1
120,323,1
120,324,1
120,328,11
120,342,2
120,343,4
120,403,5
120,419,2
120,540,1
120,575,1
120,650,2
120,760,1
120,784,1
121,9,16
121,27,1
121,38,1
121,106,4
121,133,1
121,266,4
121,301,1
122,44,1
122,279,2
123,192,1
123,244,1
123,405,1
123,420,1
123,571,1
123,667,1
123,704,1
124,7,1
124,13,1
124,70,1
124,100,1
124,104,7
124,126,5
124,187,2
124,239,2
124,262,1
124,271,3
124,504,2
125,52,8
125,145,1
125,212,12
126,7,1
126,13,3
126,59,4
126,77,2
126,124,6
126,169,1
126,271,1
126,300,1
126,323,1
127,89,1
127,216,2
127,319,2
127,325,1
128,10,3
128,53,9
128,67,1
128,99,6
128,154,8
128,186,5
128,232,6
128,248,5
128,276,5
128,307,1
128,322,5
128,330,4
128,375,5
128,384,6
128,433,6
128,447,5
128,480,5
128,485,5
128,674,1
128,966,1
129,162,1
129,262,1
130,22,2
130,30,1
130,75,1
130,76,1
130,166,1
130,171,4
130,212,1
130,230,2
130,268,3
130,289,1
130,311,1
130,343,1
130,388,1
130,437,1
130,652,1
130,707,1
130,723,1
131,17,1
131,35,3
131,38,3
131,85,6
131,96,1
131,97,3
131,144,3
131,145,1
131,166,2
131,187,2
131,198,1
131,209,3
131,293,1
131,343,1
131,385,2
131,536,4
131,540,2
131,567,1
131,591,3
131,637,6
132,78,3
132,226,2
132,235,7
132,239,2
132,248,2
132,262,3
132,285,9
132,374,2
132,839,1
133,22,12
133,30,1
133,50,2
133,83,1
133,84,1
133,121,2
133,180,5
133,223,1
133,262,3
133,266,1
133,301,3
133,336,5
133,377,3
133,406,2
133,497,6
133,518,2
133,522,1
133,524,1
133,534,4
133,545,1
133,547,1
133,596,1
133,640,1
133,725,1
133,740,3
133,783,14
133,787,2
134,23,1
134,44,1
134,78,1
134,89,5
134,176,1
134,208,1
134,216,2
134,225,1
134,242,1
134,253,1
134,262,2
134,272,2
134,292,1
134,312,4
134,313,2
134,505,2
135,2,3
135,166,1
135,203,1
135,268,1
135,519,1
135,843,1
136,508,1
138,18,7
138,40,8
138,54,3
138,66,3
138,88,4
138,91,1
138,95,4
138,135,3
138,155,3
138,158,5
138,159,5
138,200,3
138,205,3
138,208,4
138,245,3
138,255,3
138,268,8
138,281,4
138,284,1
138,290,3
138,297,4
138,303,10
138,304,4
138,327,3
138,371,3
138,387,3
138,394,8
138,417,6
138,443,1
138,445,4
138,475,9
138,476,4
138,488,4
138,489,5
138,491,3
138,519,7
138,594,4
138,645,2
138,685,2
138,818,3
138,836,3
139,37,1
139,135,1
140,58,2
140,180,1
140,383,2
140,528,1
141,2,6
141,17,1
141,50,1
141,58,6
141,73,6
141,120,1
141,143,1
141,147,4
141,153,3
141,162,1
141,166,1
141,174,8
141,209,1
141,213,1
141,217,1
141,298,1
141,355,3
141,528,1
141,688,7
141,709,2
141,722,1
141,779,3
141,791,1
141,885,1
142,64,2
142,98,1
142,118,2
142,143,2
142,184,2
142,187,7
142,228,2
142,437,1
142,503,1
142,614,1
143,33,1
143,50,11
143,81,1
143,84,4
143,97,1
143,142,1
143,212,1
143,234,4
143,309,4
143,462,2
143,495,1
143,538,2
143,586,1
143,632,1
143,637,1
144,35,6
144,38,3
144,131,1
144,162,4
144,637,2
145,7,3
145,35,2
145,38,9
145,58,2
145,89,6
145,96,2
145,97,2
145,103,2
145,120,3
145,125,1
145,131,2
145,146,2
145,174,3
145,187,1
145,204,1
145,207,2
145,215,1
145,229,2
145,323,2
145,402,2
145,442,4
145,473,1
145,770,1
145,781,2
146,145,1
147,2,4
147,3,1
147,32,1
147,35,5
147,38,5
147,73,2
147,75,1
147,96,1
147,98,1
147,103,6
147,141,2
147,144,5
147,145,6
147,146,6
147,162,1
147,166,7
147,174,5
147,187,2
147,209,1
147,215,1
147,262,1
147,312,6
147,347,1
147,456,1
147,481,1
147,658,1
147,709,9
147,723,1
147,770,5
149,106,3
149,119,3
149,296,5
149,443,2
149,523,1
150,550,1
150,565,1
150,657,1
151,72,2
151,96,1
151,177,1
151,179,2
151,194,5
151,262,2
151,323,1
151,379,2
151,764,4
151,789,3
152,94,3
153,2,10
153,3,8
153,20,5
153,58,2
153,73,3
153,141,5
153,166,4
153,173,1
153,180,3
153,198,1
153,200,1
153,209,21
153,213,2
153,215,3
153,298,1
153,327,2
153,355,5
153,441,6
153,481,3
153,498,1
153,528,3
153,658,11
153,722,1
153,779,1
154,78,1
154,82,1
154,99,1
154,169,1
154,248,3
154,249,1
154,322,1
154,447,2
154,472,1
155,18,1
155,40,1
155,71,1
155,88,1
155,95,4
155,159,1
155,162,2
155,208,1
155,240,1
155,245,3
155,290,3
155,304,1
155,417,1
155,445,1
155,476,1
155,488,1
155,489,1
155,519,1
155,793,1
155,818,1
156,13,1
156,59,1
156,163,2
156,178,4
156,251,10
156,271,1
156,416,9
156,436,1
156,874,1
158,3,3
158,66,1
158,83,1
158,114,1
158,119,2
158,138,3
158,143,1
158,169,1
158,263,1
158,301,2
158,302,1
158,308,1
158,311,3
158,312,1
158,313,1
158,544,3
158,645,3
159,88,12
159,95,9
159,138,1
159,155,2
159,208,9
159,245,11
159,261,1
159,281,1
159,303,2
159,304,13
159,476,1
159,489,2
159,793,9
160,60,1
160,136,1
160,206,1
160,237,1
160,252,6
160,333,2
160,358,2
160,382,2
160,511,3
160,526,2
160,571,1
160,587,1
160,916,2
162,3,3
162,10,1
162,14,17
162,32,1
162,38,1
162,43,20
162,46,12
162,69,1
162,74,1
162,78,1
162,101,19
162,103,1
162,109,1
162,112,15
162,129,1
162,141,1
162,144,11
162,147,1
162,155,2
162,169,39
162,185,21
162,187,1
162,211,1
162,225,1
162,226,17
162,227,2
162,228,1
162,229,14
162,262,10
162,265,1
162,268,3
162,279,3
162,283,18
162,284,2
162,305,22
162,337,12
162,344,1
162,354,10
162,409,9
162,412,1
162,451,11
162,483,1
162,484,13
162,495,1
162,512,1
162,601,1
162,651,13
162,674,14
162,693,11
162,742,1
162,761,10
162,781,3
162,790,1
162,791,1
162,802,8
162,804,3
163,7,1
163,59,1
163,178,3
163,436,6
165,56,39
165,61,1
165,78,1
165,169,1
165,187,1
165,225,1
165,282,1
165,294,20
165,312,1
165,329,2
165,350,8
165,362,3
165,386,11
165,542,6
165,959,1
166,2,3
166,17,2
166,44,2
166,55,2
166,58,2
166,73,5
166,85,1
166,96,1
166,97,2
166,98,1
166,130,1
166,131,4
166,147,4
166,153,3
166,174,2
166,187,2
166,198,1
166,203,6
166,209,1
166,215,2
166,243,1
166,298,1
166,343,1
166,385,1
166,481,1
166,528,1
166,637,1
166,658,1
166,671,2
166,688,1
166,709,9
166,723,1
166,759,1
166,781,1
168,7,1
168,39,1
168,49,1
168,105,2
168,108,2
168,120,1
168,176,1
168,203,8
168,348,2
168,378,3
168,392,1
168,402,2
168,404,10
168,436,2
168,469,1
168,611,1
168,662,1
168,699,1
168,701,1
168,771,4
168,801,5
169,14,4
169,30,6
169,32,1
169,34,10
169,43,27
169,46,4
169,73,1
169,74,3
169,78,4
169,81,15
169,82,7
169,83,4
169,89,9
169,97,8
169,101,6
169,112,11
169,118,1
169,120,2
169,126,1
169,145,2
169,154,7
169,162,27
169,165,8
169,174,1
169,185,14
169,187,3
169,189,1
169,225,1
169,226,17
169,227,1
169,229,7
169,235,8
169,254,3
169,262,2
169,268,6
169,282,11
169,283,6
169,299,4
169,305,28
169,312,1
169,313,4
169,323,2
169,330,11
169,337,4
169,342,2
169,354,9
169,362,1
169,383,1
169,409,6
169,451,6
169,470,6
169,472,11
169,484,7
169,486,4
169,540,3
169,602,1
169,650,3
169,651,5
169,674,4
169,693,6
169,761,5
170,76,1
171,13,1
171,64,1
171,75,1
171,76,1
171,87,1
171,89,1
171,91,2
171,119,1
171,185,1
171,268,1
171,437,3
171,789,1
172,83,2
172,204,1
172,235,1
172,262,1
172,285,1
172,431,4
173,2,2
173,3,1
173,73,1
173,174,1
173,658,2
174,2,17
174,35,1
174,38,10
174,55,3
174,58,7
174,73,33
174,85,2
174,89,2
174,96,1
174,118,1
174,141,8
174,145,3
174,147,3
174,153,3
174,166,6
174,169,2
174,173,3
174,179,2
174,207,3
174,209,1
174,213,3
174,215,3
174,217,31
174,225,1
174,262,4
174,268,3
174,323,2
174,349,1
174,355,2
174,486,2
174,631,1
174,650,2
174,658,1
174,688,28
174,709,11
174,723,2
175,206,1
175,224,3
175,391,5
175,439,3
176,6,1
176,32,2
176,83,3
176,89,1
176,119,1
176,122,1
176,134,3
176,138,1
176,168,1
176,181,1
176,182,1
176,187,2
176,197,1
176,198,1
176,249,2
176,260,1
176,262,2
176,268,4
176,288,2
176,299,1
176,305,2
176,310,1
176,312,1
176,313,3
176,320,2
176,323,1
176,334,1
176,353,2
176,362,1
176,363,2
176,367,1
176,386,3
176,394,4
176,463,1
176,504,1
176,515,1
176,529,3
176,540,9
176,624,1
